,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5
2104,2019-10-01,1.0,Ethiopia,Tigray,Central,1.0,1.0,Tigray,Central,1384454,1384454.0,1384454.0,0.0,0.0,0.0,0.0,1384454.0,0.0,0.0,0.0,0.0,1384454.0,0.0,0.0,0.0,0.0
2105,2019-10-01,3.0,Ethiopia,Somali,Daawa,3.0,3.0,Somali,Daawa,457130,457130.0,0.0,0.0,457130.0,0.0,0.0,0.0,0.0,457130.0,0.0,0.0,0.0,0.0,457130.0,0.0,0.0
2106,2019-10-01,1.0,Ethiopia,SNNP,Dawuro,1.0,1.0,SNNP,Dawuro,643931,643931.0,643931.0,0.0,0.0,0.0,0.0,643931.0,0.0,0.0,0.0,0.0,643931.0,0.0,0.0,0.0,0.0
2107,2019-10-01,2.0,Ethiopia,SNNP,Derashe,2.0,3.0,SNNP,Derashe,107301,107301.0,0.0,107301.0,0.0,0.0,0.0,0.0,107301.0,0.0,0.0,0.0,0.0,0.0,107301.0,0.0,0.0
2108,2019-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural,2.0,2.0,Dire Dawa,Dire Dawa rural,188933,188933.0,0.0,188933.0,0.0,0.0,0.0,0.0,188933.0,0.0,0.0,0.0,0.0,188933.0,0.0,0.0,0.0
2109,2019-10-01,3.0,Ethiopia,Somali,Doolo,2.0,2.0,Somali,Doolo,425824,425824.0,0.0,0.0,425824.0,0.0,0.0,0.0,425824.0,0.0,0.0,0.0,0.0,425824.0,0.0,0.0,0.0
2110,2019-10-01,1.0,Ethiopia,Amhara,East Gojam,1.0,1.0,Amhara,East Gojam,2672621,2672621.0,2672621.0,0.0,0.0,0.0,0.0,2672621.0,0.0,0.0,0.0,0.0,2672621.0,0.0,0.0,0.0,0.0
2111,2019-10-01,3.0,Ethiopia,Oromia,East Hararge,3.0,3.0,Oromia,East Hararge,3739861,3739861.0,0.0,0.0,3739861.0,0.0,0.0,0.0,0.0,3739861.0,0.0,0.0,0.0,0.0,3739861.0,0.0,0.0
2112,2019-10-01,2.0,Ethiopia,Oromia,East Shewa,1.0,1.0,Oromia,East Shewa,2234419,2234419.0,0.0,2234419.0,0.0,0.0,0.0,2234419.0,0.0,0.0,0.0,0.0,2234419.0,0.0,0.0,0.0,0.0
2113,2019-10-01,1.0,Ethiopia,Oromia,East Wellega,1.0,1.0,Oromia,East Wellega,1693681,1693681.0,1693681.0,0.0,0.0,0.0,0.0,1693681.0,0.0,0.0,0.0,0.0,1693681.0,0.0,0.0,0.0,0.0
2114,2019-10-01,3.0,Ethiopia,Somali,Erer,3.0,3.0,Somali,Erer,268901,268901.0,0.0,0.0,268901.0,0.0,0.0,0.0,0.0,268901.0,0.0,0.0,0.0,0.0,268901.0,0.0,0.0
2115,2019-10-01,2.0,Ethiopia,Somali,Fafan,2.0,2.0,Somali,Fafan,1242707,1242707.0,0.0,1242707.0,0.0,0.0,0.0,0.0,1242707.0,0.0,0.0,0.0,0.0,1242707.0,0.0,0.0,0.0
2116,2019-10-01,1.0,Ethiopia,Oromia,Finfine Special,1.0,1.0,Oromia,Finfine Special,1040106,1040106.0,1040106.0,0.0,0.0,0.0,0.0,1040106.0,0.0,0.0,0.0,0.0,1040106.0,0.0,0.0,0.0,0.0
2117,2019-10-01,2.0,Ethiopia,SNNP,Gamo,1.0,2.0,SNNP,Gamo,1462777,1462777.0,0.0,1462777.0,0.0,0.0,0.0,1462777.0,0.0,0.0,0.0,0.0,0.0,1462777.0,0.0,0.0,0.0
2118,2019-10-01,3.0,Ethiopia,SNNP,Gedeo,2.0,3.0,SNNP,Gedeo,1131834,1131834.0,0.0,0.0,1131834.0,0.0,0.0,0.0,1131834.0,0.0,0.0,0.0,0.0,0.0,1131834.0,0.0,0.0
2119,2019-10-01,2.0,Ethiopia,SNNP,Gofa,1.0,2.0,SNNP,Gofa,623589,623589.0,0.0,623589.0,0.0,0.0,0.0,623589.0,0.0,0.0,0.0,0.0,0.0,623589.0,0.0,0.0,0.0
2120,2019-10-01,2.0,Ethiopia,Oromia,Guji,3.0,1.0,Oromia,Guji,1482472,1482472.0,0.0,1482472.0,0.0,0.0,0.0,0.0,0.0,1482472.0,0.0,0.0,1482472.0,0.0,0.0,0.0,0.0
2121,2019-10-01,1.0,Ethiopia,SNNP,Guraghe,1.0,1.0,SNNP,Guraghe,1882107,1882107.0,1882107.0,0.0,0.0,0.0,0.0,1882107.0,0.0,0.0,0.0,0.0,1882107.0,0.0,0.0,0.0,0.0
2122,2019-10-01,1.0,Ethiopia,SNNP,Hadiya,1.0,2.0,SNNP,Hadiya,1700138,1700138.0,1700138.0,0.0,0.0,0.0,0.0,1700138.0,0.0,0.0,0.0,0.0,0.0,1700138.0,0.0,0.0,0.0
2123,2019-10-01,2.0,Ethiopia,SNNP,Halaba Special,2.0,3.0,SNNP,Halaba Special,658130,658130.0,0.0,658130.0,0.0,0.0,0.0,0.0,658130.0,0.0,0.0,0.0,0.0,0.0,658130.0,0.0,0.0
2124,2019-10-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega,1.0,1.0,Oromia,Horo Gudru Wellega,791731,791731.0,791731.0,0.0,0.0,0.0,0.0,791731.0,0.0,0.0,0.0,0.0,791731.0,0.0,0.0,0.0,0.0
2125,2019-10-01,1.0,Ethiopia,Oromia,Ilu Aba Bora,1.0,1.0,Oromia,Ilu Aba Bora,953178,953178.0,953178.0,0.0,0.0,0.0,0.0,953178.0,0.0,0.0,0.0,0.0,953178.0,0.0,0.0,0.0,0.0
2126,2019-10-01,3.0,Ethiopia,Somali,Jarar,2.0,2.0,Somali,Jarar,641077,641077.0,0.0,0.0,641077.0,0.0,0.0,0.0,641077.0,0.0,0.0,0.0,0.0,641077.0,0.0,0.0,0.0
2127,2019-10-01,1.0,Ethiopia,Oromia,Jimma,1.0,1.0,Oromia,Jimma,3672640,3672640.0,3672640.0,0.0,0.0,0.0,0.0,3672640.0,0.0,0.0,0.0,0.0,3672640.0,0.0,0.0,0.0,0.0
2128,2019-10-01,1.0,Ethiopia,SNNP,Kefa,1.0,1.0,SNNP,Kefa,1053546,1053546.0,1053546.0,0.0,0.0,0.0,0.0,1053546.0,0.0,0.0,0.0,0.0,1053546.0,0.0,0.0,0.0,0.0
2129,2019-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi,1.0,1.0,Benishangul Gumz,Kemashi,150986,150986.0,150986.0,0.0,0.0,0.0,0.0,150986.0,0.0,0.0,0.0,0.0,150986.0,0.0,0.0,0.0,0.0
2130,2019-10-01,2.0,Ethiopia,SNNP,Kembata Tibaro,2.0,3.0,SNNP,Kembata Tibaro,911347,911347.0,0.0,911347.0,0.0,0.0,0.0,0.0,911347.0,0.0,0.0,0.0,0.0,0.0,911347.0,0.0,0.0
2131,2019-10-01,2.0,Ethiopia,SNNP,Konso,2.0,3.0,SNNP,Konso,284360,284360.0,0.0,284360.0,0.0,0.0,0.0,0.0,284360.0,0.0,0.0,0.0,0.0,0.0,284360.0,0.0,0.0
2132,2019-10-01,1.0,Ethiopia,SNNP,Konta Special,1.0,1.0,SNNP,Konta Special,119904,119904.0,119904.0,0.0,0.0,0.0,0.0,119904.0,0.0,0.0,0.0,0.0,119904.0,0.0,0.0,0.0,0.0
2133,2019-10-01,3.0,Ethiopia,Somali,Korahe,2.0,2.0,Somali,Korahe,511890,511890.0,0.0,0.0,511890.0,0.0,0.0,0.0,511890.0,0.0,0.0,0.0,0.0,511890.0,0.0,0.0,0.0
2134,2019-10-01,3.0,Ethiopia,Somali,Liban,3.0,3.0,Somali,Liban,505190,505190.0,0.0,0.0,505190.0,0.0,0.0,0.0,0.0,505190.0,0.0,0.0,0.0,0.0,505190.0,0.0,0.0
2135,2019-10-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special,1.0,1.0,Benishangul Gumz,Mao Komo Special,70414,70414.0,70414.0,0.0,0.0,0.0,0.0,70414.0,0.0,0.0,0.0,0.0,70414.0,0.0,0.0,0.0,0.0
2136,2019-10-01,1.0,Ethiopia,Gambela,Mejenger,1.0,1.0,Gambela,Mejenger,81617,81617.0,81617.0,0.0,0.0,0.0,0.0,81617.0,0.0,0.0,0.0,0.0,81617.0,0.0,0.0,0.0,0.0
2137,2019-10-01,1.0,Ethiopia,SNNP,Mirab Omo,1.0,1.0,SNNP,Mirab Omo,262515,262515.0,262515.0,0.0,0.0,0.0,0.0,262515.0,0.0,0.0,0.0,0.0,262515.0,0.0,0.0,0.0,0.0
2138,2019-10-01,3.0,Ethiopia,Somali,Nogob,3.0,2.0,Somali,Nogob,217220,217220.0,0.0,0.0,217220.0,0.0,0.0,0.0,0.0,217220.0,0.0,0.0,0.0,217220.0,0.0,0.0,0.0
2139,2019-10-01,1.0,Ethiopia,Amhara,North Shewa,1.0,1.0,Amhara,North Shewa,2293091,2293091.0,2293091.0,0.0,0.0,0.0,0.0,2293091.0,0.0,0.0,0.0,0.0,2293091.0,0.0,0.0,0.0,0.0
2140,2019-10-01,1.0,Ethiopia,Oromia,North Shewa,1.0,1.0,Oromia,North Shewa,1626893,1626893.0,1626893.0,0.0,0.0,0.0,0.0,1626893.0,0.0,0.0,0.0,0.0,1626893.0,0.0,0.0,0.0,0.0
2141,2019-10-01,2.0,Ethiopia,Amhara,North Wello,1.0,2.0,Amhara,North Wello,1740337,1740337.0,0.0,1740337.0,0.0,0.0,0.0,1740337.0,0.0,0.0,0.0,0.0,0.0,1740337.0,0.0,0.0,0.0
2142,2019-10-01,1.0,Ethiopia,Tigray,North Western,1.0,1.0,Tigray,North Western,893262,893262.0,893262.0,0.0,0.0,0.0,0.0,893262.0,0.0,0.0,0.0,0.0,893262.0,0.0,0.0,0.0,0.0
2143,2019-10-01,1.0,Ethiopia,Amhara,Oromia,1.0,1.0,Amhara,Oromia,569808,569808.0,569808.0,0.0,0.0,0.0,0.0,569808.0,0.0,0.0,0.0,0.0,569808.0,0.0,0.0,0.0,0.0
2144,2019-10-01,3.0,Ethiopia,Somali,Shabelle,2.0,2.0,Somali,Shabelle,647430,647430.0,0.0,0.0,647430.0,0.0,0.0,0.0,647430.0,0.0,0.0,0.0,0.0,647430.0,0.0,0.0,0.0
2145,2019-10-01,1.0,Ethiopia,SNNP,Sheka,1.0,1.0,SNNP,Sheka,274212,274212.0,274212.0,0.0,0.0,0.0,0.0,274212.0,0.0,0.0,0.0,0.0,274212.0,0.0,0.0,0.0,0.0
2146,2019-10-01,1.0,Ethiopia,SNNP,Sidama,1.0,2.0,SNNP,Sidama,4212331,4212331.0,4212331.0,0.0,0.0,0.0,0.0,4212331.0,0.0,0.0,0.0,0.0,0.0,4212331.0,0.0,0.0,0.0
2147,2019-10-01,2.0,Ethiopia,SNNP,Siltie,1.0,2.0,SNNP,Siltie,1051444,1051444.0,0.0,1051444.0,0.0,0.0,0.0,1051444.0,0.0,0.0,0.0,0.0,0.0,1051444.0,0.0,0.0,0.0
2148,2019-10-01,2.0,Ethiopia,Somali,Siti,2.0,2.0,Somali,Siti,644214,644214.0,0.0,644214.0,0.0,0.0,0.0,0.0,644214.0,0.0,0.0,0.0,0.0,644214.0,0.0,0.0,0.0
2149,2019-10-01,2.0,Ethiopia,Amhara,South Gondar,2.0,3.0,Amhara,South Gondar,2526963,2526963.0,0.0,2526963.0,0.0,0.0,0.0,0.0,2526963.0,0.0,0.0,0.0,0.0,0.0,2526963.0,0.0,0.0
2150,2019-10-01,2.0,Ethiopia,SNNP,South Omo,2.0,2.0,SNNP,South Omo,754134,754134.0,0.0,754134.0,0.0,0.0,0.0,0.0,754134.0,0.0,0.0,0.0,0.0,754134.0,0.0,0.0,0.0
2151,2019-10-01,2.0,Ethiopia,Amhara,South Wello,1.0,2.0,Amhara,South Wello,3246827,3246827.0,0.0,3246827.0,0.0,0.0,0.0,3246827.0,0.0,0.0,0.0,0.0,0.0,3246827.0,0.0,0.0,0.0
2152,2019-10-01,1.0,Ethiopia,Oromia,South West Shewa,1.0,1.0,Oromia,South West Shewa,1264234,1264234.0,1264234.0,0.0,0.0,0.0,0.0,1264234.0,0.0,0.0,0.0,0.0,1264234.0,0.0,0.0,0.0,0.0
2153,2019-10-01,2.0,Ethiopia,Tigray,Southern,2.0,3.0,Tigray,Southern,752344,752344.0,0.0,752344.0,0.0,0.0,0.0,0.0,752344.0,0.0,0.0,0.0,0.0,0.0,752344.0,0.0,0.0
2154,2019-10-01,3.0,Ethiopia,Amhara,Wag Hamra,2.0,3.0,Amhara,Wag Hamra,516457,516457.0,0.0,0.0,516457.0,0.0,0.0,0.0,516457.0,0.0,0.0,0.0,0.0,0.0,516457.0,0.0,0.0
2155,2019-10-01,1.0,Ethiopia,Oromia,West Arsi,1.0,1.0,Oromia,West Arsi,2868933,2868933.0,2868933.0,0.0,0.0,0.0,0.0,2868933.0,0.0,0.0,0.0,0.0,2868933.0,0.0,0.0,0.0,0.0
2156,2019-10-01,2.0,Ethiopia,Oromia,West Guji,2.0,1.0,Oromia,West Guji,1223292,1223292.0,0.0,1223292.0,0.0,0.0,0.0,0.0,1223292.0,0.0,0.0,0.0,1223292.0,0.0,0.0,0.0,0.0
2157,2019-10-01,3.0,Ethiopia,Oromia,West Hararge,2.0,3.0,Oromia,West Hararge,2568661,2568661.0,0.0,0.0,2568661.0,0.0,0.0,0.0,2568661.0,0.0,0.0,0.0,0.0,0.0,2568661.0,0.0,0.0
2158,2019-10-01,1.0,Ethiopia,Oromia,West Shewa,1.0,1.0,Oromia,West Shewa,2773901,2773901.0,2773901.0,0.0,0.0,0.0,0.0,2773901.0,0.0,0.0,0.0,0.0,2773901.0,0.0,0.0,0.0,0.0
2159,2019-10-01,1.0,Ethiopia,Oromia,West Wellega,1.0,1.0,Oromia,West Wellega,1880222,1880222.0,1880222.0,0.0,0.0,0.0,0.0,1880222.0,0.0,0.0,0.0,0.0,1880222.0,0.0,0.0,0.0,0.0
2160,2019-10-01,1.0,Ethiopia,Tigray,Western,1.0,1.0,Tigray,Western,440553,440553.0,440553.0,0.0,0.0,0.0,0.0,440553.0,0.0,0.0,0.0,0.0,440553.0,0.0,0.0,0.0,0.0
2161,2019-10-01,2.0,Ethiopia,SNNP,Wolayita,1.0,2.0,SNNP,Wolayita,1999292,1999292.0,0.0,1999292.0,0.0,0.0,0.0,1999292.0,0.0,0.0,0.0,0.0,0.0,1999292.0,0.0,0.0,0.0
2162,2019-10-01,1.0,Ethiopia,SNNP,Yem Special,1.0,1.0,SNNP,Yem Special,102526,102526.0,102526.0,0.0,0.0,0.0,0.0,102526.0,0.0,0.0,0.0,0.0,102526.0,0.0,0.0,0.0,0.0
2163,2019-10-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu),2.0,2.0,Afar,Zone 1 (Awsi Rasu),643036,643036.0,0.0,643036.0,0.0,0.0,0.0,0.0,643036.0,0.0,0.0,0.0,0.0,643036.0,0.0,0.0,0.0
2164,2019-10-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu),3.0,3.0,Afar,Zone 2 (Kilbet Rasu),493764,493764.0,0.0,0.0,493764.0,0.0,0.0,0.0,0.0,493764.0,0.0,0.0,0.0,0.0,493764.0,0.0,0.0
2165,2019-10-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu),2.0,2.0,Afar,Zone 3 (Gabi Rasu),281357,281357.0,0.0,281357.0,0.0,0.0,0.0,0.0,281357.0,0.0,0.0,0.0,0.0,281357.0,0.0,0.0,0.0
2166,2019-10-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu),3.0,3.0,Afar,Zone 4 (Fantana Rasu),276855,276855.0,0.0,0.0,276855.0,0.0,0.0,0.0,0.0,276855.0,0.0,0.0,0.0,0.0,276855.0,0.0,0.0
2167,2019-10-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu),2.0,2.0,Afar,Zone 5 (Hari Rasu),209402,209402.0,0.0,209402.0,0.0,0.0,0.0,0.0,209402.0,0.0,0.0,0.0,0.0,209402.0,0.0,0.0,0.0
2168,2019-10-01,1.0,Ethiopia,Gambela,Nuwer,1.0,1.0,Gambela,Nuwer,166901,166901.0,166901.0,0.0,0.0,0.0,0.0,166901.0,0.0,0.0,0.0,0.0,166901.0,0.0,0.0,0.0,0.0
2169,2019-10-01,1.0,Ethiopia,Tigray,Mekele Special,1.0,1.0,Tigray,Mekele Special,418327,418327.0,418327.0,0.0,0.0,0.0,0.0,418327.0,0.0,0.0,0.0,0.0,418327.0,0.0,0.0,0.0,0.0
2170,2019-10-01,1.0,Ethiopia,Addis Ababa,Region 14,1.0,1.0,Addis Ababa,Region 14,3585647,3585647.0,3585647.0,0.0,0.0,0.0,0.0,3585647.0,0.0,0.0,0.0,0.0,3585647.0,0.0,0.0,0.0,0.0
2171,2019-10-01,2.0,Ethiopia,Tigray,South Eastern,1.0,2.0,Tigray,South Eastern,528199,528199.0,0.0,528199.0,0.0,0.0,0.0,528199.0,0.0,0.0,0.0,0.0,0.0,528199.0,0.0,0.0,0.0
2172,2019-10-01,1.0,Ethiopia,Amhara,West Gojam,1.0,1.0,Amhara,West Gojam,2894095,2894095.0,2894095.0,0.0,0.0,0.0,0.0,2894095.0,0.0,0.0,0.0,0.0,2894095.0,0.0,0.0,0.0,0.0
2173,2019-10-01,1.0,Ethiopia,Oromia,Buno Bedele,1.0,1.0,Oromia,Buno Bedele,809088,809088.0,809088.0,0.0,0.0,0.0,0.0,809088.0,0.0,0.0,0.0,0.0,809088.0,0.0,0.0,0.0,0.0
2174,2019-10-01,1.0,Ethiopia,Amhara,Central Gondar,1.0,1.0,Amhara,Central Gondar,2719899,2719899.0,2719899.0,0.0,0.0,0.0,0.0,2719899.0,0.0,0.0,0.0,0.0,2719899.0,0.0,0.0,0.0,0.0
2175,2019-10-01,3.0,Ethiopia,Tigray,Eastern,2.0,3.0,Tigray,Eastern,940053,940053.0,0.0,0.0,940053.0,0.0,0.0,0.0,940053.0,0.0,0.0,0.0,0.0,0.0,940053.0,0.0,0.0
2176,2019-10-01,1.0,Ethiopia,Gambela,Etang Special woreda,1.0,1.0,Gambela,Etang Special woreda,50260,50260.0,50260.0,0.0,0.0,0.0,0.0,50260.0,0.0,0.0,0.0,0.0,50260.0,0.0,0.0,0.0,0.0
2177,2019-10-01,2.0,Ethiopia,Harari,Harari,2.0,2.0,Harari,Harari,260022,260022.0,0.0,260022.0,0.0,0.0,0.0,0.0,260022.0,0.0,0.0,0.0,0.0,260022.0,0.0,0.0,0.0
2178,2019-10-01,2.0,Ethiopia,Amhara,North Gondar,1.0,2.0,Amhara,North Gondar,889977,889977.0,0.0,889977.0,0.0,0.0,0.0,889977.0,0.0,0.0,0.0,0.0,0.0,889977.0,0.0,0.0,0.0
2179,2019-10-01,1.0,Ethiopia,Dire Dawa,Dire Dawa urban,1.0,1.0,Dire Dawa,Dire Dawa urban,319985,319985.0,319985.0,0.0,0.0,0.0,0.0,319985.0,0.0,0.0,0.0,0.0,319985.0,0.0,0.0,0.0,0.0
2180,2019-10-01,1.0,Ethiopia,Amhara,West Gondar,1.0,1.0,Amhara,West Gondar,381393,381393.0,381393.0,0.0,0.0,0.0,0.0,381393.0,0.0,0.0,0.0,0.0,381393.0,0.0,0.0,0.0,0.0
2181,2019-10-01,1.0,Ethiopia,Amhara,Awi,1.0,1.0,Amhara,Awi,1338704,1338704.0,1338704.0,0.0,0.0,0.0,0.0,1338704.0,0.0,0.0,0.0,0.0,1338704.0,0.0,0.0,0.0,0.0
2182,2019-10-01,1.0,Ethiopia,Oromia,Kelem Wellega,1.0,1.0,Oromia,Kelem Wellega,1141498,1141498.0,1141498.0,0.0,0.0,0.0,0.0,1141498.0,0.0,0.0,0.0,0.0,1141498.0,0.0,0.0,0.0,0.0
2183,2019-10-01,1.0,Ethiopia,Benishangul Gumz,Metekel,1.0,1.0,Benishangul Gumz,Metekel,479162,479162.0,479162.0,0.0,0.0,0.0,0.0,479162.0,0.0,0.0,0.0,0.0,479162.0,0.0,0.0,0.0,0.0
2184,2018-02-01,3.0,Ethiopia,Somali,Afder,3.0,4.0,Somali,Afder,654828,638152.3016976727,0.0,0.0,638152.3016976727,0.0,0.0,0.0,0.0,638152.3016976727,0.0,0.0,0.0,0.0,0.0,638152.3016976727,0.0
2185,2018-02-01,1.0,Ethiopia,Gambela,Agnewak,1.0,1.0,Gambela,Agnewak,164054,159876.23880272376,159876.23880272376,0.0,0.0,0.0,0.0,159876.23880272376,0.0,0.0,0.0,0.0,159876.23880272376,0.0,0.0,0.0,0.0
2186,2018-02-01,2.0,Ethiopia,SNNP,Alle,3.0,2.0,SNNP,Alle,81190,79122.43424965648,0.0,79122.43424965648,0.0,0.0,0.0,0.0,0.0,79122.43424965648,0.0,0.0,0.0,79122.43424965648,0.0,0.0,0.0
2187,2018-02-01,2.0,Ethiopia,SNNP,Amaro,3.0,2.0,SNNP,Amaro,195252,190279.7577548211,0.0,190279.7577548211,0.0,0.0,0.0,0.0,0.0,190279.7577548211,0.0,0.0,0.0,190279.7577548211,0.0,0.0,0.0
2188,2018-02-01,1.0,Ethiopia,Oromia,Arsi,1.0,1.0,Oromia,Arsi,3645492,3552656.744397693,3552656.744397693,0.0,0.0,0.0,0.0,3552656.744397693,0.0,0.0,0.0,0.0,3552656.744397693,0.0,0.0,0.0,0.0
2189,2018-02-01,1.0,Ethiopia,Benishangul Gumz,Asosa,1.0,1.0,Benishangul Gumz,Asosa,402287,392042.4523585608,392042.4523585608,0.0,0.0,0.0,0.0,392042.4523585608,0.0,0.0,0.0,0.0,392042.4523585608,0.0,0.0,0.0,0.0
2190,2018-02-01,3.0,Ethiopia,Oromia,Bale,3.0,3.0,Oromia,Bale,1887498,1839431.4127522858,0.0,0.0,1839431.4127522858,0.0,0.0,0.0,0.0,1839431.4127522858,0.0,0.0,0.0,0.0,1839431.4127522858,0.0,0.0
2191,2018-02-01,2.0,Ethiopia,SNNP,Basketo,2.0,2.0,SNNP,Basketo,75512,73589.02888360708,0.0,73589.02888360708,0.0,0.0,0.0,0.0,73589.02888360708,0.0,0.0,0.0,0.0,73589.02888360708,0.0,0.0,0.0
2192,2018-02-01,1.0,Ethiopia,SNNP,Bench Maji,1.0,1.0,SNNP,Bench Maji,603595,588223.9894189112,588223.9894189112,0.0,0.0,0.0,0.0,588223.9894189112,0.0,0.0,0.0,0.0,588223.9894189112,0.0,0.0,0.0,0.0
2193,2018-02-01,3.0,Ethiopia,Oromia,Borena,2.0,2.0,Oromia,Borena,545493,531601.6015044693,0.0,0.0,531601.6015044693,0.0,0.0,0.0,531601.6015044693,0.0,0.0,0.0,0.0,531601.6015044693,0.0,0.0,0.0
2194,2018-02-01,2.0,Ethiopia,SNNP,Burji,3.0,2.0,SNNP,Burji,71728,69901.39135188273,0.0,69901.39135188273,0.0,0.0,0.0,0.0,0.0,69901.39135188273,0.0,0.0,0.0,69901.39135188273,0.0,0.0,0.0
2195,2018-02-01,1.0,Ethiopia,Tigray,Central,2.0,3.0,Tigray,Central,1384454,1349197.8148377128,1349197.8148377128,0.0,0.0,0.0,0.0,0.0,1349197.8148377128,0.0,0.0,0.0,0.0,0.0,1349197.8148377128,0.0,0.0
2196,2018-02-01,3.0,Ethiopia,Somali,Daawa,3.0,3.0,Somali,Daawa,457130,445488.8332127782,0.0,0.0,445488.8332127782,0.0,0.0,0.0,0.0,445488.8332127782,0.0,0.0,0.0,0.0,445488.8332127782,0.0,0.0
2197,2018-02-01,2.0,Ethiopia,SNNP,Dawuro,2.0,2.0,SNNP,Dawuro,643931,627532.8021777995,0.0,627532.8021777995,0.0,0.0,0.0,0.0,627532.8021777995,0.0,0.0,0.0,0.0,627532.8021777995,0.0,0.0,0.0
2198,2018-02-01,2.0,Ethiopia,SNNP,Derashe,3.0,2.0,SNNP,Derashe,107301,104568.4975664785,0.0,104568.4975664785,0.0,0.0,0.0,0.0,0.0,104568.4975664785,0.0,0.0,0.0,104568.4975664785,0.0,0.0,0.0
2199,2018-02-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural,2.0,2.0,Dire Dawa,Dire Dawa rural,188933,184121.67594642623,0.0,184121.67594642623,0.0,0.0,0.0,0.0,184121.67594642623,0.0,0.0,0.0,0.0,184121.67594642623,0.0,0.0,0.0
2200,2018-02-01,99.0,Ethiopia,Somali,Doolo,99.0,99.0,Somali,Doolo,425824,414980.0645636866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,2018-02-01,1.0,Ethiopia,Amhara,East Gojam,1.0,1.0,Amhara,East Gojam,2672621,2604560.6521338974,2604560.6521338974,0.0,0.0,0.0,0.0,2604560.6521338974,0.0,0.0,0.0,0.0,2604560.6521338974,0.0,0.0,0.0,0.0
2202,2018-02-01,2.0,Ethiopia,Oromia,East Hararge,2.0,3.0,Oromia,East Hararge,3739861,3644622.565283342,0.0,3644622.565283342,0.0,0.0,0.0,0.0,3644622.565283342,0.0,0.0,0.0,0.0,0.0,3644622.565283342,0.0,0.0
2203,2018-02-01,1.0,Ethiopia,Oromia,East Shewa,1.0,1.0,Oromia,East Shewa,2234419,2177517.802853592,2177517.802853592,0.0,0.0,0.0,0.0,2177517.802853592,0.0,0.0,0.0,0.0,2177517.802853592,0.0,0.0,0.0,0.0
2204,2018-02-01,1.0,Ethiopia,Oromia,East Wellega,1.0,1.0,Oromia,East Wellega,1693681,1650550.1116195642,1650550.1116195642,0.0,0.0,0.0,0.0,1650550.1116195642,0.0,0.0,0.0,0.0,1650550.1116195642,0.0,0.0,0.0,0.0
2205,2018-02-01,3.0,Ethiopia,Somali,Erer,3.0,3.0,Somali,Erer,268901,262053.22936527745,0.0,0.0,262053.22936527745,0.0,0.0,0.0,0.0,262053.22936527745,0.0,0.0,0.0,0.0,262053.22936527745,0.0,0.0
2206,2018-02-01,2.0,Ethiopia,Somali,Fafan,2.0,2.0,Somali,Fafan,1242707,1211060.5111354582,0.0,1211060.5111354582,0.0,0.0,0.0,0.0,1211060.5111354582,0.0,0.0,0.0,0.0,1211060.5111354582,0.0,0.0,0.0
2207,2018-02-01,1.0,Ethiopia,Oromia,Finfine Special,1.0,1.0,Oromia,Finfine Special,1040106,1013618.9013138711,1013618.9013138711,0.0,0.0,0.0,0.0,1013618.9013138711,0.0,0.0,0.0,0.0,1013618.9013138711,0.0,0.0,0.0,0.0
2208,2018-02-01,2.0,Ethiopia,SNNP,Gamo,2.0,2.0,SNNP,Gamo,1462777,1425526.2594458647,0.0,1425526.2594458647,0.0,0.0,0.0,0.0,1425526.2594458647,0.0,0.0,0.0,0.0,1425526.2594458647,0.0,0.0,0.0
2209,2018-02-01,2.0,Ethiopia,SNNP,Gedeo,2.0,2.0,SNNP,Gedeo,1131834,1103010.9772943181,0.0,1103010.9772943181,0.0,0.0,0.0,0.0,1103010.9772943181,0.0,0.0,0.0,0.0,1103010.9772943181,0.0,0.0,0.0
2210,2018-02-01,2.0,Ethiopia,SNNP,Gofa,2.0,2.0,SNNP,Gofa,623589,607708.8268420869,0.0,607708.8268420869,0.0,0.0,0.0,0.0,607708.8268420869,0.0,0.0,0.0,0.0,607708.8268420869,0.0,0.0,0.0
2211,2018-02-01,2.0,Ethiopia,Oromia,Guji,2.0,2.0,Oromia,Guji,1482472,1444719.7111338433,0.0,1444719.7111338433,0.0,0.0,0.0,0.0,1444719.7111338433,0.0,0.0,0.0,0.0,1444719.7111338433,0.0,0.0,0.0
