,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
57,2009-07-01,3.0,Ethiopia,Oromia,West Hararge,3.0,3.0,Oromia,West Hararge,2568661,1953421,0.0,0.0,1953421.0,0.0,0.0,1953421.0,0.0,0.0,1953421.0,0.0,0.0,1953421.0,0.0,0.0,1953421.0,0.0,0.0,1953421.0
58,2009-07-01,3.0,Ethiopia,Oromia,West Wellega,3.0,2.0,Oromia,West Wellega,1880222,1429875,0.0,0.0,1429875.0,0.0,0.0,1429875.0,0.0,0.0,1429875.0,0.0,0.0,1429875.0,0.0,1429875.0,0.0,0.0,0.0,1429875.0
59,2009-07-01,3.0,Ethiopia,Tigray,Western,3.0,2.0,Tigray,Western,440553,335032,0.0,0.0,335032.0,0.0,0.0,335032.0,0.0,0.0,335032.0,0.0,0.0,335032.0,0.0,335032.0,0.0,0.0,0.0,335032.0
60,2009-07-01,3.0,Ethiopia,SNNP,Wolayita,3.0,2.0,SNNP,Wolayita,1999292,1520426,0.0,0.0,1520426.0,0.0,0.0,1520426.0,0.0,0.0,1520426.0,0.0,0.0,1520426.0,0.0,1520426.0,0.0,0.0,0.0,1520426.0
61,2009-07-01,3.0,Ethiopia,SNNP,Yem Special,3.0,2.0,SNNP,Yem Special,102526,77969,0.0,0.0,77969.0,0.0,0.0,77969.0,0.0,0.0,77969.0,0.0,0.0,77969.0,0.0,77969.0,0.0,0.0,0.0,77969.0
62,2009-07-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu),3.0,3.0,Afar,Zone 1 (Awsi Rasu),643036,489017,0.0,0.0,489017.0,0.0,0.0,489017.0,0.0,0.0,489017.0,0.0,0.0,489017.0,0.0,0.0,489017.0,0.0,0.0,489017.0
63,2009-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu),3.0,3.0,Afar,Zone 2 (Kilbet Rasu),493764,375498,0.0,0.0,375498.0,0.0,0.0,375498.0,0.0,0.0,375498.0,0.0,0.0,375498.0,0.0,0.0,375498.0,0.0,0.0,375498.0
64,2009-07-01,3.0,Ethiopia,Afar,Zone 3 (Gabi Rasu),3.0,2.0,Afar,Zone 3 (Gabi Rasu),281357,213967,0.0,0.0,213967.0,0.0,0.0,213967.0,0.0,0.0,213967.0,0.0,0.0,213967.0,0.0,213967.0,0.0,0.0,0.0,213967.0
65,2009-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu),3.0,3.0,Afar,Zone 4 (Fantana Rasu),276855,210543,0.0,0.0,210543.0,0.0,0.0,210543.0,0.0,0.0,210543.0,0.0,0.0,210543.0,0.0,0.0,210543.0,0.0,0.0,210543.0
66,2009-07-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu),3.0,2.0,Afar,Zone 5 (Hari Rasu),209402,159246,0.0,0.0,159246.0,0.0,0.0,159246.0,0.0,0.0,159246.0,0.0,0.0,159246.0,0.0,159246.0,0.0,0.0,0.0,159246.0
