,date,ADMIN1,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2
250,2015-01-01,SNNPR,17075128.0,15362216.0,10415824.0,4946392.0,0.0,0.0,0.0,10415824.0,4946392.0,0.0,0.0,0.0,10415824.0,4946392.0,0.0,0.0,0.0,15362216.0,15362216.0,15362216.0
251,2015-01-01,Somali,5490380.0,4939604.0,0.0,4939604.0,0.0,0.0,0.0,0.0,4939604.0,0.0,0.0,0.0,0.0,4939604.0,0.0,0.0,0.0,4939604.0,4939604.0,4939604.0
252,2015-01-01,Tigray,4410666.0,3968203.0,2445582.0,1522621.0,0.0,0.0,0.0,2445582.0,1522621.0,0.0,0.0,0.0,2445582.0,1522621.0,0.0,0.0,0.0,3968203.0,3968203.0,3968203.0
253,2015-04-01,Addis Ababa,3585647.0,3225949.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,3225949.0,3225949.0
254,2015-04-01,Afar,1904414.0,1713369.0,0.0,1460237.0,253132.0,0.0,0.0,0.0,1460237.0,253132.0,0.0,0.0,0.0,1713369.0,0.0,0.0,0.0,1713369.0,1713369.0,1713369.0
255,2015-04-01,Amhara,15442053.0,13892966.0,11862565.0,1565753.0,464648.0,0.0,0.0,11862565.0,1565753.0,464648.0,0.0,0.0,9076450.0,4351868.0,464648.0,0.0,0.0,13892966.0,13892966.0,13892966.0
256,2015-04-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2015-04-01,Dire Dawa,508918.0,457865.0,0.0,457865.0,0.0,0.0,0.0,0.0,457865.0,0.0,0.0,0.0,0.0,457865.0,0.0,0.0,0.0,457865.0,457865.0,457865.0
258,2015-04-01,Gambela,462832.0,416401.0,416401.0,0.0,0.0,0.0,0.0,416401.0,0.0,0.0,0.0,0.0,416401.0,0.0,0.0,0.0,0.0,416401.0,416401.0,416401.0
259,2015-04-01,Harari,260022.0,233937.0,233937.0,0.0,0.0,0.0,0.0,233937.0,0.0,0.0,0.0,0.0,233937.0,0.0,0.0,0.0,0.0,233937.0,233937.0,233937.0
260,2015-04-01,Oromia,31355106.0,28209685.0,16182314.0,9225617.0,2801754.0,0.0,0.0,16182314.0,9225617.0,2801754.0,0.0,0.0,16182314.0,6644484.0,5382887.0,0.0,0.0,28209685.0,28209685.0,28209685.0
261,2015-04-01,SNNPR,17075128.0,15362216.0,10415824.0,4946392.0,0.0,0.0,0.0,10415824.0,4946392.0,0.0,0.0,0.0,10415824.0,592109.0,4354283.0,0.0,0.0,15362216.0,15362216.0,15362216.0
262,2015-04-01,Somali,5490380.0,4939604.0,0.0,4939604.0,0.0,0.0,0.0,0.0,4939604.0,0.0,0.0,0.0,0.0,4939604.0,0.0,0.0,0.0,4939604.0,4939604.0,4939604.0
263,2015-04-01,Tigray,4410666.0,3968203.0,1200011.0,2768192.0,0.0,0.0,0.0,1200011.0,2768192.0,0.0,0.0,0.0,1200011.0,2768192.0,0.0,0.0,0.0,3968203.0,3968203.0,3968203.0
264,2015-07-01,Addis Ababa,3585647.0,3225949.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,3225949.0,3225949.0
265,2015-07-01,Afar,1904414.0,1713369.0,0.0,1460237.0,253132.0,0.0,0.0,0.0,1460237.0,253132.0,0.0,0.0,0.0,1460237.0,253132.0,0.0,0.0,1713369.0,1713369.0,1713369.0
266,2015-07-01,Amhara,15442053.0,13892966.0,9076450.0,2786115.0,2030401.0,0.0,0.0,9076450.0,2786115.0,2030401.0,0.0,0.0,11862565.0,2030401.0,0.0,0.0,0.0,13892966.0,13892966.0,13892966.0
267,2015-07-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2015-07-01,Dire Dawa,508918.0,457865.0,0.0,457865.0,0.0,0.0,0.0,0.0,457865.0,0.0,0.0,0.0,0.0,457865.0,0.0,0.0,0.0,457865.0,457865.0,457865.0
269,2015-07-01,Gambela,462832.0,416401.0,416401.0,0.0,0.0,0.0,0.0,416401.0,0.0,0.0,0.0,0.0,416401.0,0.0,0.0,0.0,0.0,416401.0,416401.0,416401.0
270,2015-07-01,Harari,260022.0,233937.0,0.0,233937.0,0.0,0.0,0.0,0.0,233937.0,0.0,0.0,0.0,0.0,233937.0,0.0,0.0,0.0,233937.0,233937.0,233937.0
271,2015-07-01,Oromia,31355106.0,28209685.0,14484162.0,8833407.0,4892116.0,0.0,0.0,14484162.0,8833407.0,4892116.0,0.0,0.0,17763953.0,10445732.0,0.0,0.0,0.0,28209685.0,28209685.0,28209685.0
272,2015-07-01,SNNPR,17075128.0,15362216.0,10415824.0,678482.0,4267910.0,0.0,0.0,10415824.0,678482.0,4267910.0,0.0,0.0,12971376.0,2390840.0,0.0,0.0,0.0,15362216.0,15362216.0,15362216.0
273,2015-07-01,Somali,5490380.0,4939604.0,0.0,4360015.0,579589.0,0.0,0.0,0.0,4360015.0,579589.0,0.0,0.0,2204979.0,2155036.0,579589.0,0.0,0.0,4939604.0,4939604.0,4939604.0
274,2015-07-01,Tigray,4410666.0,3968203.0,1200011.0,2768192.0,0.0,0.0,0.0,1200011.0,2768192.0,0.0,0.0,0.0,2445582.0,1522621.0,0.0,0.0,0.0,3968203.0,3968203.0,3968203.0
275,2015-10-01,Addis Ababa,3585647.0,3225949.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,3225949.0,3225949.0
276,2015-10-01,Afar,1904414.0,1713369.0,0.0,0.0,1460237.0,253132.0,0.0,0.0,0.0,1460237.0,253132.0,0.0,0.0,0.0,1460237.0,253132.0,0.0,1713369.0,1713369.0,1713369.0
277,2015-10-01,Amhara,15442053.0,13892966.0,7013393.0,4336525.0,2543048.0,0.0,0.0,7013393.0,4336525.0,2543048.0,0.0,0.0,7013393.0,4336525.0,2543048.0,0.0,0.0,13892966.0,13892966.0,13892966.0
278,2015-10-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2015-10-01,Dire Dawa,508918.0,457865.0,0.0,0.0,457865.0,0.0,0.0,0.0,0.0,457865.0,0.0,0.0,0.0,0.0,457865.0,0.0,0.0,457865.0,457865.0,457865.0
280,2015-10-01,Gambela,462832.0,416401.0,416401.0,0.0,0.0,0.0,0.0,416401.0,0.0,0.0,0.0,0.0,416401.0,0.0,0.0,0.0,0.0,416401.0,416401.0,416401.0
281,2015-10-01,Harari,260022.0,233937.0,0.0,0.0,233937.0,0.0,0.0,0.0,0.0,233937.0,0.0,0.0,0.0,0.0,233937.0,0.0,0.0,233937.0,233937.0,233937.0
282,2015-10-01,Oromia,31355106.0,28209685.0,11010202.0,6932403.0,10267080.0,0.0,0.0,11010202.0,6932403.0,10267080.0,0.0,0.0,11010202.0,6932403.0,4591404.0,5675676.0,0.0,28209685.0,28209685.0,28209685.0
283,2015-10-01,SNNPR,17075128.0,15362216.0,11441789.0,1798731.0,2121696.0,0.0,0.0,11441789.0,1798731.0,2121696.0,0.0,0.0,11441789.0,1798731.0,2121696.0,0.0,0.0,15362216.0,15362216.0,15362216.0
284,2015-10-01,Somali,5490380.0,4939604.0,0.0,4360015.0,0.0,579589.0,0.0,0.0,4360015.0,0.0,579589.0,0.0,0.0,4360015.0,0.0,579589.0,0.0,4939604.0,4939604.0,4939604.0
285,2015-10-01,Tigray,4410666.0,3968203.0,1200011.0,0.0,2768192.0,0.0,0.0,1200011.0,0.0,2768192.0,0.0,0.0,1200011.0,0.0,2768192.0,0.0,0.0,3968203.0,3968203.0,3968203.0
286,2016-02-01,Addis Ababa,3585647.0,3314505.0,3314505.0,0.0,0.0,0.0,0.0,3314505.0,0.0,0.0,0.0,0.0,3314505.0,0.0,0.0,0.0,0.0,3314505.0,3314505.0,3314505.0
287,2016-02-01,Afar,1904414.0,1760403.0,0.0,0.0,1500322.0,260081.0,0.0,0.0,0.0,1500322.0,260081.0,0.0,0.0,0.0,1500322.0,260081.0,0.0,1760403.0,1760403.0,1760403.0
288,2016-02-01,Amhara,15442053.0,14274343.0,9541796.0,2119690.0,2612857.0,0.0,0.0,9541796.0,0.0,4255144.0,477403.0,0.0,7205919.0,0.0,6064302.0,1004122.0,0.0,14274343.0,14274343.0,14274343.0
289,2016-02-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2016-02-01,Dire Dawa,508918.0,470434.0,0.0,0.0,470434.0,0.0,0.0,0.0,0.0,470434.0,0.0,0.0,0.0,0.0,470434.0,0.0,0.0,470434.0,470434.0,470434.0
291,2016-02-01,Gambela,462832.0,427832.0,427832.0,0.0,0.0,0.0,0.0,427832.0,0.0,0.0,0.0,0.0,427832.0,0.0,0.0,0.0,0.0,427832.0,427832.0,427832.0
292,2016-02-01,Harari,260022.0,240359.0,0.0,0.0,240359.0,0.0,0.0,0.0,0.0,240359.0,0.0,0.0,0.0,0.0,240359.0,0.0,0.0,240359.0,240359.0,240359.0
293,2016-02-01,Oromia,31355106.0,28984073.0,11312445.0,7122705.0,4717443.0,5831480.0,0.0,11312445.0,3752880.0,8087268.0,5831480.0,0.0,11312445.0,2249011.0,9591137.0,5831480.0,0.0,28984073.0,28984073.0,28984073.0
294,2016-02-01,SNNPR,17075128.0,15783925.0,11755878.0,3419684.0,608363.0,0.0,0.0,11755878.0,3419684.0,608363.0,0.0,0.0,8781035.0,6394527.0,608363.0,0.0,0.0,15783925.0,15783925.0,15783925.0
295,2016-02-01,Somali,5490380.0,5075201.0,3330967.0,1148735.0,0.0,595499.0,0.0,3330967.0,1148735.0,0.0,595499.0,0.0,3330967.0,1148735.0,0.0,595499.0,0.0,5075201.0,5075201.0,5075201.0
296,2016-02-01,Tigray,4410666.0,4077135.0,407239.0,3669896.0,0.0,0.0,0.0,407239.0,3669896.0,0.0,0.0,0.0,407239.0,825714.0,2844182.0,0.0,0.0,4077135.0,4077135.0,4077135.0
297,2016-06-01,Addis Ababa,3585647.0,3314505.0,3314505.0,0.0,0.0,0.0,0.0,3314505.0,0.0,0.0,0.0,0.0,3314505.0,0.0,0.0,0.0,0.0,3314505.0,3314505.0,3314505.0
298,2016-06-01,Afar,1904414.0,1760403.0,0.0,1500322.0,260081.0,0.0,0.0,0.0,1500322.0,260081.0,0.0,0.0,0.0,1500322.0,260081.0,0.0,0.0,1760403.0,1760403.0,1760403.0
299,2016-06-01,Amhara,15442053.0,14274343.0,7205919.0,6064302.0,1004122.0,0.0,0.0,7205919.0,6064302.0,1004122.0,0.0,0.0,12188205.0,2086138.0,0.0,0.0,0.0,14274343.0,14274343.0,14274343.0
300,2016-06-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2016-06-01,Dire Dawa,508918.0,470434.0,0.0,0.0,470434.0,0.0,0.0,0.0,0.0,470434.0,0.0,0.0,0.0,470434.0,0.0,0.0,0.0,470434.0,470434.0,470434.0
302,2016-06-01,Gambela,462832.0,427832.0,427832.0,0.0,0.0,0.0,0.0,427832.0,0.0,0.0,0.0,0.0,427832.0,0.0,0.0,0.0,0.0,427832.0,427832.0,427832.0
303,2016-06-01,Harari,260022.0,240359.0,0.0,0.0,240359.0,0.0,0.0,0.0,0.0,240359.0,0.0,0.0,0.0,240359.0,0.0,0.0,0.0,240359.0,240359.0,240359.0
304,2016-06-01,Oromia,31355106.0,28984073.0,11312445.0,9188160.0,8483468.0,0.0,0.0,11312445.0,9188160.0,8483468.0,0.0,0.0,20903582.0,8080491.0,0.0,0.0,0.0,28984073.0,28984073.0,28984073.0
305,2016-06-01,SNNPR,17075128.0,15783925.0,10709632.0,4465930.0,608363.0,0.0,0.0,10709632.0,4465930.0,608363.0,0.0,0.0,15783925.0,0.0,0.0,0.0,0.0,15783925.0,15783925.0,15783925.0
306,2016-06-01,Somali,5490380.0,5075201.0,2863979.0,1615723.0,595499.0,0.0,0.0,2863979.0,1615723.0,595499.0,0.0,0.0,0.0,4479702.0,595499.0,0.0,0.0,5075201.0,5075201.0,5075201.0
307,2016-06-01,Tigray,4410666.0,4077135.0,407239.0,3669896.0,0.0,0.0,0.0,407239.0,3669896.0,0.0,0.0,0.0,4077135.0,0.0,0.0,0.0,0.0,4077135.0,4077135.0,4077135.0
308,2016-10-01,Addis Ababa,3585647.0,3314505.0,3314505.0,0.0,0.0,0.0,0.0,3314505.0,0.0,0.0,0.0,0.0,3314505.0,0.0,0.0,0.0,0.0,3314505.0,3314505.0,3314505.0
309,2016-10-01,Afar,1904414.0,1760403.0,0.0,1500322.0,260081.0,0.0,0.0,0.0,1500322.0,260081.0,0.0,0.0,0.0,1500322.0,260081.0,0.0,0.0,1760403.0,1760403.0,1760403.0
310,2016-10-01,Amhara,15442053.0,14274343.0,13796940.0,477403.0,0.0,0.0,0.0,13796940.0,477403.0,0.0,0.0,0.0,9852328.0,3944612.0,477403.0,0.0,0.0,14274343.0,14274343.0,14274343.0
311,2016-10-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2016-10-01,Dire Dawa,508918.0,470434.0,0.0,470434.0,0.0,0.0,0.0,470434.0,0.0,0.0,0.0,0.0,0.0,470434.0,0.0,0.0,0.0,470434.0,470434.0,470434.0
313,2016-10-01,Gambela,462832.0,427832.0,427832.0,0.0,0.0,0.0,0.0,427832.0,0.0,0.0,0.0,0.0,427832.0,0.0,0.0,0.0,0.0,427832.0,427832.0,427832.0
314,2016-10-01,Harari,260022.0,240359.0,0.0,240359.0,0.0,0.0,0.0,240359.0,0.0,0.0,0.0,0.0,0.0,240359.0,0.0,0.0,0.0,240359.0,240359.0,240359.0
315,2016-10-01,Oromia,31355106.0,28984073.0,11312445.0,17671628.0,0.0,0.0,0.0,20903582.0,8080491.0,0.0,0.0,0.0,20903582.0,2374422.0,5706069.0,0.0,0.0,28984073.0,28984073.0,28984073.0
316,2016-10-01,SNNPR,17075128.0,15783925.0,15086818.0,697107.0,0.0,0.0,0.0,15086818.0,697107.0,0.0,0.0,0.0,5761704.0,6350271.0,3671950.0,0.0,0.0,15783925.0,15783925.0,15783925.0
317,2016-10-01,Somali,5490380.0,5075201.0,0.0,4479702.0,595499.0,0.0,0.0,0.0,4479702.0,595499.0,0.0,0.0,0.0,1741334.0,3333867.0,0.0,0.0,5075201.0,5075201.0,5075201.0
318,2016-10-01,Tigray,4410666.0,4077135.0,4077135.0,0.0,0.0,0.0,0.0,4077135.0,0.0,0.0,0.0,0.0,1232953.0,2844182.0,0.0,0.0,0.0,4077135.0,4077135.0,4077135.0
319,2017-06-01,Addis Ababa,3585647.0,3403972.0,3403972.0,0.0,0.0,0.0,0.0,3403972.0,0.0,0.0,0.0,0.0,3403972.0,0.0,0.0,0.0,0.0,3403972.0,3403972.0,3403972.0
320,2017-06-01,Afar,1904414.0,1807921.0,0.0,1807921.0,0.0,0.0,0.0,0.0,1807921.0,0.0,0.0,0.0,728720.0,1079201.0,0.0,0.0,0.0,1807921.0,1807921.0,1807921.0
321,2017-06-01,Amhara,15442053.0,14659645.0,12517197.0,1652159.0,490289.0,0.0,0.0,12517197.0,1652159.0,490289.0,0.0,0.0,14169356.0,490289.0,0.0,0.0,0.0,14659645.0,14659645.0,14659645.0
322,2017-06-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2017-06-01,Dire Dawa,508918.0,483132.0,0.0,0.0,483132.0,0.0,0.0,0.0,0.0,483132.0,0.0,0.0,0.0,483132.0,0.0,0.0,0.0,483132.0,483132.0,483132.0
324,2017-06-01,Gambela,462832.0,439379.0,439379.0,0.0,0.0,0.0,0.0,439379.0,0.0,0.0,0.0,0.0,439379.0,0.0,0.0,0.0,0.0,439379.0,439379.0,439379.0
325,2017-06-01,Harari,260022.0,246847.0,0.0,246847.0,0.0,0.0,0.0,0.0,246847.0,0.0,0.0,0.0,0.0,246847.0,0.0,0.0,0.0,246847.0,246847.0,246847.0
326,2017-06-01,Oromia,31355106.0,29766427.0,19346616.0,9901957.0,517854.0,0.0,0.0,19346616.0,7463443.0,2956368.0,0.0,0.0,23259686.0,6506741.0,0.0,0.0,0.0,29766427.0,29766427.0,29766427.0
327,2017-06-01,SNNPR,17075128.0,16209974.0,5305923.0,6508201.0,4395850.0,0.0,0.0,5305923.0,6508201.0,4395850.0,0.0,0.0,11814124.0,4395850.0,0.0,0.0,0.0,16209974.0,16209974.0,16209974.0
328,2017-06-01,Somali,5490380.0,5212194.0,0.0,2399910.0,1300433.0,1511851.0,0.0,0.0,2399910.0,1300433.0,1511851.0,0.0,0.0,3085717.0,614626.0,1511851.0,0.0,5212194.0,5212194.0,5212194.0
329,2017-06-01,Tigray,4410666.0,4187187.0,1266233.0,2920954.0,0.0,0.0,0.0,1266233.0,2206730.0,714224.0,0.0,0.0,3472963.0,714224.0,0.0,0.0,0.0,4187187.0,4187187.0,4187187.0
330,2017-10-01,Addis Ababa,3585647.0,3403972.0,3403972.0,0.0,0.0,0.0,0.0,3403972.0,0.0,0.0,0.0,0.0,3403972.0,0.0,0.0,0.0,0.0,3403972.0,3403972.0,3403972.0
331,2017-10-01,Afar,1904414.0,1807921.0,0.0,1807921.0,0.0,0.0,0.0,0.0,1807921.0,0.0,0.0,0.0,0.0,1807921.0,0.0,0.0,0.0,1807921.0,1807921.0,1807921.0
332,2017-10-01,Amhara,15442053.0,14659645.0,12517197.0,2142448.0,0.0,0.0,0.0,14169356.0,490289.0,0.0,0.0,0.0,12517197.0,1652159.0,490289.0,0.0,0.0,14659645.0,14659645.0,14659645.0
333,2017-10-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2017-10-01,Dire Dawa,508918.0,483132.0,0.0,483132.0,0.0,0.0,0.0,0.0,483132.0,0.0,0.0,0.0,0.0,483132.0,0.0,0.0,0.0,483132.0,483132.0,483132.0
335,2017-10-01,Gambela,462832.0,439379.0,439379.0,0.0,0.0,0.0,0.0,439379.0,0.0,0.0,0.0,0.0,439379.0,0.0,0.0,0.0,0.0,439379.0,439379.0,439379.0
336,2017-10-01,Harari,260022.0,246847.0,0.0,246847.0,0.0,0.0,0.0,0.0,246847.0,0.0,0.0,0.0,0.0,246847.0,0.0,0.0,0.0,246847.0,246847.0,246847.0
337,2017-10-01,Oromia,31355106.0,29766427.0,18414907.0,11351520.0,0.0,0.0,0.0,25698200.0,3550373.0,517854.0,0.0,0.0,23906337.0,3550373.0,2309717.0,0.0,0.0,29766427.0,29766427.0,29766427.0
338,2017-10-01,SNNPR,17075128.0,16209974.0,3620241.0,12589733.0,0.0,0.0,0.0,11742438.0,4467536.0,0.0,0.0,0.0,3620241.0,8818667.0,3771066.0,0.0,0.0,16209974.0,16209974.0,16209974.0
339,2017-10-01,Somali,5490380.0,5212194.0,0.0,2477122.0,1844870.0,890202.0,0.0,0.0,1791315.0,2530677.0,890202.0,0.0,0.0,1791315.0,1294402.0,2126477.0,0.0,5212194.0,5212194.0,5212194.0
340,2017-10-01,Tigray,4410666.0,4187187.0,1266233.0,2920954.0,0.0,0.0,0.0,4187187.0,0.0,0.0,0.0,0.0,2580540.0,1606647.0,0.0,0.0,0.0,4187187.0,4187187.0,4187187.0
341,2018-02-01,Addis Ababa,3585647.0,3494335.0,3494335.0,0.0,0.0,0.0,0.0,3494335.0,0.0,0.0,0.0,0.0,3494335.0,0.0,0.0,0.0,0.0,3494335.0,3494335.0,3494335.0
342,2018-02-01,Afar,1904414.0,1855914.0,0.0,1855914.0,0.0,0.0,0.0,0.0,1855914.0,0.0,0.0,0.0,0.0,1855914.0,0.0,0.0,0.0,1855914.0,1855914.0,1855914.0
343,2018-02-01,Amhara,15442053.0,15048804.0,14545499.0,503305.0,0.0,0.0,0.0,12849482.0,2199322.0,0.0,0.0,0.0,10386871.0,4158628.0,503305.0,0.0,0.0,15048804.0,15048804.0,15048804.0
344,2018-02-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,2018-02-01,Dire Dawa,508918.0,495957.0,0.0,495957.0,0.0,0.0,0.0,0.0,495957.0,0.0,0.0,0.0,0.0,495957.0,0.0,0.0,0.0,495957.0,495957.0,495957.0
346,2018-02-01,Gambela,462832.0,451044.0,451044.0,0.0,0.0,0.0,0.0,451044.0,0.0,0.0,0.0,0.0,451044.0,0.0,0.0,0.0,0.0,451044.0,451044.0,451044.0
347,2018-02-01,Harari,260022.0,253400.0,0.0,253400.0,0.0,0.0,0.0,0.0,253400.0,0.0,0.0,0.0,0.0,253400.0,0.0,0.0,0.0,253400.0,253400.0,253400.0
348,2018-02-01,Oromia,31355106.0,30556617.0,22037715.0,6147870.0,2371032.0,0.0,0.0,22037715.0,6679471.0,1839431.0,0.0,0.0,19241842.0,3327474.0,7987301.0,0.0,0.0,30556617.0,30556617.0,30556617.0
349,2018-02-01,SNNPR,17075128.0,16640288.0,3716344.0,12923944.0,0.0,0.0,0.0,5373186.0,11267102.0,0.0,0.0,0.0,3716344.0,12923944.0,0.0,0.0,0.0,16640288.0,16640288.0,16640288.0
350,2018-02-01,Somali,5490380.0,5350559.0,0.0,1838868.0,2597857.0,0.0,0.0,0.0,1838868.0,2597857.0,0.0,0.0,0.0,1838868.0,704012.0,1893845.0,0.0,4436725.0,4436725.0,4436725.0
351,2018-02-01,Tigray,4410666.0,4298341.0,3382228.0,916113.0,0.0,0.0,0.0,1299847.0,2998494.0,0.0,0.0,0.0,1299847.0,733184.0,2265310.0,0.0,0.0,4298341.0,4298341.0,4298341.0
352,2018-06-01,Addis Ababa,3585647.0,3494335.0,3494335.0,0.0,0.0,0.0,0.0,3494335.0,0.0,0.0,0.0,0.0,3494335.0,0.0,0.0,0.0,0.0,3494335.0,3494335.0,3494335.0
353,2018-06-01,Afar,1904414.0,1855914.0,0.0,1855914.0,0.0,0.0,0.0,0.0,1855914.0,0.0,0.0,0.0,0.0,1855914.0,0.0,0.0,0.0,1855914.0,1855914.0,1855914.0
354,2018-06-01,Amhara,15442053.0,15048804.0,10386871.0,4661933.0,0.0,0.0,0.0,10386871.0,4158628.0,503305.0,0.0,0.0,14545499.0,503305.0,0.0,0.0,0.0,15048804.0,15048804.0,15048804.0
355,2018-06-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,2018-06-01,Dire Dawa,508918.0,495957.0,0.0,495957.0,0.0,0.0,0.0,0.0,495957.0,0.0,0.0,0.0,0.0,495957.0,0.0,0.0,0.0,495957.0,495957.0,495957.0
357,2018-06-01,Gambela,462832.0,451044.0,451044.0,0.0,0.0,0.0,0.0,451044.0,0.0,0.0,0.0,0.0,451044.0,0.0,0.0,0.0,0.0,451044.0,451044.0,451044.0
358,2018-06-01,Harari,260022.0,253400.0,0.0,253400.0,0.0,0.0,0.0,0.0,253400.0,0.0,0.0,0.0,0.0,253400.0,0.0,0.0,0.0,253400.0,253400.0,253400.0
359,2018-06-01,Oromia,31355106.0,30556617.0,22037715.0,4874280.0,3644622.0,0.0,0.0,22037715.0,4874280.0,3644622.0,0.0,0.0,24540963.0,2371032.0,3644622.0,0.0,0.0,30556617.0,30556617.0,30556617.0
360,2018-06-01,SNNPR,17075128.0,16640288.0,3716344.0,11820934.0,1103010.0,0.0,0.0,14895908.0,641370.0,1103010.0,0.0,0.0,15537278.0,0.0,1103010.0,0.0,0.0,16640288.0,16640288.0,16640288.0
361,2018-06-01,Somali,5490380.0,5350559.0,0.0,2962473.0,2388086.0,0.0,0.0,0.0,3811974.0,1538585.0,0.0,0.0,0.0,3811974.0,1538585.0,0.0,0.0,5350559.0,5350559.0,5350559.0
362,2018-06-01,Tigray,4410666.0,4298341.0,1299847.0,2998494.0,0.0,0.0,0.0,1299847.0,2998494.0,0.0,0.0,0.0,4298341.0,0.0,0.0,0.0,0.0,4298341.0,4298341.0,4298341.0
363,2018-10-01,Addis Ababa,3585647.0,3494335.0,3494335.0,0.0,0.0,0.0,0.0,3494335.0,0.0,0.0,0.0,0.0,3494335.0,0.0,0.0,0.0,0.0,3494335.0,3494335.0,3494335.0
364,2018-10-01,Afar,1904414.0,1855914.0,0.0,1374725.0,481189.0,0.0,0.0,0.0,1374725.0,481189.0,0.0,0.0,0.0,1374725.0,481189.0,0.0,0.0,1855914.0,1855914.0,1855914.0
365,2018-10-01,Amhara,15442053.0,15048804.0,10386871.0,4661933.0,0.0,0.0,0.0,15048804.0,0.0,0.0,0.0,0.0,14545499.0,503305.0,0.0,0.0,0.0,15048804.0,15048804.0,15048804.0
366,2018-10-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2018-10-01,Dire Dawa,508918.0,495957.0,0.0,495957.0,0.0,0.0,0.0,495957.0,0.0,0.0,0.0,0.0,0.0,495957.0,0.0,0.0,0.0,495957.0,495957.0,495957.0
368,2018-10-01,Gambela,462832.0,451044.0,451044.0,0.0,0.0,0.0,0.0,451044.0,0.0,0.0,0.0,0.0,451044.0,0.0,0.0,0.0,0.0,451044.0,451044.0,451044.0
369,2018-10-01,Harari,260022.0,253400.0,0.0,253400.0,0.0,0.0,0.0,253400.0,0.0,0.0,0.0,0.0,0.0,253400.0,0.0,0.0,0.0,253400.0,253400.0,253400.0
370,2018-10-01,Oromia,31355106.0,30556617.0,22037715.0,2371032.0,6147870.0,0.0,0.0,22037715.0,4874280.0,3644622.0,0.0,0.0,22569316.0,0.0,7987301.0,0.0,0.0,30556617.0,30556617.0,30556617.0
371,2018-10-01,SNNPR,17075128.0,16640288.0,14802349.0,734929.0,1103010.0,0.0,0.0,15537278.0,0.0,1103010.0,0.0,0.0,14895908.0,641370.0,1103010.0,0.0,0.0,16640288.0,16640288.0,16640288.0
372,2018-10-01,Somali,5490380.0,5350559.0,0.0,3600286.0,1750273.0,0.0,0.0,0.0,4310828.0,1039731.0,0.0,0.0,0.0,4310828.0,1039731.0,0.0,0.0,5350559.0,5350559.0,5350559.0
373,2018-10-01,Tigray,4410666.0,4298341.0,1299847.0,2998494.0,0.0,0.0,0.0,4298341.0,0.0,0.0,0.0,0.0,4298341.0,0.0,0.0,0.0,0.0,4298341.0,4298341.0,4298341.0
374,2018-12-01,Addis Ababa,3585647.0,3494335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2018-12-01,Afar,1904414.0,1855914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
