,date,ADMIN0,ADMIN1,ADMIN2,ML1
1944,2018-06-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
1946,2018-06-01,Ethiopia,Oromia,South West Shewa,1.0
1947,2018-06-01,Ethiopia,Amhara,North Gondar,1.0
1948,2018-06-01,Ethiopia,SNNPR,Hadiya,1.0
1886,2018-06-01,Ethiopia,SNNPR,Silltie,2.0
4114,2018-06-01,Ethiopia,Somali,Jarar,3.0
1910,2018-06-01,Ethiopia,Oromia,Ilubabor,1.0
4120,2018-06-01,Ethiopia,Somali,Korahe,3.0
6387,2018-06-01,Ethiopia,Somali,Shebelle,2.0
4135,2018-06-01,Ethiopia,Oromia,East Hararge,3.0
6393,2018-06-01,Ethiopia,Somali,Nogob,2.0
4138,2018-06-01,Ethiopia,Somali,Dollo,3.0
6386,2018-06-01,Ethiopia,Afar,Fanti,2.0
6391,2018-06-01,Ethiopia,Afar,Kilbati,2.0
1845,2018-06-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
1852,2018-06-01,Ethiopia,Harari,Harari,2.0
1891,2018-06-01,Ethiopia,SNNPR,Sheka,1.0
1897,2018-06-01,Ethiopia,Amhara,Awi,1.0
1917,2018-06-01,Ethiopia,Gambela,Mezhenger,1.0
1940,2018-06-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
1945,2018-06-01,Ethiopia,Addis Ababa,Region 14,1.0
1951,2018-10-01,Ethiopia,SNNPR,Segen,1.0
3989,2018-10-01,Ethiopia,Oromia,Borena,2.0
1955,2018-10-01,Ethiopia,SNNPR,Sidama,1.0
1968,2018-10-01,Ethiopia,SNNPR,Gamo Gofa,1.0
2560,2018-10-01,Ethiopia,SNNPR,Gedeo,3.0
1987,2018-10-01,Ethiopia,SNNPR,South Omo,1.0
1992,2018-10-01,Ethiopia,Oromia,West Arsi,1.0
1998,2018-10-01,Ethiopia,SNNPR,Wolayita,1.0
3988,2018-10-01,Ethiopia,Oromia,Bale,2.0
3991,2018-10-01,Ethiopia,Somali,Afder,2.0
1957,2018-10-01,Ethiopia,SNNPR,Alaba,1.0
1958,2018-10-01,Ethiopia,Oromia,Arsi,1.0
1960,2018-10-01,Ethiopia,SNNPR,Basketo,1.0
1961,2018-10-01,Ethiopia,SNNPR,Bench Maji,1.0
1962,2018-10-01,Ethiopia,Tigray,Central Tigray,1.0
1963,2018-10-01,Ethiopia,SNNPR,Dawro,1.0
1965,2018-10-01,Ethiopia,Amhara,East Gojam,1.0
1966,2018-10-01,Ethiopia,Oromia,East Shewa,1.0
1967,2018-10-01,Ethiopia,Oromia,East Wellega,1.0
1970,2018-10-01,Ethiopia,Oromia,Gujii,1.0
1971,2018-10-01,Ethiopia,SNNPR,Gurage,1.0
1973,2018-10-01,Ethiopia,Oromia,Horo Guduru,1.0
4001,2018-10-01,Ethiopia,Somali,Fafan,2.0
1975,2018-10-01,Ethiopia,Oromia,Jimma,1.0
1976,2018-10-01,Ethiopia,SNNPR,Kembata Tembaro,1.0
1977,2018-10-01,Ethiopia,SNNPR,Keffa,1.0
1978,2018-10-01,Ethiopia,Oromia,Kelem,1.0
1979,2018-10-01,Ethiopia,SNNPR,Konta,1.0
4003,2018-10-01,Ethiopia,Somali,Liben,2.0
1981,2018-10-01,Ethiopia,Amhara,North Shewa,1.0
1982,2018-10-01,Ethiopia,Amhara,North Wollo,1.0
1983,2018-10-01,Ethiopia,Gambela,Nuer,1.0
1984,2018-10-01,Ethiopia,Amhara,Oromia,1.0
4007,2018-10-01,Ethiopia,Somali,Sitti,2.0
1986,2018-10-01,Ethiopia,Amhara,South Gondar,1.0
1988,2018-10-01,Ethiopia,Amhara,South Wollo,1.0
1989,2018-10-01,Ethiopia,Tigray,South Tigray,1.0
1990,2018-10-01,Ethiopia,Amhara,Argoba,1.0
1991,2018-10-01,Ethiopia,Amhara,Wag Himra,1.0
1993,2018-10-01,Ethiopia,Amhara,West Gojam,1.0
4011,2018-10-01,Ethiopia,Oromia,West Hararge,2.0
1995,2018-10-01,Ethiopia,Oromia,West Shewa,1.0
1996,2018-10-01,Ethiopia,Oromia,West Wellega,1.0
1997,2018-10-01,Ethiopia,Tigray,West Tigray,1.0
1999,2018-10-01,Ethiopia,SNNPR,Yem,1.0
4013,2018-10-01,Ethiopia,Afar,Awusi,2.0
4014,2018-10-01,Ethiopia,Afar,Gabi,2.0
4016,2018-10-01,Ethiopia,Afar,Khari,2.0
2005,2018-10-01,Ethiopia,Tigray,Northwest Tigray,1.0
2006,2018-10-01,Ethiopia,Gambela,Itang,1.0
2007,2018-10-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
2009,2018-10-01,Ethiopia,Gambela,Agniwak,1.0
2010,2018-10-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
2012,2018-10-01,Ethiopia,Tigray,East Tigray,1.0
2013,2018-10-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
2014,2018-10-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
2016,2018-10-01,Ethiopia,Oromia,South West Shewa,1.0
2018,2018-10-01,Ethiopia,Amhara,North Gondar,1.0
2019,2018-10-01,Ethiopia,SNNPR,Hadiya,1.0
2020,2018-10-01,Ethiopia,SNNPR,Silltie,1.0
2558,2018-10-01,Ethiopia,Somali,Jarar,3.0
1974,2018-10-01,Ethiopia,Oromia,Ilubabor,1.0
4002,2018-10-01,Ethiopia,Somali,Korahe,2.0
4017,2018-10-01,Ethiopia,Somali,Shebelle,2.0
2579,2018-10-01,Ethiopia,Oromia,East Hararge,3.0
4023,2018-10-01,Ethiopia,Somali,Nogob,2.0
2585,2018-10-01,Ethiopia,Somali,Dollo,3.0
4015,2018-10-01,Ethiopia,Afar,Fanti,2.0
2583,2018-10-01,Ethiopia,Afar,Kilbati,3.0
1964,2018-10-01,Ethiopia,Dire Dawa,Dire Dawa,1.0
1972,2018-10-01,Ethiopia,Harari,Harari,1.0
1953,2018-10-01,Ethiopia,SNNPR,Sheka,1.0
1959,2018-10-01,Ethiopia,Amhara,Awi,1.0
1980,2018-10-01,Ethiopia,Gambela,Mezhenger,1.0
2008,2018-10-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
2015,2018-10-01,Ethiopia,Addis Ababa,Region 14,1.0
2586,2012-01-01,Ethiopia,SNNPR,Segen,3.0
2588,2012-01-01,Ethiopia,Oromia,Borena,3.0
3067,2012-01-01,Ethiopia,SNNPR,Sidama,2.0
3080,2012-01-01,Ethiopia,SNNPR,Gamo Gofa,2.0
3081,2012-01-01,Ethiopia,SNNPR,Gedeo,2.0
2609,2012-01-01,Ethiopia,SNNPR,South Omo,3.0
5577,2012-01-01,Ethiopia,Oromia,West Arsi,1.0
3105,2012-01-01,Ethiopia,SNNPR,Wolayita,2.0
2587,2012-01-01,Ethiopia,Oromia,Bale,3.0
2589,2012-01-01,Ethiopia,Somali,Afder,3.0
3069,2012-01-01,Ethiopia,SNNPR,Alaba,2.0
5552,2012-01-01,Ethiopia,Oromia,Arsi,1.0
5554,2012-01-01,Ethiopia,SNNPR,Basketo,1.0
5555,2012-01-01,Ethiopia,SNNPR,Bench Maji,1.0
3074,2012-01-01,Ethiopia,Tigray,Central Tigray,2.0
5556,2012-01-01,Ethiopia,SNNPR,Dawro,1.0
5557,2012-01-01,Ethiopia,Amhara,East Gojam,1.0
5558,2012-01-01,Ethiopia,Oromia,East Shewa,1.0
5559,2012-01-01,Ethiopia,Oromia,East Wellega,1.0
4784,2012-01-01,Ethiopia,Oromia,Gujii,4.0
5563,2012-01-01,Ethiopia,SNNPR,Gurage,1.0
5564,2012-01-01,Ethiopia,Oromia,Horo Guduru,1.0
2599,2012-01-01,Ethiopia,Somali,Fafan,3.0
5566,2012-01-01,Ethiopia,Oromia,Jimma,1.0
3087,2012-01-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
5567,2012-01-01,Ethiopia,SNNPR,Keffa,1.0
5568,2012-01-01,Ethiopia,Oromia,Kelem,1.0
5569,2012-01-01,Ethiopia,SNNPR,Konta,1.0
2603,2012-01-01,Ethiopia,Somali,Liben,3.0
5571,2012-01-01,Ethiopia,Amhara,North Shewa,1.0
2604,2012-01-01,Ethiopia,Amhara,North Wollo,3.0
3093,2012-01-01,Ethiopia,Gambela,Nuer,2.0
3094,2012-01-01,Ethiopia,Amhara,Oromia,2.0
2607,2012-01-01,Ethiopia,Somali,Sitti,3.0
3096,2012-01-01,Ethiopia,Amhara,South Gondar,2.0
3098,2012-01-01,Ethiopia,Amhara,South Wollo,2.0
3099,2012-01-01,Ethiopia,Tigray,South Tigray,2.0
3100,2012-01-01,Ethiopia,Amhara,Argoba,2.0
2613,2012-01-01,Ethiopia,Amhara,Wag Himra,3.0
5578,2012-01-01,Ethiopia,Amhara,West Gojam,1.0
3103,2012-01-01,Ethiopia,Oromia,West Hararge,2.0
5580,2012-01-01,Ethiopia,Oromia,West Shewa,1.0
5581,2012-01-01,Ethiopia,Oromia,West Wellega,1.0
5582,2012-01-01,Ethiopia,Tigray,West Tigray,1.0
5584,2012-01-01,Ethiopia,SNNPR,Yem,1.0
3107,2012-01-01,Ethiopia,Afar,Awusi,2.0
3108,2012-01-01,Ethiopia,Afar,Gabi,2.0
3110,2012-01-01,Ethiopia,Afar,Khari,2.0
3112,2012-01-01,Ethiopia,Tigray,Northwest Tigray,2.0
5588,2012-01-01,Ethiopia,Gambela,Itang,1.0
5589,2012-01-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5591,2012-01-01,Ethiopia,Gambela,Agniwak,1.0
5592,2012-01-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
3118,2012-01-01,Ethiopia,Tigray,East Tigray,2.0
5593,2012-01-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5594,2012-01-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5596,2012-01-01,Ethiopia,Oromia,South West Shewa,1.0
5597,2012-01-01,Ethiopia,Amhara,North Gondar,1.0
3124,2012-01-01,Ethiopia,SNNPR,Hadiya,2.0
3126,2012-01-01,Ethiopia,SNNPR,Silltie,2.0
2593,2012-01-01,Ethiopia,Somali,Jarar,3.0
5565,2012-01-01,Ethiopia,Oromia,Ilubabor,1.0
2602,2012-01-01,Ethiopia,Somali,Korahe,3.0
2620,2012-01-01,Ethiopia,Somali,Shebelle,3.0
3117,2012-01-01,Ethiopia,Oromia,East Hararge,2.0
2630,2012-01-01,Ethiopia,Somali,Nogob,3.0
2631,2012-01-01,Ethiopia,Somali,Dollo,3.0
3109,2012-01-01,Ethiopia,Afar,Fanti,2.0
2628,2012-01-01,Ethiopia,Afar,Kilbati,3.0
6934,2012-01-01,Ethiopia,Dire Dawa,Dire Dawa,99.0
6936,2012-01-01,Ethiopia,Harari,Harari,99.0
5549,2012-01-01,Ethiopia,SNNPR,Sheka,1.0
5553,2012-01-01,Ethiopia,Amhara,Awi,1.0
5570,2012-01-01,Ethiopia,Gambela,Mezhenger,1.0
5590,2012-01-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6944,2012-01-01,Ethiopia,Addis Ababa,Region 14,99.0
2973,2012-04-01,Ethiopia,SNNPR,Segen,3.0
2931,2012-04-01,Ethiopia,Oromia,Borena,3.0
3329,2012-04-01,Ethiopia,SNNPR,Sidama,2.0
2982,2012-04-01,Ethiopia,SNNPR,Gamo Gofa,3.0
3341,2012-04-01,Ethiopia,SNNPR,Gedeo,2.0
2952,2012-04-01,Ethiopia,SNNPR,South Omo,3.0
5525,2012-04-01,Ethiopia,Oromia,West Arsi,1.0
2995,2012-04-01,Ethiopia,SNNPR,Wolayita,3.0
2930,2012-04-01,Ethiopia,Oromia,Bale,3.0
2933,2012-04-01,Ethiopia,Somali,Afder,3.0
3331,2012-04-01,Ethiopia,SNNPR,Alaba,2.0
3332,2012-04-01,Ethiopia,Oromia,Arsi,2.0
5502,2012-04-01,Ethiopia,SNNPR,Basketo,1.0
5503,2012-04-01,Ethiopia,SNNPR,Bench Maji,1.0
3335,2012-04-01,Ethiopia,Tigray,Central Tigray,2.0
5504,2012-04-01,Ethiopia,SNNPR,Dawro,1.0
5505,2012-04-01,Ethiopia,Amhara,East Gojam,1.0
5506,2012-04-01,Ethiopia,Oromia,East Shewa,1.0
5507,2012-04-01,Ethiopia,Oromia,East Wellega,1.0
2942,2012-04-01,Ethiopia,Oromia,Gujii,3.0
5511,2012-04-01,Ethiopia,SNNPR,Gurage,1.0
5512,2012-04-01,Ethiopia,Oromia,Horo Guduru,1.0
2944,2012-04-01,Ethiopia,Somali,Fafan,3.0
5514,2012-04-01,Ethiopia,Oromia,Jimma,1.0
2985,2012-04-01,Ethiopia,SNNPR,Kembata Tembaro,3.0
5516,2012-04-01,Ethiopia,SNNPR,Keffa,1.0
5517,2012-04-01,Ethiopia,Oromia,Kelem,1.0
5518,2012-04-01,Ethiopia,SNNPR,Konta,1.0
2948,2012-04-01,Ethiopia,Somali,Liben,3.0
3351,2012-04-01,Ethiopia,Amhara,North Shewa,2.0
2987,2012-04-01,Ethiopia,Amhara,North Wollo,3.0
3353,2012-04-01,Ethiopia,Gambela,Nuer,2.0
3354,2012-04-01,Ethiopia,Amhara,Oromia,2.0
2951,2012-04-01,Ethiopia,Somali,Sitti,3.0
3356,2012-04-01,Ethiopia,Amhara,South Gondar,2.0
3358,2012-04-01,Ethiopia,Amhara,South Wollo,2.0
3359,2012-04-01,Ethiopia,Tigray,South Tigray,2.0
3360,2012-04-01,Ethiopia,Amhara,Argoba,2.0
2993,2012-04-01,Ethiopia,Amhara,Wag Himra,3.0
5526,2012-04-01,Ethiopia,Amhara,West Gojam,1.0
3363,2012-04-01,Ethiopia,Oromia,West Hararge,2.0
5528,2012-04-01,Ethiopia,Oromia,West Shewa,1.0
5529,2012-04-01,Ethiopia,Oromia,West Wellega,1.0
5530,2012-04-01,Ethiopia,Tigray,West Tigray,1.0
7004,2012-04-01,Ethiopia,SNNPR,Yem,1.0
2957,2012-04-01,Ethiopia,Afar,Awusi,3.0
3369,2012-04-01,Ethiopia,Afar,Gabi,2.0
3371,2012-04-01,Ethiopia,Afar,Khari,2.0
3373,2012-04-01,Ethiopia,Tigray,Northwest Tigray,2.0
5535,2012-04-01,Ethiopia,Gambela,Itang,1.0
5536,2012-04-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5538,2012-04-01,Ethiopia,Gambela,Agniwak,1.0
5539,2012-04-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
3379,2012-04-01,Ethiopia,Tigray,East Tigray,2.0
5540,2012-04-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5541,2012-04-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5543,2012-04-01,Ethiopia,Oromia,South West Shewa,1.0
5544,2012-04-01,Ethiopia,Amhara,North Gondar,1.0
3385,2012-04-01,Ethiopia,SNNPR,Hadiya,2.0
3387,2012-04-01,Ethiopia,SNNPR,Silltie,2.0
2936,2012-04-01,Ethiopia,Somali,Jarar,3.0
5513,2012-04-01,Ethiopia,Oromia,Ilubabor,1.0
2947,2012-04-01,Ethiopia,Somali,Korahe,3.0
2961,2012-04-01,Ethiopia,Somali,Shebelle,3.0
3378,2012-04-01,Ethiopia,Oromia,East Hararge,2.0
2970,2012-04-01,Ethiopia,Somali,Nogob,3.0
2971,2012-04-01,Ethiopia,Somali,Dollo,3.0
3370,2012-04-01,Ethiopia,Afar,Fanti,2.0
2968,2012-04-01,Ethiopia,Afar,Kilbati,3.0
6947,2012-04-01,Ethiopia,Dire Dawa,Dire Dawa,99.0
6949,2012-04-01,Ethiopia,Harari,Harari,99.0
5498,2012-04-01,Ethiopia,SNNPR,Sheka,1.0
5501,2012-04-01,Ethiopia,Amhara,Awi,1.0
5519,2012-04-01,Ethiopia,Gambela,Mezhenger,1.0
5537,2012-04-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6957,2012-04-01,Ethiopia,Addis Ababa,Region 14,99.0
3167,2013-07-01,Ethiopia,SNNPR,Segen,2.0
3169,2013-07-01,Ethiopia,Oromia,Borena,2.0
3170,2013-07-01,Ethiopia,SNNPR,Sidama,2.0
3181,2013-07-01,Ethiopia,SNNPR,Gamo Gofa,2.0
3182,2013-07-01,Ethiopia,SNNPR,Gedeo,2.0
3199,2013-07-01,Ethiopia,SNNPR,South Omo,2.0
5327,2013-07-01,Ethiopia,Oromia,West Arsi,1.0
3204,2013-07-01,Ethiopia,SNNPR,Wolayita,2.0
6124,2013-07-01,Ethiopia,Oromia,Bale,2.0
6322,2013-07-01,Ethiopia,Somali,Afder,3.0
6323,2013-07-01,Ethiopia,SNNPR,Alaba,3.0
5303,2013-07-01,Ethiopia,Oromia,Arsi,1.0
5305,2013-07-01,Ethiopia,SNNPR,Basketo,1.0
5306,2013-07-01,Ethiopia,SNNPR,Bench Maji,1.0
6326,2013-07-01,Ethiopia,Tigray,Central Tigray,3.0
5307,2013-07-01,Ethiopia,SNNPR,Dawro,1.0
5308,2013-07-01,Ethiopia,Amhara,East Gojam,1.0
5309,2013-07-01,Ethiopia,Oromia,East Shewa,1.0
5310,2013-07-01,Ethiopia,Oromia,East Wellega,1.0
3183,2013-07-01,Ethiopia,Oromia,Gujii,2.0
5314,2013-07-01,Ethiopia,SNNPR,Gurage,1.0
5315,2013-07-01,Ethiopia,Oromia,Horo Guduru,1.0
6135,2013-07-01,Ethiopia,Somali,Fafan,2.0
5317,2013-07-01,Ethiopia,Oromia,Jimma,1.0
3189,2013-07-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
5318,2013-07-01,Ethiopia,SNNPR,Keffa,1.0
5319,2013-07-01,Ethiopia,Oromia,Kelem,1.0
5320,2013-07-01,Ethiopia,SNNPR,Konta,1.0
6137,2013-07-01,Ethiopia,Somali,Liben,2.0
5322,2013-07-01,Ethiopia,Amhara,North Shewa,1.0
6337,2013-07-01,Ethiopia,Amhara,North Wollo,3.0
5323,2013-07-01,Ethiopia,Gambela,Nuer,1.0
6338,2013-07-01,Ethiopia,Amhara,Oromia,3.0
6339,2013-07-01,Ethiopia,Somali,Sitti,3.0
5324,2013-07-01,Ethiopia,Amhara,South Gondar,1.0
6341,2013-07-01,Ethiopia,Amhara,South Wollo,3.0
6342,2013-07-01,Ethiopia,Tigray,South Tigray,3.0
6343,2013-07-01,Ethiopia,Amhara,Argoba,3.0
6344,2013-07-01,Ethiopia,Amhara,Wag Himra,3.0
5328,2013-07-01,Ethiopia,Amhara,West Gojam,1.0
6346,2013-07-01,Ethiopia,Oromia,West Hararge,3.0
5330,2013-07-01,Ethiopia,Oromia,West Shewa,1.0
5331,2013-07-01,Ethiopia,Oromia,West Wellega,1.0
5332,2013-07-01,Ethiopia,Tigray,West Tigray,1.0
5333,2013-07-01,Ethiopia,SNNPR,Yem,1.0
6347,2013-07-01,Ethiopia,Afar,Awusi,3.0
6147,2013-07-01,Ethiopia,Afar,Gabi,2.0
6149,2013-07-01,Ethiopia,Afar,Khari,2.0
3207,2013-07-01,Ethiopia,Tigray,Northwest Tigray,2.0
5336,2013-07-01,Ethiopia,Gambela,Itang,1.0
5337,2013-07-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5339,2013-07-01,Ethiopia,Gambela,Agniwak,1.0
5340,2013-07-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
6357,2013-07-01,Ethiopia,Tigray,East Tigray,3.0
5341,2013-07-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5342,2013-07-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5344,2013-07-01,Ethiopia,Oromia,South West Shewa,1.0
5345,2013-07-01,Ethiopia,Amhara,North Gondar,1.0
3214,2013-07-01,Ethiopia,SNNPR,Hadiya,2.0
6363,2013-07-01,Ethiopia,SNNPR,Silltie,3.0
6129,2013-07-01,Ethiopia,Somali,Jarar,2.0
5316,2013-07-01,Ethiopia,Oromia,Ilubabor,1.0
6136,2013-07-01,Ethiopia,Somali,Korahe,2.0
6150,2013-07-01,Ethiopia,Somali,Shebelle,2.0
6356,2013-07-01,Ethiopia,Oromia,East Hararge,3.0
6159,2013-07-01,Ethiopia,Somali,Nogob,2.0
6161,2013-07-01,Ethiopia,Somali,Dollo,2.0
6148,2013-07-01,Ethiopia,Afar,Fanti,2.0
6359,2013-07-01,Ethiopia,Afar,Kilbati,3.0
6327,2013-07-01,Ethiopia,Dire Dawa,Dire Dawa,3.0
6332,2013-07-01,Ethiopia,Harari,Harari,3.0
5300,2013-07-01,Ethiopia,SNNPR,Sheka,1.0
5304,2013-07-01,Ethiopia,Amhara,Awi,1.0
5321,2013-07-01,Ethiopia,Gambela,Mezhenger,1.0
5338,2013-07-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6898,2013-07-01,Ethiopia,Addis Ababa,Region 14,99.0
3727,2014-04-01,Ethiopia,SNNPR,Segen,2.0
4027,2014-04-01,Ethiopia,Oromia,Borena,2.0
3730,2014-04-01,Ethiopia,SNNPR,Sidama,2.0
3741,2014-04-01,Ethiopia,SNNPR,Gamo Gofa,2.0
5068,2014-04-01,Ethiopia,SNNPR,Gedeo,1.0
3757,2014-04-01,Ethiopia,SNNPR,South Omo,2.0
4051,2014-04-01,Ethiopia,Oromia,West Arsi,2.0
3764,2014-04-01,Ethiopia,SNNPR,Wolayita,2.0
4026,2014-04-01,Ethiopia,Oromia,Bale,2.0
3731,2014-04-01,Ethiopia,Somali,Afder,2.0
3732,2014-04-01,Ethiopia,SNNPR,Alaba,2.0
5058,2014-04-01,Ethiopia,Oromia,Arsi,1.0
5060,2014-04-01,Ethiopia,SNNPR,Basketo,1.0
5061,2014-04-01,Ethiopia,SNNPR,Bench Maji,1.0
4961,2014-04-01,Ethiopia,Tigray,Central Tigray,3.0
5063,2014-04-01,Ethiopia,SNNPR,Dawro,1.0
5064,2014-04-01,Ethiopia,Amhara,East Gojam,1.0
5065,2014-04-01,Ethiopia,Oromia,East Shewa,1.0
5066,2014-04-01,Ethiopia,Oromia,East Wellega,1.0
5069,2014-04-01,Ethiopia,Oromia,Gujii,1.0
5070,2014-04-01,Ethiopia,SNNPR,Gurage,1.0
5071,2014-04-01,Ethiopia,Oromia,Horo Guduru,1.0
3745,2014-04-01,Ethiopia,Somali,Fafan,2.0
5073,2014-04-01,Ethiopia,Oromia,Jimma,1.0
3747,2014-04-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
5074,2014-04-01,Ethiopia,SNNPR,Keffa,1.0
5075,2014-04-01,Ethiopia,Oromia,Kelem,1.0
5076,2014-04-01,Ethiopia,SNNPR,Konta,1.0
3751,2014-04-01,Ethiopia,Somali,Liben,2.0
5079,2014-04-01,Ethiopia,Amhara,North Shewa,1.0
4043,2014-04-01,Ethiopia,Amhara,North Wollo,2.0
5080,2014-04-01,Ethiopia,Gambela,Nuer,1.0
3754,2014-04-01,Ethiopia,Amhara,Oromia,2.0
3755,2014-04-01,Ethiopia,Somali,Sitti,2.0
3756,2014-04-01,Ethiopia,Amhara,South Gondar,2.0
4971,2014-04-01,Ethiopia,Amhara,South Wollo,3.0
4972,2014-04-01,Ethiopia,Tigray,South Tigray,3.0
3760,2014-04-01,Ethiopia,Amhara,Argoba,2.0
4973,2014-04-01,Ethiopia,Amhara,Wag Himra,3.0
5085,2014-04-01,Ethiopia,Amhara,West Gojam,1.0
4052,2014-04-01,Ethiopia,Oromia,West Hararge,2.0
5087,2014-04-01,Ethiopia,Oromia,West Shewa,1.0
5088,2014-04-01,Ethiopia,Oromia,West Wellega,1.0
5089,2014-04-01,Ethiopia,Tigray,West Tigray,1.0
5090,2014-04-01,Ethiopia,SNNPR,Yem,1.0
3766,2014-04-01,Ethiopia,Afar,Awusi,2.0
3767,2014-04-01,Ethiopia,Afar,Gabi,2.0
3769,2014-04-01,Ethiopia,Afar,Khari,2.0
5092,2014-04-01,Ethiopia,Tigray,Northwest Tigray,1.0
5093,2014-04-01,Ethiopia,Gambela,Itang,1.0
5094,2014-04-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5096,2014-04-01,Ethiopia,Gambela,Agniwak,1.0
5097,2014-04-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
4983,2014-04-01,Ethiopia,Tigray,East Tigray,3.0
5098,2014-04-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5099,2014-04-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5101,2014-04-01,Ethiopia,Oromia,South West Shewa,1.0
5102,2014-04-01,Ethiopia,Amhara,North Gondar,1.0
3775,2014-04-01,Ethiopia,SNNPR,Hadiya,2.0
3777,2014-04-01,Ethiopia,SNNPR,Silltie,2.0
3737,2014-04-01,Ethiopia,Somali,Jarar,2.0
5072,2014-04-01,Ethiopia,Oromia,Ilubabor,1.0
3750,2014-04-01,Ethiopia,Somali,Korahe,2.0
3770,2014-04-01,Ethiopia,Somali,Shebelle,2.0
4060,2014-04-01,Ethiopia,Oromia,East Hararge,2.0
3776,2014-04-01,Ethiopia,Somali,Nogob,2.0
3778,2014-04-01,Ethiopia,Somali,Dollo,2.0
3768,2014-04-01,Ethiopia,Afar,Fanti,2.0
4984,2014-04-01,Ethiopia,Afar,Kilbati,3.0
4033,2014-04-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
4039,2014-04-01,Ethiopia,Harari,Harari,2.0
5054,2014-04-01,Ethiopia,SNNPR,Sheka,1.0
5059,2014-04-01,Ethiopia,Amhara,Awi,1.0
5078,2014-04-01,Ethiopia,Gambela,Mezhenger,1.0
5095,2014-04-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6828,2014-04-01,Ethiopia,Addis Ababa,Region 14,99.0
4321,2010-07-01,Ethiopia,SNNPR,Segen,2.0
4324,2010-07-01,Ethiopia,Oromia,Borena,2.0
4325,2010-07-01,Ethiopia,SNNPR,Sidama,2.0
4153,2010-07-01,Ethiopia,SNNPR,Gamo Gofa,3.0
4339,2010-07-01,Ethiopia,SNNPR,Gedeo,2.0
4359,2010-07-01,Ethiopia,SNNPR,South Omo,2.0
4507,2010-07-01,Ethiopia,Oromia,West Arsi,1.0
4369,2010-07-01,Ethiopia,SNNPR,Wolayita,2.0
4322,2010-07-01,Ethiopia,Oromia,Bale,2.0
4326,2010-07-01,Ethiopia,Somali,Afder,2.0
4145,2010-07-01,Ethiopia,SNNPR,Alaba,3.0
4328,2010-07-01,Ethiopia,Oromia,Arsi,2.0
4329,2010-07-01,Ethiopia,SNNPR,Basketo,2.0
4486,2010-07-01,Ethiopia,SNNPR,Bench Maji,1.0
4148,2010-07-01,Ethiopia,Tigray,Central Tigray,3.0
4332,2010-07-01,Ethiopia,SNNPR,Dawro,2.0
4488,2010-07-01,Ethiopia,Amhara,East Gojam,1.0
4152,2010-07-01,Ethiopia,Oromia,East Shewa,3.0
4490,2010-07-01,Ethiopia,Oromia,East Wellega,1.0
4493,2010-07-01,Ethiopia,Oromia,Gujii,1.0
4341,2010-07-01,Ethiopia,SNNPR,Gurage,2.0
4496,2010-07-01,Ethiopia,Oromia,Horo Guduru,1.0
4344,2010-07-01,Ethiopia,Somali,Fafan,2.0
4498,2010-07-01,Ethiopia,Oromia,Jimma,1.0
4346,2010-07-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
4499,2010-07-01,Ethiopia,SNNPR,Keffa,1.0
4500,2010-07-01,Ethiopia,Oromia,Kelem,1.0
4349,2010-07-01,Ethiopia,SNNPR,Konta,2.0
4351,2010-07-01,Ethiopia,Somali,Liben,2.0
4165,2010-07-01,Ethiopia,Amhara,North Shewa,3.0
4354,2010-07-01,Ethiopia,Amhara,North Wollo,2.0
4167,2010-07-01,Ethiopia,Gambela,Nuer,3.0
4356,2010-07-01,Ethiopia,Amhara,Oromia,2.0
4357,2010-07-01,Ethiopia,Somali,Sitti,2.0
