,date,ADM1_EN,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2
54,2010-07-01,Tigray,5357192,4728399,388843.0,788417.0,3551139.0,0.0,0.0,388843.0,788417.0,3551139.0,0.0,0.0,388843.0,3675517.0,664039.0,0.0,0.0,4728399.0,4728399.0,4728399.0
55,2010-10-01,Addis Ababa,3585647,3164789,0.0,0.0,3164789.0,0.0,0.0,3164789.0,0.0,0.0,0.0,0.0,3164789.0,0.0,0.0,0.0,0.0,3164789.0,3164789.0,3164789.0
56,2010-10-01,Afar,1904414,1680884,0.0,1000716.0,680168.0,0.0,0.0,0.0,1680884.0,0.0,0.0,0.0,0.0,1245075.0,435809.0,0.0,0.0,1680884.0,1680884.0,1680884.0
57,2010-10-01,Amhara,21790172,19232588,8832192.0,3368664.0,7031732.0,0.0,0.0,8832192.0,8864328.0,1536068.0,0.0,0.0,8832192.0,8864328.0,1536068.0,0.0,0.0,19232588.0,19232588.0,19232588.0
58,2010-10-01,Benishangul Gumz,1102849,973403,618334.0,355069.0,0.0,0.0,0.0,973403.0,0.0,0.0,0.0,0.0,973403.0,0.0,0.0,0.0,0.0,973403.0,973403.0,973403.0
59,2010-10-01,Dire Dawa,508918,449184,0.0,0.0,166757.0,0.0,0.0,0.0,449184.0,0.0,0.0,0.0,0.0,449184.0,0.0,0.0,0.0,166757.0,449184.0,449184.0
60,2010-10-01,Gambela,462832,408506,0.0,0.0,408506.0,0.0,0.0,261195.0,147311.0,0.0,0.0,0.0,261195.0,0.0,147311.0,0.0,0.0,408506.0,408506.0,408506.0
61,2010-10-01,Harari,260022,229502,229502.0,0.0,0.0,0.0,0.0,0.0,229502.0,0.0,0.0,0.0,0.0,229502.0,0.0,0.0,0.0,229502.0,229502.0,229502.0
62,2010-10-01,Oromia,37843293,33401502,15532273.0,10329000.0,7540229.0,0.0,0.0,17441413.0,13692920.0,2267169.0,0.0,0.0,17441413.0,13692920.0,2267169.0,0.0,0.0,33401502.0,33401502.0,33401502.0
63,2010-10-01,SNNP,20262695,17884390,2199191.0,12334802.0,3350397.0,0.0,0.0,2132687.0,15751703.0,0.0,0.0,0.0,2132687.0,7964191.0,7787512.0,0.0,0.0,17884390.0,17884390.0,17884390.0
64,2010-10-01,Somali,6216411,5486766,0.0,5249427.0,237339.0,0.0,0.0,0.0,3658614.0,1828152.0,0.0,0.0,0.0,3658614.0,1828152.0,0.0,0.0,5486766.0,5486766.0,5486766.0
65,2010-10-01,Tigray,5357192,4728399,388843.0,788417.0,3551139.0,0.0,0.0,388843.0,4339556.0,0.0,0.0,0.0,388843.0,4339556.0,0.0,0.0,0.0,4728399.0,4728399.0,4728399.0
66,2011-01-01,Addis Ababa,3585647,3255065,3255065.0,0.0,0.0,0.0,0.0,3255065.0,0.0,0.0,0.0,0.0,3255065.0,0.0,0.0,0.0,0.0,3255065.0,3255065.0,3255065.0
67,2011-01-01,Afar,1904414,1728834,0.0,696843.0,1031991.0,0.0,0.0,0.0,696843.0,1031991.0,0.0,0.0,0.0,445513.0,1283321.0,0.0,0.0,1728834.0,1728834.0,1728834.0
68,2011-01-01,Amhara,21790172,19781205,9084134.0,10697071.0,0.0,0.0,0.0,9084134.0,10697071.0,0.0,0.0,0.0,9084134.0,10697071.0,0.0,0.0,0.0,19781205.0,19781205.0,19781205.0
69,2011-01-01,Benishangul Gumz,1102849,1001169,937247.0,63922.0,0.0,0.0,0.0,937247.0,63922.0,0.0,0.0,0.0,635972.0,365197.0,0.0,0.0,0.0,1001169.0,1001169.0,1001169.0
70,2011-01-01,Dire Dawa,508918,461997,0.0,461997.0,0.0,0.0,0.0,0.0,461997.0,0.0,0.0,0.0,0.0,461997.0,0.0,0.0,0.0,461997.0,461997.0,461997.0
71,2011-01-01,Gambela,462832,420159,0.0,268646.0,151513.0,0.0,0.0,0.0,268646.0,151513.0,0.0,0.0,0.0,268646.0,151513.0,0.0,0.0,420159.0,420159.0,420159.0
72,2011-01-01,Harari,260022,236049,0.0,236049.0,0.0,0.0,0.0,0.0,236049.0,0.0,0.0,0.0,0.0,236049.0,0.0,0.0,0.0,236049.0,236049.0,236049.0
73,2011-01-01,Oromia,37843293,34354294,14543273.0,10529646.0,9281375.0,0.0,0.0,14543273.0,10529646.0,9281375.0,0.0,0.0,14543273.0,10529646.0,9281375.0,0.0,0.0,34354294.0,34354294.0,34354294.0
74,2011-01-01,SNNP,20262695,18394550,2193523.0,15516421.0,684606.0,0.0,0.0,2193523.0,15516421.0,684606.0,0.0,0.0,2193523.0,14844802.0,1356225.0,0.0,0.0,18394550.0,18394550.0,18394550.0
75,2011-01-01,Somali,6216411,5643278,0.0,1712954.0,3930324.0,0.0,0.0,0.0,1712954.0,3930324.0,0.0,0.0,0.0,1128134.0,2052872.0,2462272.0,0.0,5643278.0,5643278.0,5643278.0
76,2011-01-01,Tigray,5357192,4863280,399935.0,4463345.0,0.0,0.0,0.0,399935.0,4463345.0,0.0,0.0,0.0,399935.0,4463345.0,0.0,0.0,0.0,4863280.0,4863280.0,4863280.0
77,2011-04-01,Addis Ababa,3585647,3255065,3255065.0,0.0,0.0,0.0,0.0,3255065.0,0.0,0.0,0.0,0.0,3255065.0,0.0,0.0,0.0,0.0,3255065.0,3255065.0,3255065.0
78,2011-04-01,Afar,1904414,1728834,0.0,0.0,1728834.0,0.0,0.0,0.0,0.0,1728834.0,0.0,0.0,0.0,0.0,1728834.0,0.0,0.0,1728834.0,1728834.0,1728834.0
79,2011-04-01,Amhara,21790172,19781205,9084134.0,10228230.0,468841.0,0.0,0.0,9084134.0,10228230.0,468841.0,0.0,0.0,9084134.0,10228230.0,468841.0,0.0,0.0,19781205.0,19781205.0,19781205.0
80,2011-04-01,Benishangul Gumz,1102849,1001169,572050.0,429119.0,0.0,0.0,0.0,572050.0,429119.0,0.0,0.0,0.0,572050.0,429119.0,0.0,0.0,0.0,1001169.0,1001169.0,1001169.0
81,2011-04-01,Dire Dawa,508918,461997,0.0,461997.0,0.0,0.0,0.0,0.0,461997.0,0.0,0.0,0.0,0.0,461997.0,0.0,0.0,0.0,461997.0,461997.0,461997.0
82,2011-04-01,Gambela,462832,420159,0.0,268646.0,151513.0,0.0,0.0,0.0,268646.0,151513.0,0.0,0.0,268646.0,0.0,151513.0,0.0,0.0,420159.0,420159.0,420159.0
83,2011-04-01,Harari,260022,236049,0.0,0.0,236049.0,0.0,0.0,0.0,0.0,236049.0,0.0,0.0,0.0,0.0,236049.0,0.0,0.0,236049.0,236049.0,236049.0
84,2011-04-01,Oromia,37843293,34354294,12025114.0,15379646.0,6949534.0,0.0,0.0,12025114.0,15379646.0,6949534.0,0.0,0.0,12025114.0,7133983.0,15195197.0,0.0,0.0,34354294.0,34354294.0,34354294.0
85,2011-04-01,SNNP,20262695,18394550,2262073.0,7669077.0,8463400.0,0.0,0.0,2262073.0,7669077.0,8463400.0,0.0,0.0,2262073.0,2663089.0,13469388.0,0.0,0.0,18394550.0,18394550.0,18394550.0
86,2011-04-01,Somali,6216411,5643278,0.0,0.0,3181006.0,2462272.0,0.0,0.0,0.0,3181006.0,2462272.0,0.0,0.0,0.0,3181006.0,2462272.0,0.0,5643278.0,5643278.0,5643278.0
87,2011-04-01,Tigray,5357192,4863280,399935.0,4463345.0,0.0,0.0,0.0,399935.0,4463345.0,0.0,0.0,0.0,399935.0,2926980.0,1536365.0,0.0,0.0,4863280.0,4863280.0,4863280.0
88,2011-07-01,Addis Ababa,3585647,3255065,3255065.0,0.0,0.0,0.0,0.0,3255065.0,0.0,0.0,0.0,0.0,3255065.0,0.0,0.0,0.0,0.0,3255065.0,3255065.0,3255065.0
89,2011-07-01,Afar,1904414,1728834,0.0,0.0,1728834.0,0.0,0.0,0.0,0.0,1728834.0,0.0,0.0,0.0,1728834.0,0.0,0.0,0.0,1728834.0,1728834.0,1728834.0
90,2011-07-01,Amhara,21790172,19781205,9084134.0,10228230.0,468841.0,0.0,0.0,9084134.0,10228230.0,468841.0,0.0,0.0,9084134.0,10697071.0,0.0,0.0,0.0,19781205.0,19781205.0,19781205.0
91,2011-07-01,Benishangul Gumz,1102849,1001169,572050.0,429119.0,0.0,0.0,0.0,572050.0,429119.0,0.0,0.0,0.0,572050.0,429119.0,0.0,0.0,0.0,1001169.0,1001169.0,1001169.0
92,2011-07-01,Dire Dawa,508918,461997,0.0,461997.0,0.0,0.0,0.0,0.0,461997.0,0.0,0.0,0.0,0.0,461997.0,0.0,0.0,0.0,461997.0,461997.0,461997.0
93,2011-07-01,Gambela,462832,420159,0.0,268646.0,151513.0,0.0,0.0,0.0,268646.0,151513.0,0.0,0.0,74092.0,194554.0,151513.0,0.0,0.0,420159.0,420159.0,420159.0
94,2011-07-01,Harari,260022,236049,0.0,0.0,236049.0,0.0,0.0,0.0,0.0,236049.0,0.0,0.0,0.0,236049.0,0.0,0.0,0.0,236049.0,236049.0,236049.0
95,2011-07-01,Oromia,37843293,34354294,12025114.0,6023474.0,14097028.0,2208678.0,0.0,12025114.0,6023474.0,14097028.0,2208678.0,0.0,12025114.0,20488186.0,1840994.0,0.0,0.0,34354294.0,34354294.0,34354294.0
96,2011-07-01,SNNP,20262695,18394550,2262073.0,3247652.0,12884825.0,0.0,0.0,2262073.0,3247652.0,12884825.0,0.0,0.0,2262073.0,14776252.0,1356225.0,0.0,0.0,18394550.0,18394550.0,18394550.0
97,2011-07-01,Somali,6216411,5643278,0.0,0.0,3347994.0,2295284.0,0.0,0.0,0.0,3347994.0,2295284.0,0.0,0.0,1712954.0,3930324.0,0.0,0.0,5643278.0,5643278.0,5643278.0
98,2011-07-01,Tigray,5357192,4863280,399935.0,3780364.0,682981.0,0.0,0.0,399935.0,3780364.0,682981.0,0.0,0.0,399935.0,4463345.0,0.0,0.0,0.0,4863280.0,4863280.0,4863280.0
99,2011-10-01,Addis Ababa,3585647,3255065,3255065.0,0.0,0.0,0.0,0.0,3255065.0,0.0,0.0,0.0,0.0,3255065.0,0.0,0.0,0.0,0.0,3255065.0,3255065.0,3255065.0
100,2011-10-01,Afar,1904414,1728834,0.0,1280593.0,448241.0,0.0,0.0,0.0,1280593.0,448241.0,0.0,0.0,0.0,1280593.0,448241.0,0.0,0.0,1728834.0,1728834.0,1728834.0
101,2011-10-01,Amhara,21790172,19781205,11165811.0,8615394.0,0.0,0.0,0.0,11165811.0,8615394.0,0.0,0.0,0.0,11165811.0,6566668.0,2048726.0,0.0,0.0,19781205.0,19781205.0,19781205.0
102,2011-10-01,Benishangul Gumz,1102849,1001169,1001169.0,0.0,0.0,0.0,0.0,1001169.0,0.0,0.0,0.0,0.0,1001169.0,0.0,0.0,0.0,0.0,1001169.0,1001169.0,1001169.0
103,2011-10-01,Dire Dawa,508918,461997,0.0,171514.0,0.0,0.0,0.0,0.0,171514.0,0.0,0.0,0.0,0.0,171514.0,0.0,0.0,0.0,171514.0,171514.0,171514.0
104,2011-10-01,Gambela,462832,420159,268646.0,151513.0,0.0,0.0,0.0,268646.0,151513.0,0.0,0.0,0.0,268646.0,0.0,151513.0,0.0,0.0,420159.0,420159.0,420159.0
105,2011-10-01,Harari,260022,236049,0.0,236049.0,0.0,0.0,0.0,0.0,236049.0,0.0,0.0,0.0,0.0,236049.0,0.0,0.0,0.0,236049.0,236049.0,236049.0
106,2011-10-01,Oromia,37843293,34354294,23962410.0,5726903.0,1605709.0,3059272.0,0.0,23962410.0,5726903.0,4664981.0,0.0,0.0,23962410.0,5726903.0,1110509.0,3554472.0,0.0,34354294.0,34354294.0,34354294.0
107,2011-10-01,SNNP,20262695,18394550,4393597.0,12644728.0,1356225.0,0.0,0.0,4486670.0,12551655.0,1356225.0,0.0,0.0,4486670.0,6471963.0,6751311.0,684606.0,0.0,18394550.0,18394550.0,18394550.0
108,2011-10-01,Somali,6216411,5643278,0.0,1712954.0,1635040.0,2295284.0,0.0,0.0,1712954.0,3930324.0,0.0,0.0,0.0,1712954.0,1635040.0,2295284.0,0.0,5643278.0,5643278.0,5643278.0
109,2011-10-01,Tigray,5357192,4863280,399935.0,4463345.0,0.0,0.0,0.0,399935.0,4463345.0,0.0,0.0,0.0,399935.0,3780364.0,682981.0,0.0,0.0,4863280.0,4863280.0,4863280.0
110,2012-01-01,Addis Ababa,3585647,3348487,3348487.0,0.0,0.0,0.0,0.0,3348487.0,0.0,0.0,0.0,0.0,3348487.0,0.0,0.0,0.0,0.0,3348487.0,3348487.0,3348487.0
111,2012-01-01,Afar,1904414,1778450,0.0,1317345.0,461105.0,0.0,0.0,0.0,1317345.0,461105.0,0.0,0.0,0.0,1317345.0,461105.0,0.0,0.0,1778450.0,1778450.0,1778450.0
112,2012-01-01,Amhara,21790172,20348935,11486275.0,6755135.0,2107525.0,0.0,0.0,11486275.0,6755135.0,2107525.0,0.0,0.0,11486275.0,6755135.0,2107525.0,0.0,0.0,20348935.0,20348935.0,20348935.0
113,2012-01-01,Benishangul Gumz,1102849,1029903,1029903.0,0.0,0.0,0.0,0.0,1029903.0,0.0,0.0,0.0,0.0,1029903.0,0.0,0.0,0.0,0.0,1029903.0,1029903.0,1029903.0
114,2012-01-01,Dire Dawa,508918,475256,0.0,176436.0,0.0,0.0,0.0,0.0,176436.0,0.0,0.0,0.0,0.0,176436.0,0.0,0.0,0.0,176436.0,176436.0,176436.0
115,2012-01-01,Gambela,462832,432217,276356.0,155861.0,0.0,0.0,0.0,276356.0,155861.0,0.0,0.0,0.0,276356.0,155861.0,0.0,0.0,0.0,432217.0,432217.0,432217.0
116,2012-01-01,Harari,260022,242823,0.0,242823.0,0.0,0.0,0.0,0.0,242823.0,0.0,0.0,0.0,0.0,0.0,242823.0,0.0,0.0,242823.0,242823.0,242823.0
117,2012-01-01,Oromia,37843293,35340275,24650139.0,5891267.0,3414450.0,1384419.0,0.0,24650139.0,5891267.0,3414450.0,1384419.0,0.0,24650139.0,5891267.0,2905037.0,1893832.0,0.0,35340275.0,35340275.0,35340275.0
118,2012-01-01,SNNP,20262695,18922478,4685955.0,12841375.0,1395148.0,0.0,0.0,4685955.0,12841375.0,1395148.0,0.0,0.0,4615438.0,6657710.0,7649330.0,0.0,0.0,18922478.0,18922478.0,18922478.0
119,2012-01-01,Somali,6216411,5805243,0.0,0.0,5805243.0,0.0,0.0,0.0,0.0,5805243.0,0.0,0.0,0.0,0.0,5805243.0,0.0,0.0,5805243.0,5805243.0,5805243.0
120,2012-01-01,Tigray,5357192,5002857,411414.0,4591443.0,0.0,0.0,0.0,411414.0,4591443.0,0.0,0.0,0.0,411414.0,3888861.0,702582.0,0.0,0.0,5002857.0,5002857.0,5002857.0
121,2012-04-01,Addis Ababa,3585647,3348487,3348487.0,0.0,0.0,0.0,0.0,3348487.0,0.0,0.0,0.0,0.0,3348487.0,0.0,0.0,0.0,0.0,3348487.0,3348487.0,3348487.0
122,2012-04-01,Afar,1904414,1778450,0.0,1317345.0,461105.0,0.0,0.0,0.0,716841.0,1061609.0,0.0,0.0,0.0,1778450.0,0.0,0.0,0.0,1778450.0,1778450.0,1778450.0
