,date,ML2,ADMIN0,ADMIN1,ADMIN2
4883,2013-10-01,1.0,Ethiopia,Amhara,North Gondar
1989,2013-10-01,2.0,Ethiopia,SNNPR,Hadiya
1268,2013-10-01,2.0,Ethiopia,SNNPR,Silltie
1992,2013-10-01,2.0,Ethiopia,Somali,Dollo
1269,2013-10-01,2.0,Ethiopia,Oromia,North Shewa
4875,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
4878,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
4879,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
4880,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
4854,2013-10-01,1.0,Ethiopia,Oromia,Ilubabor
4874,2013-10-01,1.0,Ethiopia,Gambela,Itang
4838,2013-10-01,1.0,Ethiopia,SNNPR,Sheka
4842,2013-10-01,1.0,Ethiopia,Amhara,Awi
4857,2013-10-01,1.0,Ethiopia,Oromia,Kelem
4859,2013-10-01,1.0,Ethiopia,Gambela,Mezhenger
4866,2013-10-01,1.0,Ethiopia,Amhara,West Gojam
4869,2013-10-01,1.0,Ethiopia,Oromia,West Wellega
4871,2013-10-01,1.0,Ethiopia,SNNPR,Yem
4876,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6638,2013-10-01,99.0,Ethiopia,Addis Ababa,Region 14
1270,2013-01-01,3.0,Ethiopia,SNNPR,Segen
4528,2013-01-01,3.0,Ethiopia,Oromia,Bale
4319,2013-01-01,2.0,Ethiopia,Oromia,Borena
1273,2013-01-01,3.0,Ethiopia,SNNPR,Sidama
4321,2013-01-01,2.0,Ethiopia,Somali,Afder
5531,2013-01-01,1.0,Ethiopia,SNNPR,Basketo
5532,2013-01-01,1.0,Ethiopia,SNNPR,Bench Maji
1283,2013-01-01,3.0,Ethiopia,SNNPR,Gamo Gofa
4331,2013-01-01,2.0,Ethiopia,SNNPR,Gedeo
4535,2013-01-01,3.0,Ethiopia,Oromia,Gujii
5544,2013-01-01,1.0,Ethiopia,SNNPR,Keffa
5546,2013-01-01,1.0,Ethiopia,SNNPR,Konta
4537,2013-01-01,3.0,Ethiopia,Somali,Liben
1291,2013-01-01,3.0,Ethiopia,Amhara,North Wollo
6278,2013-01-01,2.0,Ethiopia,Gambela,Nuer
4541,2013-01-01,3.0,Ethiopia,Amhara,Oromia
5551,2013-01-01,1.0,Ethiopia,Amhara,South Gondar
4346,2013-01-01,2.0,Ethiopia,SNNPR,South Omo
1296,2013-01-01,3.0,Ethiopia,Amhara,South Wollo
1297,2013-01-01,3.0,Ethiopia,Tigray,South Tigray
1299,2013-01-01,3.0,Ethiopia,Amhara,Wag Himra
5554,2013-01-01,1.0,Ethiopia,Oromia,West Arsi
1301,2013-01-01,3.0,Ethiopia,Oromia,West Hararge
4354,2013-01-01,2.0,Ethiopia,Afar,Awusi
4551,2013-01-01,3.0,Ethiopia,Afar,Fanti
4358,2013-01-01,2.0,Ethiopia,Somali,Shebelle
5567,2013-01-01,1.0,Ethiopia,Gambela,Agniwak
1308,2013-01-01,3.0,Ethiopia,Oromia,East Hararge
1309,2013-01-01,3.0,Ethiopia,Tigray,East Tigray
4560,2013-01-01,3.0,Ethiopia,Afar,Kilbati
4364,2013-01-01,2.0,Ethiopia,Somali,Nogob
1274,2013-01-01,3.0,Ethiopia,SNNPR,Alaba
5529,2013-01-01,1.0,Ethiopia,Oromia,Arsi
4532,2013-01-01,3.0,Ethiopia,Tigray,Central Tigray
5533,2013-01-01,1.0,Ethiopia,SNNPR,Dawro
4327,2013-01-01,2.0,Ethiopia,Somali,Jarar
1280,2013-01-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
5534,2013-01-01,1.0,Ethiopia,Amhara,East Gojam
5535,2013-01-01,1.0,Ethiopia,Oromia,East Shewa
5536,2013-01-01,1.0,Ethiopia,Oromia,East Wellega
5540,2013-01-01,1.0,Ethiopia,SNNPR,Gurage
1287,2013-01-01,3.0,Ethiopia,Harari,Harari
6269,2013-01-01,2.0,Ethiopia,Oromia,Horo Guduru
4334,2013-01-01,2.0,Ethiopia,Somali,Fafan
5543,2013-01-01,1.0,Ethiopia,Oromia,Jimma
4336,2013-01-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
4339,2013-01-01,2.0,Ethiopia,Somali,Korahe
5548,2013-01-01,1.0,Ethiopia,Amhara,North Shewa
1293,2013-01-01,3.0,Ethiopia,Somali,Sitti
4348,2013-01-01,2.0,Ethiopia,Amhara,Argoba
5557,2013-01-01,1.0,Ethiopia,Oromia,West Shewa
5559,2013-01-01,1.0,Ethiopia,Tigray,West Tigray
1302,2013-01-01,3.0,Ethiopia,SNNPR,Wolayita
4355,2013-01-01,2.0,Ethiopia,Afar,Gabi
4357,2013-01-01,2.0,Ethiopia,Afar,Khari
6287,2013-01-01,2.0,Ethiopia,Tigray,Northwest Tigray
5572,2013-01-01,1.0,Ethiopia,Oromia,South West Shewa
5573,2013-01-01,1.0,Ethiopia,Amhara,North Gondar
4363,2013-01-01,2.0,Ethiopia,SNNPR,Hadiya
1315,2013-01-01,3.0,Ethiopia,SNNPR,Silltie
4366,2013-01-01,2.0,Ethiopia,Somali,Dollo
4367,2013-01-01,2.0,Ethiopia,Oromia,North Shewa
5565,2013-01-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5568,2013-01-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
5569,2013-01-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5570,2013-01-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5542,2013-01-01,1.0,Ethiopia,Oromia,Ilubabor
6288,2013-01-01,2.0,Ethiopia,Gambela,Itang
5526,2013-01-01,1.0,Ethiopia,SNNPR,Sheka
5530,2013-01-01,1.0,Ethiopia,Amhara,Awi
5545,2013-01-01,1.0,Ethiopia,Oromia,Kelem
5547,2013-01-01,1.0,Ethiopia,Gambela,Mezhenger
5555,2013-01-01,1.0,Ethiopia,Amhara,West Gojam
5558,2013-01-01,1.0,Ethiopia,Oromia,West Wellega
5561,2013-01-01,1.0,Ethiopia,SNNPR,Yem
5566,2013-01-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6631,2013-01-01,99.0,Ethiopia,Addis Ababa,Region 14
1316,2017-06-01,2.0,Ethiopia,SNNPR,Segen
2601,2017-06-01,1.0,Ethiopia,Oromia,Bale
1318,2017-06-01,2.0,Ethiopia,Oromia,Borena
2604,2017-06-01,1.0,Ethiopia,SNNPR,Sidama
6413,2017-06-01,4.0,Ethiopia,Somali,Afder
2609,2017-06-01,1.0,Ethiopia,SNNPR,Basketo
2610,2017-06-01,1.0,Ethiopia,SNNPR,Bench Maji
1331,2017-06-01,2.0,Ethiopia,SNNPR,Gamo Gofa
1332,2017-06-01,2.0,Ethiopia,SNNPR,Gedeo
2620,2017-06-01,1.0,Ethiopia,Oromia,Gujii
2628,2017-06-01,1.0,Ethiopia,SNNPR,Keffa
2630,2017-06-01,1.0,Ethiopia,SNNPR,Konta
1342,2017-06-01,2.0,Ethiopia,Somali,Liben
2634,2017-06-01,1.0,Ethiopia,Amhara,North Wollo
2635,2017-06-01,1.0,Ethiopia,Gambela,Nuer
2636,2017-06-01,1.0,Ethiopia,Amhara,Oromia
2638,2017-06-01,1.0,Ethiopia,Amhara,South Gondar
1347,2017-06-01,2.0,Ethiopia,SNNPR,South Omo
2640,2017-06-01,1.0,Ethiopia,Amhara,South Wollo
1349,2017-06-01,2.0,Ethiopia,Tigray,South Tigray
1350,2017-06-01,2.0,Ethiopia,Amhara,Wag Himra
2644,2017-06-01,1.0,Ethiopia,Oromia,West Arsi
1352,2017-06-01,2.0,Ethiopia,Oromia,West Hararge
1355,2017-06-01,2.0,Ethiopia,Afar,Awusi
2654,2017-06-01,1.0,Ethiopia,Afar,Fanti
4686,2017-06-01,3.0,Ethiopia,Somali,Shebelle
2660,2017-06-01,1.0,Ethiopia,Gambela,Agniwak
1364,2017-06-01,2.0,Ethiopia,Oromia,East Hararge
2663,2017-06-01,1.0,Ethiopia,Tigray,East Tigray
1367,2017-06-01,2.0,Ethiopia,Afar,Kilbati
1370,2017-06-01,2.0,Ethiopia,Somali,Nogob
1321,2017-06-01,2.0,Ethiopia,SNNPR,Alaba
2607,2017-06-01,1.0,Ethiopia,Oromia,Arsi
2611,2017-06-01,1.0,Ethiopia,Tigray,Central Tigray
2612,2017-06-01,1.0,Ethiopia,SNNPR,Dawro
1327,2017-06-01,2.0,Ethiopia,Somali,Jarar
1328,2017-06-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
2615,2017-06-01,1.0,Ethiopia,Amhara,East Gojam
2616,2017-06-01,1.0,Ethiopia,Oromia,East Shewa
2617,2017-06-01,1.0,Ethiopia,Oromia,East Wellega
2621,2017-06-01,1.0,Ethiopia,SNNPR,Gurage
1335,2017-06-01,2.0,Ethiopia,Harari,Harari
2623,2017-06-01,1.0,Ethiopia,Oromia,Horo Guduru
1336,2017-06-01,2.0,Ethiopia,Somali,Fafan
2626,2017-06-01,1.0,Ethiopia,Oromia,Jimma
1337,2017-06-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
6416,2017-06-01,4.0,Ethiopia,Somali,Korahe
2633,2017-06-01,1.0,Ethiopia,Amhara,North Shewa
1345,2017-06-01,2.0,Ethiopia,Somali,Sitti
2642,2017-06-01,1.0,Ethiopia,Amhara,Argoba
2647,2017-06-01,1.0,Ethiopia,Oromia,West Shewa
2649,2017-06-01,1.0,Ethiopia,Tigray,West Tigray
2650,2017-06-01,1.0,Ethiopia,SNNPR,Wolayita
2653,2017-06-01,1.0,Ethiopia,Afar,Gabi
2655,2017-06-01,1.0,Ethiopia,Afar,Khari
2656,2017-06-01,1.0,Ethiopia,Tigray,Northwest Tigray
2667,2017-06-01,1.0,Ethiopia,Oromia,South West Shewa
2669,2017-06-01,1.0,Ethiopia,Amhara,North Gondar
2670,2017-06-01,1.0,Ethiopia,SNNPR,Hadiya
2671,2017-06-01,1.0,Ethiopia,SNNPR,Silltie
6418,2017-06-01,4.0,Ethiopia,Somali,Dollo
2672,2017-06-01,1.0,Ethiopia,Oromia,North Shewa
2658,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2661,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
2664,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2665,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2624,2017-06-01,1.0,Ethiopia,Oromia,Ilubabor
2657,2017-06-01,1.0,Ethiopia,Gambela,Itang
2602,2017-06-01,1.0,Ethiopia,SNNPR,Sheka
2608,2017-06-01,1.0,Ethiopia,Amhara,Awi
2629,2017-06-01,1.0,Ethiopia,Oromia,Kelem
2632,2017-06-01,1.0,Ethiopia,Gambela,Mezhenger
2645,2017-06-01,1.0,Ethiopia,Amhara,West Gojam
2648,2017-06-01,1.0,Ethiopia,Oromia,West Wellega
2651,2017-06-01,1.0,Ethiopia,SNNPR,Yem
2659,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2666,2017-06-01,1.0,Ethiopia,Addis Ababa,Region 14
2995,2015-07-01,1.0,Ethiopia,SNNPR,Segen
1374,2015-07-01,2.0,Ethiopia,Oromia,Bale
1375,2015-07-01,2.0,Ethiopia,Oromia,Borena
2999,2015-07-01,1.0,Ethiopia,SNNPR,Sidama
4938,2015-07-01,1.0,Ethiopia,Somali,Afder
3003,2015-07-01,1.0,Ethiopia,SNNPR,Basketo
3004,2015-07-01,1.0,Ethiopia,SNNPR,Bench Maji
3011,2015-07-01,1.0,Ethiopia,SNNPR,Gamo Gofa
3012,2015-07-01,1.0,Ethiopia,SNNPR,Gedeo
3013,2015-07-01,1.0,Ethiopia,Oromia,Gujii
3019,2015-07-01,1.0,Ethiopia,SNNPR,Keffa
3021,2015-07-01,1.0,Ethiopia,SNNPR,Konta
1395,2015-07-01,2.0,Ethiopia,Somali,Liben
1397,2015-07-01,2.0,Ethiopia,Amhara,North Wollo
3026,2015-07-01,1.0,Ethiopia,Gambela,Nuer
3027,2015-07-01,1.0,Ethiopia,Amhara,Oromia
3029,2015-07-01,1.0,Ethiopia,Amhara,South Gondar
3030,2015-07-01,1.0,Ethiopia,SNNPR,South Omo
1403,2015-07-01,2.0,Ethiopia,Amhara,South Wollo
1404,2015-07-01,2.0,Ethiopia,Tigray,South Tigray
1450,2015-07-01,2.0,Ethiopia,Amhara,Wag Himra
1451,2015-07-01,2.0,Ethiopia,Oromia,West Arsi
1452,2015-07-01,2.0,Ethiopia,Oromia,West Hararge
1455,2015-07-01,2.0,Ethiopia,Afar,Awusi
1457,2015-07-01,2.0,Ethiopia,Afar,Fanti
1413,2015-07-01,2.0,Ethiopia,Somali,Shebelle
3050,2015-07-01,1.0,Ethiopia,Gambela,Agniwak
1419,2015-07-01,2.0,Ethiopia,Oromia,East Hararge
1420,2015-07-01,2.0,Ethiopia,Tigray,East Tigray
1466,2015-07-01,2.0,Ethiopia,Afar,Kilbati
4952,2015-07-01,1.0,Ethiopia,Somali,Nogob
1432,2015-07-01,2.0,Ethiopia,SNNPR,Alaba
3001,2015-07-01,1.0,Ethiopia,Oromia,Arsi
4939,2015-07-01,1.0,Ethiopia,Tigray,Central Tigray
3006,2015-07-01,1.0,Ethiopia,SNNPR,Dawro
4940,2015-07-01,1.0,Ethiopia,Somali,Jarar
1384,2015-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
3008,2015-07-01,1.0,Ethiopia,Amhara,East Gojam
3009,2015-07-01,1.0,Ethiopia,Oromia,East Shewa
3010,2015-07-01,1.0,Ethiopia,Oromia,East Wellega
3014,2015-07-01,1.0,Ethiopia,SNNPR,Gurage
1390,2015-07-01,2.0,Ethiopia,Harari,Harari
3015,2015-07-01,1.0,Ethiopia,Oromia,Horo Guduru
1391,2015-07-01,2.0,Ethiopia,Somali,Fafan
3017,2015-07-01,1.0,Ethiopia,Oromia,Jimma
1392,2015-07-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
4943,2015-07-01,1.0,Ethiopia,Somali,Korahe
3024,2015-07-01,1.0,Ethiopia,Amhara,North Shewa
6463,2015-07-01,3.0,Ethiopia,Somali,Sitti
3032,2015-07-01,1.0,Ethiopia,Amhara,Argoba
3037,2015-07-01,1.0,Ethiopia,Oromia,West Shewa
3039,2015-07-01,1.0,Ethiopia,Tigray,West Tigray
1409,2015-07-01,2.0,Ethiopia,SNNPR,Wolayita
6466,2015-07-01,3.0,Ethiopia,Afar,Gabi
1458,2015-07-01,2.0,Ethiopia,Afar,Khari
3046,2015-07-01,1.0,Ethiopia,Tigray,Northwest Tigray
3056,2015-07-01,1.0,Ethiopia,Oromia,South West Shewa
3057,2015-07-01,1.0,Ethiopia,Amhara,North Gondar
3058,2015-07-01,1.0,Ethiopia,SNNPR,Hadiya
1470,2015-07-01,2.0,Ethiopia,SNNPR,Silltie
4953,2015-07-01,1.0,Ethiopia,Somali,Dollo
3061,2015-07-01,1.0,Ethiopia,Oromia,North Shewa
3048,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
3051,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
3053,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
3054,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
3016,2015-07-01,1.0,Ethiopia,Oromia,Ilubabor
3047,2015-07-01,1.0,Ethiopia,Gambela,Itang
2997,2015-07-01,1.0,Ethiopia,SNNPR,Sheka
3002,2015-07-01,1.0,Ethiopia,Amhara,Awi
3020,2015-07-01,1.0,Ethiopia,Oromia,Kelem
3023,2015-07-01,1.0,Ethiopia,Gambela,Mezhenger
3035,2015-07-01,1.0,Ethiopia,Amhara,West Gojam
3038,2015-07-01,1.0,Ethiopia,Oromia,West Wellega
3041,2015-07-01,1.0,Ethiopia,SNNPR,Yem
3049,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
3055,2015-07-01,1.0,Ethiopia,Addis Ababa,Region 14
3914,2010-04-01,2.0,Ethiopia,SNNPR,Segen
3915,2010-04-01,2.0,Ethiopia,Oromia,Bale
3916,2010-04-01,2.0,Ethiopia,Oromia,Borena
3917,2010-04-01,2.0,Ethiopia,SNNPR,Sidama
3918,2010-04-01,2.0,Ethiopia,Somali,Afder
4182,2010-04-01,1.0,Ethiopia,SNNPR,Basketo
3922,2010-04-01,2.0,Ethiopia,SNNPR,Bench Maji
3928,2010-04-01,2.0,Ethiopia,SNNPR,Gamo Gofa
3929,2010-04-01,2.0,Ethiopia,SNNPR,Gedeo
4190,2010-04-01,1.0,Ethiopia,Oromia,Gujii
4195,2010-04-01,1.0,Ethiopia,SNNPR,Keffa
4197,2010-04-01,1.0,Ethiopia,SNNPR,Konta
3940,2010-04-01,2.0,Ethiopia,Somali,Liben
3942,2010-04-01,2.0,Ethiopia,Amhara,North Wollo
3943,2010-04-01,2.0,Ethiopia,Gambela,Nuer
3944,2010-04-01,2.0,Ethiopia,Amhara,Oromia
1628,2010-04-01,3.0,Ethiopia,Amhara,South Gondar
3947,2010-04-01,2.0,Ethiopia,SNNPR,South Omo
1630,2010-04-01,3.0,Ethiopia,Amhara,South Wollo
3949,2010-04-01,2.0,Ethiopia,Tigray,South Tigray
4664,2010-04-01,4.0,Ethiopia,Amhara,Wag Himra
4203,2010-04-01,1.0,Ethiopia,Oromia,West Arsi
1636,2010-04-01,3.0,Ethiopia,Oromia,West Hararge
1641,2010-04-01,3.0,Ethiopia,Afar,Awusi
1643,2010-04-01,3.0,Ethiopia,Afar,Fanti
3961,2010-04-01,2.0,Ethiopia,Somali,Shebelle
3965,2010-04-01,2.0,Ethiopia,Gambela,Agniwak
1650,2010-04-01,3.0,Ethiopia,Oromia,East Hararge
1651,2010-04-01,3.0,Ethiopia,Tigray,East Tigray
1655,2010-04-01,3.0,Ethiopia,Afar,Kilbati
1658,2010-04-01,3.0,Ethiopia,Somali,Nogob
1608,2010-04-01,3.0,Ethiopia,SNNPR,Alaba
4180,2010-04-01,1.0,Ethiopia,Oromia,Arsi
1610,2010-04-01,3.0,Ethiopia,Tigray,Central Tigray
3924,2010-04-01,2.0,Ethiopia,SNNPR,Dawro
1611,2010-04-01,3.0,Ethiopia,Somali,Jarar
3926,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
4185,2010-04-01,1.0,Ethiopia,Amhara,East Gojam
1614,2010-04-01,3.0,Ethiopia,Oromia,East Shewa
4187,2010-04-01,1.0,Ethiopia,Oromia,East Wellega
3931,2010-04-01,2.0,Ethiopia,SNNPR,Gurage
1617,2010-04-01,3.0,Ethiopia,Harari,Harari
4192,2010-04-01,1.0,Ethiopia,Oromia,Horo Guduru
3933,2010-04-01,2.0,Ethiopia,Somali,Fafan
4194,2010-04-01,1.0,Ethiopia,Oromia,Jimma
3935,2010-04-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
1622,2010-04-01,3.0,Ethiopia,Somali,Korahe
1624,2010-04-01,3.0,Ethiopia,Amhara,North Shewa
3945,2010-04-01,2.0,Ethiopia,Somali,Sitti
1632,2010-04-01,3.0,Ethiopia,Amhara,Argoba
1637,2010-04-01,3.0,Ethiopia,Oromia,West Shewa
4208,2010-04-01,1.0,Ethiopia,Tigray,West Tigray
3955,2010-04-01,2.0,Ethiopia,SNNPR,Wolayita
3958,2010-04-01,2.0,Ethiopia,Afar,Gabi
3960,2010-04-01,2.0,Ethiopia,Afar,Khari
3962,2010-04-01,2.0,Ethiopia,Tigray,Northwest Tigray
4219,2010-04-01,1.0,Ethiopia,Oromia,South West Shewa
4220,2010-04-01,1.0,Ethiopia,Amhara,North Gondar
3970,2010-04-01,2.0,Ethiopia,SNNPR,Hadiya
1659,2010-04-01,3.0,Ethiopia,SNNPR,Silltie
1660,2010-04-01,3.0,Ethiopia,Somali,Dollo
1661,2010-04-01,3.0,Ethiopia,Oromia,North Shewa
1647,2010-04-01,3.0,Ethiopia,Benshangul Gumuz,Mao-Komo
1649,2010-04-01,3.0,Ethiopia,Benshangul Gumuz,Asosa
4216,2010-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
4217,2010-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
4193,2010-04-01,1.0,Ethiopia,Oromia,Ilubabor
3963,2010-04-01,2.0,Ethiopia,Gambela,Itang
4177,2010-04-01,1.0,Ethiopia,SNNPR,Sheka
4181,2010-04-01,1.0,Ethiopia,Amhara,Awi
4196,2010-04-01,1.0,Ethiopia,Oromia,Kelem
4198,2010-04-01,1.0,Ethiopia,Gambela,Mezhenger
4204,2010-04-01,1.0,Ethiopia,Amhara,West Gojam
4207,2010-04-01,1.0,Ethiopia,Oromia,West Wellega
4209,2010-04-01,1.0,Ethiopia,SNNPR,Yem
4213,2010-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6703,2010-04-01,99.0,Ethiopia,Addis Ababa,Region 14
1662,2018-02-01,2.0,Ethiopia,SNNPR,Segen
4740,2018-02-01,3.0,Ethiopia,Oromia,Bale
1664,2018-02-01,2.0,Ethiopia,Oromia,Borena
1665,2018-02-01,2.0,Ethiopia,SNNPR,Sidama
5047,2018-02-01,4.0,Ethiopia,Somali,Afder
1669,2018-02-01,2.0,Ethiopia,SNNPR,Basketo
5243,2018-02-01,1.0,Ethiopia,SNNPR,Bench Maji
1677,2018-02-01,2.0,Ethiopia,SNNPR,Gamo Gofa
1678,2018-02-01,2.0,Ethiopia,SNNPR,Gedeo
1679,2018-02-01,2.0,Ethiopia,Oromia,Gujii
5255,2018-02-01,1.0,Ethiopia,SNNPR,Keffa
5257,2018-02-01,1.0,Ethiopia,SNNPR,Konta
4755,2018-02-01,3.0,Ethiopia,Somali,Liben
1689,2018-02-01,2.0,Ethiopia,Amhara,North Wollo
5260,2018-02-01,1.0,Ethiopia,Gambela,Nuer
5261,2018-02-01,1.0,Ethiopia,Amhara,Oromia
1692,2018-02-01,2.0,Ethiopia,Amhara,South Gondar
1693,2018-02-01,2.0,Ethiopia,SNNPR,South Omo
1694,2018-02-01,2.0,Ethiopia,Amhara,South Wollo
1695,2018-02-01,2.0,Ethiopia,Tigray,South Tigray
4761,2018-02-01,3.0,Ethiopia,Amhara,Wag Himra
1698,2018-02-01,2.0,Ethiopia,Oromia,West Arsi
4763,2018-02-01,3.0,Ethiopia,Oromia,West Hararge
1704,2018-02-01,2.0,Ethiopia,Afar,Awusi
1706,2018-02-01,2.0,Ethiopia,Afar,Fanti
5056,2018-02-01,4.0,Ethiopia,Somali,Shebelle
5282,2018-02-01,1.0,Ethiopia,Gambela,Agniwak
4772,2018-02-01,3.0,Ethiopia,Oromia,East Hararge
4773,2018-02-01,3.0,Ethiopia,Tigray,East Tigray
1713,2018-02-01,2.0,Ethiopia,Afar,Kilbati
4777,2018-02-01,3.0,Ethiopia,Somali,Nogob
1667,2018-02-01,2.0,Ethiopia,SNNPR,Alaba
5241,2018-02-01,1.0,Ethiopia,Oromia,Arsi
4746,2018-02-01,3.0,Ethiopia,Tigray,Central Tigray
1672,2018-02-01,2.0,Ethiopia,SNNPR,Dawro
5049,2018-02-01,4.0,Ethiopia,Somali,Jarar
1674,2018-02-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
5246,2018-02-01,1.0,Ethiopia,Amhara,East Gojam
5247,2018-02-01,1.0,Ethiopia,Oromia,East Shewa
5248,2018-02-01,1.0,Ethiopia,Oromia,East Wellega
5250,2018-02-01,1.0,Ethiopia,SNNPR,Gurage
1681,2018-02-01,2.0,Ethiopia,Harari,Harari
5251,2018-02-01,1.0,Ethiopia,Oromia,Horo Guduru
1682,2018-02-01,2.0,Ethiopia,Somali,Fafan
5253,2018-02-01,1.0,Ethiopia,Oromia,Jimma
1684,2018-02-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
6569,2018-02-01,99.0,Ethiopia,Somali,Korahe
5259,2018-02-01,1.0,Ethiopia,Amhara,North Shewa
1691,2018-02-01,2.0,Ethiopia,Somali,Sitti
5266,2018-02-01,1.0,Ethiopia,Amhara,Argoba
5270,2018-02-01,1.0,Ethiopia,Oromia,West Shewa
5272,2018-02-01,1.0,Ethiopia,Tigray,West Tigray
1702,2018-02-01,2.0,Ethiopia,SNNPR,Wolayita
1705,2018-02-01,2.0,Ethiopia,Afar,Gabi
1707,2018-02-01,2.0,Ethiopia,Afar,Khari
5278,2018-02-01,1.0,Ethiopia,Tigray,Northwest Tigray
5288,2018-02-01,1.0,Ethiopia,Oromia,South West Shewa
5289,2018-02-01,1.0,Ethiopia,Amhara,North Gondar
1715,2018-02-01,2.0,Ethiopia,SNNPR,Hadiya
1716,2018-02-01,2.0,Ethiopia,SNNPR,Silltie
6571,2018-02-01,99.0,Ethiopia,Somali,Dollo
5292,2018-02-01,1.0,Ethiopia,Oromia,North Shewa
5280,2018-02-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5283,2018-02-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
5285,2018-02-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5286,2018-02-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5252,2018-02-01,1.0,Ethiopia,Oromia,Ilubabor
5279,2018-02-01,1.0,Ethiopia,Gambela,Itang
5237,2018-02-01,1.0,Ethiopia,SNNPR,Sheka
5242,2018-02-01,1.0,Ethiopia,Amhara,Awi
5256,2018-02-01,1.0,Ethiopia,Oromia,Kelem
5258,2018-02-01,1.0,Ethiopia,Gambela,Mezhenger
5268,2018-02-01,1.0,Ethiopia,Amhara,West Gojam
5271,2018-02-01,1.0,Ethiopia,Oromia,West Wellega
5273,2018-02-01,1.0,Ethiopia,SNNPR,Yem
5281,2018-02-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
5287,2018-02-01,1.0,Ethiopia,Addis Ababa,Region 14
2348,2011-04-01,3.0,Ethiopia,SNNPR,Segen
2349,2011-04-01,3.0,Ethiopia,Oromia,Bale
2350,2011-04-01,3.0,Ethiopia,Oromia,Borena
2351,2011-04-01,3.0,Ethiopia,SNNPR,Sidama
2352,2011-04-01,3.0,Ethiopia,Somali,Afder
6127,2011-04-01,1.0,Ethiopia,SNNPR,Basketo
6128,2011-04-01,1.0,Ethiopia,SNNPR,Bench Maji
2362,2011-04-01,3.0,Ethiopia,SNNPR,Gamo Gofa
2363,2011-04-01,3.0,Ethiopia,SNNPR,Gedeo
2364,2011-04-01,3.0,Ethiopia,Oromia,Gujii
6140,2011-04-01,1.0,Ethiopia,SNNPR,Keffa
6142,2011-04-01,1.0,Ethiopia,SNNPR,Konta
2373,2011-04-01,3.0,Ethiopia,Somali,Liben
1740,2011-04-01,2.0,Ethiopia,Amhara,North Wollo
2376,2011-04-01,3.0,Ethiopia,Gambela,Nuer
1742,2011-04-01,2.0,Ethiopia,Amhara,Oromia
1744,2011-04-01,2.0,Ethiopia,Amhara,South Gondar
2380,2011-04-01,3.0,Ethiopia,SNNPR,South Omo
1746,2011-04-01,2.0,Ethiopia,Amhara,South Wollo
2382,2011-04-01,3.0,Ethiopia,Tigray,South Tigray
2383,2011-04-01,3.0,Ethiopia,Amhara,Wag Himra
2384,2011-04-01,3.0,Ethiopia,Oromia,West Arsi
2385,2011-04-01,3.0,Ethiopia,Oromia,West Hararge
2388,2011-04-01,3.0,Ethiopia,Afar,Awusi
2390,2011-04-01,3.0,Ethiopia,Afar,Fanti
4572,2011-04-01,4.0,Ethiopia,Somali,Shebelle
6159,2011-04-01,1.0,Ethiopia,Gambela,Agniwak
2395,2011-04-01,3.0,Ethiopia,Oromia,East Hararge
2396,2011-04-01,3.0,Ethiopia,Tigray,East Tigray
