,date,ML1,ADMIN0,ADMIN1,ADMIN2
2373,2016-02-01,1.0,Ethiopia,SNNPR,South Omo
1027,2016-02-01,3.0,Ethiopia,Oromia,West Arsi
1794,2016-02-01,2.0,Ethiopia,SNNPR,Wolayita
1761,2016-02-01,2.0,Ethiopia,Oromia,Bale
4799,2016-02-01,1.0,Ethiopia,Somali,Afder
1003,2016-02-01,3.0,Ethiopia,SNNPR,Alaba
1004,2016-02-01,3.0,Ethiopia,Oromia,Arsi
2349,2016-02-01,1.0,Ethiopia,SNNPR,Basketo
2350,2016-02-01,1.0,Ethiopia,SNNPR,Bench Maji
5787,2016-02-01,2.0,Ethiopia,Tigray,Central Tigray
2351,2016-02-01,1.0,Ethiopia,SNNPR,Dawro
2353,2016-02-01,1.0,Ethiopia,Amhara,East Gojam
1010,2016-02-01,3.0,Ethiopia,Oromia,East Shewa
2355,2016-02-01,1.0,Ethiopia,Oromia,East Wellega
2358,2016-02-01,1.0,Ethiopia,Oromia,Gujii
2359,2016-02-01,1.0,Ethiopia,SNNPR,Gurage
2360,2016-02-01,1.0,Ethiopia,Oromia,Horo Guduru
5793,2016-02-01,2.0,Ethiopia,Somali,Fafan
2362,2016-02-01,1.0,Ethiopia,Oromia,Jimma
4805,2016-02-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
2364,2016-02-01,1.0,Ethiopia,SNNPR,Keffa
2365,2016-02-01,1.0,Ethiopia,Oromia,Kelem
2366,2016-02-01,1.0,Ethiopia,SNNPR,Konta
2368,2016-02-01,1.0,Ethiopia,Somali,Liben
1016,2016-02-01,3.0,Ethiopia,Amhara,North Shewa
1017,2016-02-01,3.0,Ethiopia,Amhara,North Wollo
2371,2016-02-01,1.0,Ethiopia,Gambela,Nuer
1019,2016-02-01,3.0,Ethiopia,Amhara,Oromia
5918,2016-02-01,4.0,Ethiopia,Somali,Sitti
2372,2016-02-01,1.0,Ethiopia,Amhara,South Gondar
1023,2016-02-01,3.0,Ethiopia,Amhara,South Wollo
5799,2016-02-01,2.0,Ethiopia,Tigray,South Tigray
1025,2016-02-01,3.0,Ethiopia,Amhara,Argoba
5921,2016-02-01,4.0,Ethiopia,Amhara,Wag Himra
2376,2016-02-01,1.0,Ethiopia,Amhara,West Gojam
5922,2016-02-01,4.0,Ethiopia,Oromia,West Hararge
2377,2016-02-01,1.0,Ethiopia,Oromia,West Shewa
2378,2016-02-01,1.0,Ethiopia,Oromia,West Wellega
2379,2016-02-01,1.0,Ethiopia,Tigray,West Tigray
2381,2016-02-01,1.0,Ethiopia,SNNPR,Yem
6529,2016-02-01,3.0,Ethiopia,Afar,Awusi
5924,2016-02-01,4.0,Ethiopia,Afar,Gabi
6532,2016-02-01,3.0,Ethiopia,Afar,Khari
1799,2016-02-01,2.0,Ethiopia,Tigray,Northwest Tigray
2384,2016-02-01,1.0,Ethiopia,Gambela,Itang
2385,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2387,2016-02-01,1.0,Ethiopia,Gambela,Agniwak
2388,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
5806,2016-02-01,2.0,Ethiopia,Tigray,East Tigray
2389,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2390,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2392,2016-02-01,1.0,Ethiopia,Oromia,South West Shewa
2393,2016-02-01,1.0,Ethiopia,Amhara,North Gondar
1805,2016-02-01,2.0,Ethiopia,SNNPR,Hadiya
1046,2016-02-01,3.0,Ethiopia,SNNPR,Silltie
1809,2016-02-01,2.0,Ethiopia,Oromia,North Shewa
4802,2016-02-01,1.0,Ethiopia,Somali,Jarar
2361,2016-02-01,1.0,Ethiopia,Oromia,Ilubabor
2367,2016-02-01,1.0,Ethiopia,Somali,Korahe
2382,2016-02-01,1.0,Ethiopia,Somali,Shebelle
5927,2016-02-01,4.0,Ethiopia,Oromia,East Hararge
4810,2016-02-01,1.0,Ethiopia,Somali,Nogob
2396,2016-02-01,1.0,Ethiopia,Somali,Dollo
6531,2016-02-01,3.0,Ethiopia,Afar,Fanti
6535,2016-02-01,3.0,Ethiopia,Afar,Kilbati
6512,2016-02-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
1013,2016-02-01,3.0,Ethiopia,Harari,Harari
2344,2016-02-01,1.0,Ethiopia,SNNPR,Sheka
2348,2016-02-01,1.0,Ethiopia,Amhara,Awi
2369,2016-02-01,1.0,Ethiopia,Gambela,Mezhenger
2386,2016-02-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2391,2016-02-01,1.0,Ethiopia,Addis Ababa,Region 14
3842,2017-06-01,3.0,Ethiopia,SNNPR,Segen
3844,2017-06-01,3.0,Ethiopia,Oromia,Borena
1101,2017-06-01,2.0,Ethiopia,SNNPR,Sidama
3855,2017-06-01,3.0,Ethiopia,SNNPR,Gamo Gofa
3856,2017-06-01,3.0,Ethiopia,SNNPR,Gedeo
3868,2017-06-01,3.0,Ethiopia,SNNPR,South Omo
5275,2017-06-01,1.0,Ethiopia,Oromia,West Arsi
1139,2017-06-01,2.0,Ethiopia,SNNPR,Wolayita
1099,2017-06-01,2.0,Ethiopia,Oromia,Bale
6680,2017-06-01,4.0,Ethiopia,Somali,Afder
3847,2017-06-01,3.0,Ethiopia,SNNPR,Alaba
5247,2017-06-01,1.0,Ethiopia,Oromia,Arsi
5249,2017-06-01,1.0,Ethiopia,SNNPR,Basketo
5250,2017-06-01,1.0,Ethiopia,SNNPR,Bench Maji
1106,2017-06-01,2.0,Ethiopia,Tigray,Central Tigray
1107,2017-06-01,2.0,Ethiopia,SNNPR,Dawro
5253,2017-06-01,1.0,Ethiopia,Amhara,East Gojam
1111,2017-06-01,2.0,Ethiopia,Oromia,East Shewa
5255,2017-06-01,1.0,Ethiopia,Oromia,East Wellega
5258,2017-06-01,1.0,Ethiopia,Oromia,Gujii
5259,2017-06-01,1.0,Ethiopia,SNNPR,Gurage
5260,2017-06-01,1.0,Ethiopia,Oromia,Horo Guduru
1117,2017-06-01,2.0,Ethiopia,Somali,Fafan
5262,2017-06-01,1.0,Ethiopia,Oromia,Jimma
1119,2017-06-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
5264,2017-06-01,1.0,Ethiopia,SNNPR,Keffa
5265,2017-06-01,1.0,Ethiopia,Oromia,Kelem
5266,2017-06-01,1.0,Ethiopia,SNNPR,Konta
3863,2017-06-01,3.0,Ethiopia,Somali,Liben
5268,2017-06-01,1.0,Ethiopia,Amhara,North Shewa
1126,2017-06-01,2.0,Ethiopia,Amhara,North Wollo
5269,2017-06-01,1.0,Ethiopia,Gambela,Nuer
5270,2017-06-01,1.0,Ethiopia,Amhara,Oromia
1129,2017-06-01,2.0,Ethiopia,Somali,Sitti
5271,2017-06-01,1.0,Ethiopia,Amhara,South Gondar
1132,2017-06-01,2.0,Ethiopia,Amhara,South Wollo
3870,2017-06-01,3.0,Ethiopia,Tigray,South Tigray
1134,2017-06-01,2.0,Ethiopia,Amhara,Argoba
3871,2017-06-01,3.0,Ethiopia,Amhara,Wag Himra
5276,2017-06-01,1.0,Ethiopia,Amhara,West Gojam
3873,2017-06-01,3.0,Ethiopia,Oromia,West Hararge
5278,2017-06-01,1.0,Ethiopia,Oromia,West Shewa
5279,2017-06-01,1.0,Ethiopia,Oromia,West Wellega
5280,2017-06-01,1.0,Ethiopia,Tigray,West Tigray
5281,2017-06-01,1.0,Ethiopia,SNNPR,Yem
1141,2017-06-01,2.0,Ethiopia,Afar,Awusi
1142,2017-06-01,2.0,Ethiopia,Afar,Gabi
1144,2017-06-01,2.0,Ethiopia,Afar,Khari
5285,2017-06-01,1.0,Ethiopia,Tigray,Northwest Tigray
5286,2017-06-01,1.0,Ethiopia,Gambela,Itang
5287,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5289,2017-06-01,1.0,Ethiopia,Gambela,Agniwak
5290,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
1151,2017-06-01,2.0,Ethiopia,Tigray,East Tigray
5291,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5292,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5294,2017-06-01,1.0,Ethiopia,Oromia,South West Shewa
5295,2017-06-01,1.0,Ethiopia,Amhara,North Gondar
5296,2017-06-01,1.0,Ethiopia,SNNPR,Hadiya
1157,2017-06-01,2.0,Ethiopia,SNNPR,Silltie
5298,2017-06-01,1.0,Ethiopia,Oromia,North Shewa
1108,2017-06-01,2.0,Ethiopia,Somali,Jarar
5261,2017-06-01,1.0,Ethiopia,Oromia,Ilubabor
6683,2017-06-01,4.0,Ethiopia,Somali,Korahe
3878,2017-06-01,3.0,Ethiopia,Somali,Shebelle
1150,2017-06-01,2.0,Ethiopia,Oromia,East Hararge
3889,2017-06-01,3.0,Ethiopia,Somali,Nogob
6685,2017-06-01,4.0,Ethiopia,Somali,Dollo
1143,2017-06-01,2.0,Ethiopia,Afar,Fanti
1153,2017-06-01,2.0,Ethiopia,Afar,Kilbati
3852,2017-06-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
1116,2017-06-01,2.0,Ethiopia,Harari,Harari
5242,2017-06-01,1.0,Ethiopia,SNNPR,Sheka
5248,2017-06-01,1.0,Ethiopia,Amhara,Awi
5267,2017-06-01,1.0,Ethiopia,Gambela,Mezhenger
5288,2017-06-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
5293,2017-06-01,1.0,Ethiopia,Addis Ababa,Region 14
1160,2013-04-01,3.0,Ethiopia,SNNPR,Segen
2634,2013-04-01,2.0,Ethiopia,Oromia,Borena
1163,2013-04-01,3.0,Ethiopia,SNNPR,Sidama
1172,2013-04-01,3.0,Ethiopia,SNNPR,Gamo Gofa
3232,2013-04-01,2.0,Ethiopia,SNNPR,Gedeo
3246,2013-04-01,2.0,Ethiopia,SNNPR,South Omo
5377,2013-04-01,1.0,Ethiopia,Oromia,West Arsi
1192,2013-04-01,3.0,Ethiopia,SNNPR,Wolayita
1161,2013-04-01,3.0,Ethiopia,Oromia,Bale
2636,2013-04-01,2.0,Ethiopia,Somali,Afder
1165,2013-04-01,3.0,Ethiopia,SNNPR,Alaba
5353,2013-04-01,1.0,Ethiopia,Oromia,Arsi
5355,2013-04-01,1.0,Ethiopia,SNNPR,Basketo
5356,2013-04-01,1.0,Ethiopia,SNNPR,Bench Maji
1168,2013-04-01,3.0,Ethiopia,Tigray,Central Tigray
5357,2013-04-01,1.0,Ethiopia,SNNPR,Dawro
5358,2013-04-01,1.0,Ethiopia,Amhara,East Gojam
5359,2013-04-01,1.0,Ethiopia,Oromia,East Shewa
5360,2013-04-01,1.0,Ethiopia,Oromia,East Wellega
2645,2013-04-01,2.0,Ethiopia,Oromia,Gujii
5364,2013-04-01,1.0,Ethiopia,SNNPR,Gurage
5365,2013-04-01,1.0,Ethiopia,Oromia,Horo Guduru
2647,2013-04-01,2.0,Ethiopia,Somali,Fafan
5367,2013-04-01,1.0,Ethiopia,Oromia,Jimma
1176,2013-04-01,3.0,Ethiopia,SNNPR,Kembata Tembaro
5368,2013-04-01,1.0,Ethiopia,SNNPR,Keffa
5369,2013-04-01,1.0,Ethiopia,Oromia,Kelem
5370,2013-04-01,1.0,Ethiopia,SNNPR,Konta
1179,2013-04-01,3.0,Ethiopia,Somali,Liben
5372,2013-04-01,1.0,Ethiopia,Amhara,North Shewa
5824,2013-04-01,3.0,Ethiopia,Amhara,North Wollo
5373,2013-04-01,1.0,Ethiopia,Gambela,Nuer
1183,2013-04-01,3.0,Ethiopia,Amhara,Oromia
5826,2013-04-01,3.0,Ethiopia,Somali,Sitti
5374,2013-04-01,1.0,Ethiopia,Amhara,South Gondar
5828,2013-04-01,3.0,Ethiopia,Amhara,South Wollo
5829,2013-04-01,3.0,Ethiopia,Tigray,South Tigray
5830,2013-04-01,3.0,Ethiopia,Amhara,Argoba
5831,2013-04-01,3.0,Ethiopia,Amhara,Wag Himra
5378,2013-04-01,1.0,Ethiopia,Amhara,West Gojam
5833,2013-04-01,3.0,Ethiopia,Oromia,West Hararge
5380,2013-04-01,1.0,Ethiopia,Oromia,West Shewa
5381,2013-04-01,1.0,Ethiopia,Oromia,West Wellega
5382,2013-04-01,1.0,Ethiopia,Tigray,West Tigray
5383,2013-04-01,1.0,Ethiopia,SNNPR,Yem
5834,2013-04-01,3.0,Ethiopia,Afar,Awusi
2662,2013-04-01,2.0,Ethiopia,Afar,Gabi
2664,2013-04-01,2.0,Ethiopia,Afar,Khari
3254,2013-04-01,2.0,Ethiopia,Tigray,Northwest Tigray
5386,2013-04-01,1.0,Ethiopia,Gambela,Itang
5387,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5389,2013-04-01,1.0,Ethiopia,Gambela,Agniwak
5390,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
5839,2013-04-01,3.0,Ethiopia,Tigray,East Tigray
5391,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5392,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5394,2013-04-01,1.0,Ethiopia,Oromia,South West Shewa
5395,2013-04-01,1.0,Ethiopia,Amhara,North Gondar
3261,2013-04-01,2.0,Ethiopia,SNNPR,Hadiya
1208,2013-04-01,3.0,Ethiopia,SNNPR,Silltie
2672,2013-04-01,2.0,Ethiopia,Oromia,North Shewa
2639,2013-04-01,2.0,Ethiopia,Somali,Jarar
5366,2013-04-01,1.0,Ethiopia,Oromia,Ilubabor
2648,2013-04-01,2.0,Ethiopia,Somali,Korahe
2665,2013-04-01,2.0,Ethiopia,Somali,Shebelle
5838,2013-04-01,3.0,Ethiopia,Oromia,East Hararge
2670,2013-04-01,2.0,Ethiopia,Somali,Nogob
2671,2013-04-01,2.0,Ethiopia,Somali,Dollo
2663,2013-04-01,2.0,Ethiopia,Afar,Fanti
5840,2013-04-01,3.0,Ethiopia,Afar,Kilbati
5817,2013-04-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
5821,2013-04-01,3.0,Ethiopia,Harari,Harari
5350,2013-04-01,1.0,Ethiopia,SNNPR,Sheka
5354,2013-04-01,1.0,Ethiopia,Amhara,Awi
5371,2013-04-01,1.0,Ethiopia,Gambela,Mezhenger
5388,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6891,2013-04-01,99.0,Ethiopia,Addis Ababa,Region 14
2874,2011-04-01,3.0,Ethiopia,SNNPR,Segen
2876,2011-04-01,3.0,Ethiopia,Oromia,Borena
1322,2011-04-01,2.0,Ethiopia,SNNPR,Sidama
2888,2011-04-01,3.0,Ethiopia,SNNPR,Gamo Gofa
2889,2011-04-01,3.0,Ethiopia,SNNPR,Gedeo
2906,2011-04-01,3.0,Ethiopia,SNNPR,South Omo
1358,2011-04-01,2.0,Ethiopia,Oromia,West Arsi
2912,2011-04-01,3.0,Ethiopia,SNNPR,Wolayita
2875,2011-04-01,3.0,Ethiopia,Oromia,Bale
2878,2011-04-01,3.0,Ethiopia,Somali,Afder
1323,2011-04-01,2.0,Ethiopia,SNNPR,Alaba
1324,2011-04-01,2.0,Ethiopia,Oromia,Arsi
6189,2011-04-01,1.0,Ethiopia,SNNPR,Basketo
6190,2011-04-01,1.0,Ethiopia,SNNPR,Bench Maji
1327,2011-04-01,2.0,Ethiopia,Tigray,Central Tigray
1328,2011-04-01,2.0,Ethiopia,SNNPR,Dawro
6192,2011-04-01,1.0,Ethiopia,Amhara,East Gojam
1332,2011-04-01,2.0,Ethiopia,Oromia,East Shewa
6194,2011-04-01,1.0,Ethiopia,Oromia,East Wellega
2890,2011-04-01,3.0,Ethiopia,Oromia,Gujii
1337,2011-04-01,2.0,Ethiopia,SNNPR,Gurage
6199,2011-04-01,1.0,Ethiopia,Oromia,Horo Guduru
2893,2011-04-01,3.0,Ethiopia,Somali,Fafan
6201,2011-04-01,1.0,Ethiopia,Oromia,Jimma
2895,2011-04-01,3.0,Ethiopia,SNNPR,Kembata Tembaro
6202,2011-04-01,1.0,Ethiopia,SNNPR,Keffa
6203,2011-04-01,1.0,Ethiopia,Oromia,Kelem
6204,2011-04-01,1.0,Ethiopia,SNNPR,Konta
2899,2011-04-01,3.0,Ethiopia,Somali,Liben
1347,2011-04-01,2.0,Ethiopia,Amhara,North Shewa
1348,2011-04-01,2.0,Ethiopia,Amhara,North Wollo
2902,2011-04-01,3.0,Ethiopia,Gambela,Nuer
1350,2011-04-01,2.0,Ethiopia,Amhara,Oromia
2904,2011-04-01,3.0,Ethiopia,Somali,Sitti
1352,2011-04-01,2.0,Ethiopia,Amhara,South Gondar
1354,2011-04-01,2.0,Ethiopia,Amhara,South Wollo
1355,2011-04-01,2.0,Ethiopia,Tigray,South Tigray
1356,2011-04-01,2.0,Ethiopia,Amhara,Argoba
2909,2011-04-01,3.0,Ethiopia,Amhara,Wag Himra
6211,2011-04-01,1.0,Ethiopia,Amhara,West Gojam
1359,2011-04-01,2.0,Ethiopia,Oromia,West Hararge
1360,2011-04-01,2.0,Ethiopia,Oromia,West Shewa
6213,2011-04-01,1.0,Ethiopia,Oromia,West Wellega
6214,2011-04-01,1.0,Ethiopia,Tigray,West Tigray
6215,2011-04-01,1.0,Ethiopia,SNNPR,Yem
2914,2011-04-01,3.0,Ethiopia,Afar,Awusi
2915,2011-04-01,3.0,Ethiopia,Afar,Gabi
2917,2011-04-01,3.0,Ethiopia,Afar,Khari
1368,2011-04-01,2.0,Ethiopia,Tigray,Northwest Tigray
1369,2011-04-01,2.0,Ethiopia,Gambela,Itang
1370,2011-04-01,2.0,Ethiopia,Benshangul Gumuz,Mao-Komo
1371,2011-04-01,2.0,Ethiopia,Gambela,Agniwak
1372,2011-04-01,2.0,Ethiopia,Benshangul Gumuz,Asosa
1374,2011-04-01,2.0,Ethiopia,Tigray,East Tigray
6221,2011-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
6222,2011-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
6224,2011-04-01,1.0,Ethiopia,Oromia,South West Shewa
6225,2011-04-01,1.0,Ethiopia,Amhara,North Gondar
2925,2011-04-01,3.0,Ethiopia,SNNPR,Hadiya
1381,2011-04-01,2.0,Ethiopia,SNNPR,Silltie
1382,2011-04-01,2.0,Ethiopia,Oromia,North Shewa
4789,2011-04-01,4.0,Ethiopia,Somali,Jarar
6200,2011-04-01,1.0,Ethiopia,Oromia,Ilubabor
4791,2011-04-01,4.0,Ethiopia,Somali,Korahe
4793,2011-04-01,4.0,Ethiopia,Somali,Shebelle
2921,2011-04-01,3.0,Ethiopia,Oromia,East Hararge
4795,2011-04-01,4.0,Ethiopia,Somali,Nogob
4796,2011-04-01,4.0,Ethiopia,Somali,Dollo
2916,2011-04-01,3.0,Ethiopia,Afar,Fanti
2923,2011-04-01,3.0,Ethiopia,Afar,Kilbati
1330,2011-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
6858,2011-04-01,99.0,Ethiopia,Harari,Harari
6186,2011-04-01,1.0,Ethiopia,SNNPR,Sheka
6188,2011-04-01,1.0,Ethiopia,Amhara,Awi
1346,2011-04-01,2.0,Ethiopia,Gambela,Mezhenger
6218,2011-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6865,2011-04-01,99.0,Ethiopia,Addis Ababa,Region 14
2398,2016-06-01,1.0,Ethiopia,SNNPR,Segen
1385,2016-06-01,2.0,Ethiopia,Oromia,Borena
2402,2016-06-01,1.0,Ethiopia,SNNPR,Sidama
2413,2016-06-01,1.0,Ethiopia,SNNPR,Gamo Gofa
1397,2016-06-01,2.0,Ethiopia,SNNPR,Gedeo
2431,2016-06-01,1.0,Ethiopia,SNNPR,South Omo
5862,2016-06-01,3.0,Ethiopia,Oromia,West Arsi
1414,2016-06-01,2.0,Ethiopia,SNNPR,Wolayita
1384,2016-06-01,2.0,Ethiopia,Oromia,Bale
4723,2016-06-01,1.0,Ethiopia,Somali,Afder
5848,2016-06-01,3.0,Ethiopia,SNNPR,Alaba
1389,2016-06-01,2.0,Ethiopia,Oromia,Arsi
2406,2016-06-01,1.0,Ethiopia,SNNPR,Basketo
2407,2016-06-01,1.0,Ethiopia,SNNPR,Bench Maji
2836,2016-06-01,2.0,Ethiopia,Tigray,Central Tigray
2408,2016-06-01,1.0,Ethiopia,SNNPR,Dawro
2410,2016-06-01,1.0,Ethiopia,Amhara,East Gojam
2839,2016-06-01,2.0,Ethiopia,Oromia,East Shewa
2412,2016-06-01,1.0,Ethiopia,Oromia,East Wellega
2415,2016-06-01,1.0,Ethiopia,Oromia,Gujii
2416,2016-06-01,1.0,Ethiopia,SNNPR,Gurage
2417,2016-06-01,1.0,Ethiopia,Oromia,Horo Guduru
1400,2016-06-01,2.0,Ethiopia,Somali,Fafan
2420,2016-06-01,1.0,Ethiopia,Oromia,Jimma
2421,2016-06-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
2422,2016-06-01,1.0,Ethiopia,SNNPR,Keffa
2423,2016-06-01,1.0,Ethiopia,Oromia,Kelem
2424,2016-06-01,1.0,Ethiopia,SNNPR,Konta
1403,2016-06-01,2.0,Ethiopia,Somali,Liben
2844,2016-06-01,2.0,Ethiopia,Amhara,North Shewa
2845,2016-06-01,2.0,Ethiopia,Amhara,North Wollo
2429,2016-06-01,1.0,Ethiopia,Gambela,Nuer
5891,2016-06-01,3.0,Ethiopia,Amhara,Oromia
5892,2016-06-01,3.0,Ethiopia,Somali,Sitti
2848,2016-06-01,2.0,Ethiopia,Amhara,South Gondar
2850,2016-06-01,2.0,Ethiopia,Amhara,South Wollo
2851,2016-06-01,2.0,Ethiopia,Tigray,South Tigray
5896,2016-06-01,3.0,Ethiopia,Amhara,Argoba
5897,2016-06-01,3.0,Ethiopia,Amhara,Wag Himra
2434,2016-06-01,1.0,Ethiopia,Amhara,West Gojam
5899,2016-06-01,3.0,Ethiopia,Oromia,West Hararge
2435,2016-06-01,1.0,Ethiopia,Oromia,West Shewa
2436,2016-06-01,1.0,Ethiopia,Oromia,West Wellega
2437,2016-06-01,1.0,Ethiopia,Tigray,West Tigray
2439,2016-06-01,1.0,Ethiopia,SNNPR,Yem
2859,2016-06-01,2.0,Ethiopia,Afar,Awusi
5901,2016-06-01,3.0,Ethiopia,Afar,Gabi
2862,2016-06-01,2.0,Ethiopia,Afar,Khari
1418,2016-06-01,2.0,Ethiopia,Tigray,Northwest Tigray
2442,2016-06-01,1.0,Ethiopia,Gambela,Itang
2443,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2445,2016-06-01,1.0,Ethiopia,Gambela,Agniwak
2446,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
2865,2016-06-01,2.0,Ethiopia,Tigray,East Tigray
2448,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2449,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2451,2016-06-01,1.0,Ethiopia,Oromia,South West Shewa
2452,2016-06-01,1.0,Ethiopia,Amhara,North Gondar
1421,2016-06-01,2.0,Ethiopia,SNNPR,Hadiya
5878,2016-06-01,3.0,Ethiopia,SNNPR,Silltie
2873,2016-06-01,2.0,Ethiopia,Oromia,North Shewa
4724,2016-06-01,1.0,Ethiopia,Somali,Jarar
2418,2016-06-01,1.0,Ethiopia,Oromia,Ilubabor
4727,2016-06-01,1.0,Ethiopia,Somali,Korahe
2440,2016-06-01,1.0,Ethiopia,Somali,Shebelle
5904,2016-06-01,3.0,Ethiopia,Oromia,East Hararge
4729,2016-06-01,1.0,Ethiopia,Somali,Nogob
2456,2016-06-01,1.0,Ethiopia,Somali,Dollo
2861,2016-06-01,2.0,Ethiopia,Afar,Fanti
2869,2016-06-01,2.0,Ethiopia,Afar,Kilbati
5885,2016-06-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
5887,2016-06-01,3.0,Ethiopia,Harari,Harari
2400,2016-06-01,1.0,Ethiopia,SNNPR,Sheka
2405,2016-06-01,1.0,Ethiopia,Amhara,Awi
2427,2016-06-01,1.0,Ethiopia,Gambela,Mezhenger
2444,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2450,2016-06-01,1.0,Ethiopia,Addis Ababa,Region 14
1426,2011-07-01,3.0,Ethiopia,SNNPR,Segen
4732,2011-07-01,4.0,Ethiopia,Oromia,Borena
1429,2011-07-01,3.0,Ethiopia,SNNPR,Sidama
1440,2011-07-01,3.0,Ethiopia,SNNPR,Gamo Gofa
1441,2011-07-01,3.0,Ethiopia,SNNPR,Gedeo
1458,2011-07-01,3.0,Ethiopia,SNNPR,South Omo
1461,2011-07-01,3.0,Ethiopia,Oromia,West Arsi
1463,2011-07-01,3.0,Ethiopia,SNNPR,Wolayita
4731,2011-07-01,4.0,Ethiopia,Oromia,Bale
1430,2011-07-01,3.0,Ethiopia,Somali,Afder
1431,2011-07-01,3.0,Ethiopia,SNNPR,Alaba
1432,2011-07-01,3.0,Ethiopia,Oromia,Arsi
6397,2011-07-01,1.0,Ethiopia,SNNPR,Basketo
6398,2011-07-01,1.0,Ethiopia,SNNPR,Bench Maji
3788,2011-07-01,2.0,Ethiopia,Tigray,Central Tigray
3789,2011-07-01,2.0,Ethiopia,SNNPR,Dawro
6400,2011-07-01,1.0,Ethiopia,Amhara,East Gojam
3793,2011-07-01,2.0,Ethiopia,Oromia,East Shewa
6402,2011-07-01,1.0,Ethiopia,Oromia,East Wellega
1442,2011-07-01,3.0,Ethiopia,Oromia,Gujii
3798,2011-07-01,2.0,Ethiopia,SNNPR,Gurage
6407,2011-07-01,1.0,Ethiopia,Oromia,Horo Guduru
1445,2011-07-01,3.0,Ethiopia,Somali,Fafan
6409,2011-07-01,1.0,Ethiopia,Oromia,Jimma
1447,2011-07-01,3.0,Ethiopia,SNNPR,Kembata Tembaro
6410,2011-07-01,1.0,Ethiopia,SNNPR,Keffa
6411,2011-07-01,1.0,Ethiopia,Oromia,Kelem
6412,2011-07-01,1.0,Ethiopia,SNNPR,Konta
4739,2011-07-01,4.0,Ethiopia,Somali,Liben
3807,2011-07-01,2.0,Ethiopia,Amhara,North Shewa
3808,2011-07-01,2.0,Ethiopia,Amhara,North Wollo
1454,2011-07-01,3.0,Ethiopia,Gambela,Nuer
3810,2011-07-01,2.0,Ethiopia,Amhara,Oromia
1456,2011-07-01,3.0,Ethiopia,Somali,Sitti
3812,2011-07-01,2.0,Ethiopia,Amhara,South Gondar
3813,2011-07-01,2.0,Ethiopia,Amhara,South Wollo
1459,2011-07-01,3.0,Ethiopia,Tigray,South Tigray
3815,2011-07-01,2.0,Ethiopia,Amhara,Argoba
1460,2011-07-01,3.0,Ethiopia,Amhara,Wag Himra
6421,2011-07-01,1.0,Ethiopia,Amhara,West Gojam
1462,2011-07-01,3.0,Ethiopia,Oromia,West Hararge
3819,2011-07-01,2.0,Ethiopia,Oromia,West Shewa
6423,2011-07-01,1.0,Ethiopia,Oromia,West Wellega
6424,2011-07-01,1.0,Ethiopia,Tigray,West Tigray
6425,2011-07-01,1.0,Ethiopia,SNNPR,Yem
1465,2011-07-01,3.0,Ethiopia,Afar,Awusi
1466,2011-07-01,3.0,Ethiopia,Afar,Gabi
1468,2011-07-01,3.0,Ethiopia,Afar,Khari
3827,2011-07-01,2.0,Ethiopia,Tigray,Northwest Tigray
3828,2011-07-01,2.0,Ethiopia,Gambela,Itang
3829,2011-07-01,2.0,Ethiopia,Benshangul Gumuz,Mao-Komo
3830,2011-07-01,2.0,Ethiopia,Gambela,Agniwak
3831,2011-07-01,2.0,Ethiopia,Benshangul Gumuz,Asosa
3833,2011-07-01,2.0,Ethiopia,Tigray,East Tigray
