,date,ADMIN0,ADMIN1,ADMIN2,ML2
6638,2013-10-01,Ethiopia,Addis Ababa,Region 14,99.0
1270,2013-01-01,Ethiopia,SNNPR,Segen,3.0
4528,2013-01-01,Ethiopia,Oromia,Bale,3.0
4319,2013-01-01,Ethiopia,Oromia,Borena,2.0
1273,2013-01-01,Ethiopia,SNNPR,Sidama,3.0
4321,2013-01-01,Ethiopia,Somali,Afder,2.0
5531,2013-01-01,Ethiopia,SNNPR,Basketo,1.0
5532,2013-01-01,Ethiopia,SNNPR,Bench Maji,1.0
1283,2013-01-01,Ethiopia,SNNPR,Gamo Gofa,3.0
4331,2013-01-01,Ethiopia,SNNPR,Gedeo,2.0
4535,2013-01-01,Ethiopia,Oromia,Gujii,3.0
5544,2013-01-01,Ethiopia,SNNPR,Keffa,1.0
5546,2013-01-01,Ethiopia,SNNPR,Konta,1.0
4537,2013-01-01,Ethiopia,Somali,Liben,3.0
1291,2013-01-01,Ethiopia,Amhara,North Wollo,3.0
6278,2013-01-01,Ethiopia,Gambela,Nuer,2.0
4541,2013-01-01,Ethiopia,Amhara,Oromia,3.0
5551,2013-01-01,Ethiopia,Amhara,South Gondar,1.0
4346,2013-01-01,Ethiopia,SNNPR,South Omo,2.0
1296,2013-01-01,Ethiopia,Amhara,South Wollo,3.0
1297,2013-01-01,Ethiopia,Tigray,South Tigray,3.0
1299,2013-01-01,Ethiopia,Amhara,Wag Himra,3.0
5554,2013-01-01,Ethiopia,Oromia,West Arsi,1.0
1301,2013-01-01,Ethiopia,Oromia,West Hararge,3.0
4354,2013-01-01,Ethiopia,Afar,Awusi,2.0
4551,2013-01-01,Ethiopia,Afar,Fanti,3.0
4358,2013-01-01,Ethiopia,Somali,Shebelle,2.0
5567,2013-01-01,Ethiopia,Gambela,Agniwak,1.0
1308,2013-01-01,Ethiopia,Oromia,East Hararge,3.0
1309,2013-01-01,Ethiopia,Tigray,East Tigray,3.0
4560,2013-01-01,Ethiopia,Afar,Kilbati,3.0
4364,2013-01-01,Ethiopia,Somali,Nogob,2.0
1274,2013-01-01,Ethiopia,SNNPR,Alaba,3.0
5529,2013-01-01,Ethiopia,Oromia,Arsi,1.0
4532,2013-01-01,Ethiopia,Tigray,Central Tigray,3.0
5533,2013-01-01,Ethiopia,SNNPR,Dawro,1.0
4327,2013-01-01,Ethiopia,Somali,Jarar,2.0
1280,2013-01-01,Ethiopia,Dire Dawa,Dire Dawa,3.0
5534,2013-01-01,Ethiopia,Amhara,East Gojam,1.0
5535,2013-01-01,Ethiopia,Oromia,East Shewa,1.0
5536,2013-01-01,Ethiopia,Oromia,East Wellega,1.0
5540,2013-01-01,Ethiopia,SNNPR,Gurage,1.0
1287,2013-01-01,Ethiopia,Harari,Harari,3.0
6269,2013-01-01,Ethiopia,Oromia,Horo Guduru,2.0
4334,2013-01-01,Ethiopia,Somali,Fafan,2.0
5543,2013-01-01,Ethiopia,Oromia,Jimma,1.0
4336,2013-01-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
4339,2013-01-01,Ethiopia,Somali,Korahe,2.0
5548,2013-01-01,Ethiopia,Amhara,North Shewa,1.0
1293,2013-01-01,Ethiopia,Somali,Sitti,3.0
4348,2013-01-01,Ethiopia,Amhara,Argoba,2.0
5557,2013-01-01,Ethiopia,Oromia,West Shewa,1.0
5559,2013-01-01,Ethiopia,Tigray,West Tigray,1.0
1302,2013-01-01,Ethiopia,SNNPR,Wolayita,3.0
4355,2013-01-01,Ethiopia,Afar,Gabi,2.0
4357,2013-01-01,Ethiopia,Afar,Khari,2.0
6287,2013-01-01,Ethiopia,Tigray,Northwest Tigray,2.0
5572,2013-01-01,Ethiopia,Oromia,South West Shewa,1.0
5573,2013-01-01,Ethiopia,Amhara,North Gondar,1.0
4363,2013-01-01,Ethiopia,SNNPR,Hadiya,2.0
1315,2013-01-01,Ethiopia,SNNPR,Silltie,3.0
4366,2013-01-01,Ethiopia,Somali,Dollo,2.0
5565,2013-01-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5568,2013-01-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
5569,2013-01-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5570,2013-01-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5542,2013-01-01,Ethiopia,Oromia,Ilubabor,1.0
6288,2013-01-01,Ethiopia,Gambela,Itang,2.0
5526,2013-01-01,Ethiopia,SNNPR,Sheka,1.0
5530,2013-01-01,Ethiopia,Amhara,Awi,1.0
5545,2013-01-01,Ethiopia,Oromia,Kelem,1.0
5547,2013-01-01,Ethiopia,Gambela,Mezhenger,1.0
5555,2013-01-01,Ethiopia,Amhara,West Gojam,1.0
5558,2013-01-01,Ethiopia,Oromia,West Wellega,1.0
5561,2013-01-01,Ethiopia,SNNPR,Yem,1.0
5566,2013-01-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6631,2013-01-01,Ethiopia,Addis Ababa,Region 14,99.0
1316,2017-06-01,Ethiopia,SNNPR,Segen,2.0
2601,2017-06-01,Ethiopia,Oromia,Bale,1.0
1318,2017-06-01,Ethiopia,Oromia,Borena,2.0
2604,2017-06-01,Ethiopia,SNNPR,Sidama,1.0
6413,2017-06-01,Ethiopia,Somali,Afder,4.0
2609,2017-06-01,Ethiopia,SNNPR,Basketo,1.0
2610,2017-06-01,Ethiopia,SNNPR,Bench Maji,1.0
1331,2017-06-01,Ethiopia,SNNPR,Gamo Gofa,2.0
1332,2017-06-01,Ethiopia,SNNPR,Gedeo,2.0
2620,2017-06-01,Ethiopia,Oromia,Gujii,1.0
2628,2017-06-01,Ethiopia,SNNPR,Keffa,1.0
2630,2017-06-01,Ethiopia,SNNPR,Konta,1.0
1342,2017-06-01,Ethiopia,Somali,Liben,2.0
2634,2017-06-01,Ethiopia,Amhara,North Wollo,1.0
2635,2017-06-01,Ethiopia,Gambela,Nuer,1.0
2636,2017-06-01,Ethiopia,Amhara,Oromia,1.0
2638,2017-06-01,Ethiopia,Amhara,South Gondar,1.0
1347,2017-06-01,Ethiopia,SNNPR,South Omo,2.0
2640,2017-06-01,Ethiopia,Amhara,South Wollo,1.0
1349,2017-06-01,Ethiopia,Tigray,South Tigray,2.0
1350,2017-06-01,Ethiopia,Amhara,Wag Himra,2.0
2644,2017-06-01,Ethiopia,Oromia,West Arsi,1.0
1352,2017-06-01,Ethiopia,Oromia,West Hararge,2.0
1355,2017-06-01,Ethiopia,Afar,Awusi,2.0
2654,2017-06-01,Ethiopia,Afar,Fanti,1.0
4686,2017-06-01,Ethiopia,Somali,Shebelle,3.0
2660,2017-06-01,Ethiopia,Gambela,Agniwak,1.0
1364,2017-06-01,Ethiopia,Oromia,East Hararge,2.0
2663,2017-06-01,Ethiopia,Tigray,East Tigray,1.0
1367,2017-06-01,Ethiopia,Afar,Kilbati,2.0
1370,2017-06-01,Ethiopia,Somali,Nogob,2.0
1321,2017-06-01,Ethiopia,SNNPR,Alaba,2.0
2607,2017-06-01,Ethiopia,Oromia,Arsi,1.0
2611,2017-06-01,Ethiopia,Tigray,Central Tigray,1.0
2612,2017-06-01,Ethiopia,SNNPR,Dawro,1.0
1327,2017-06-01,Ethiopia,Somali,Jarar,2.0
1328,2017-06-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
2615,2017-06-01,Ethiopia,Amhara,East Gojam,1.0
2616,2017-06-01,Ethiopia,Oromia,East Shewa,1.0
2617,2017-06-01,Ethiopia,Oromia,East Wellega,1.0
2621,2017-06-01,Ethiopia,SNNPR,Gurage,1.0
1335,2017-06-01,Ethiopia,Harari,Harari,2.0
2623,2017-06-01,Ethiopia,Oromia,Horo Guduru,1.0
1336,2017-06-01,Ethiopia,Somali,Fafan,2.0
2626,2017-06-01,Ethiopia,Oromia,Jimma,1.0
1337,2017-06-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
6416,2017-06-01,Ethiopia,Somali,Korahe,4.0
2633,2017-06-01,Ethiopia,Amhara,North Shewa,1.0
1345,2017-06-01,Ethiopia,Somali,Sitti,2.0
2642,2017-06-01,Ethiopia,Amhara,Argoba,1.0
2647,2017-06-01,Ethiopia,Oromia,West Shewa,1.0
2649,2017-06-01,Ethiopia,Tigray,West Tigray,1.0
2650,2017-06-01,Ethiopia,SNNPR,Wolayita,1.0
2653,2017-06-01,Ethiopia,Afar,Gabi,1.0
2655,2017-06-01,Ethiopia,Afar,Khari,1.0
2656,2017-06-01,Ethiopia,Tigray,Northwest Tigray,1.0
2667,2017-06-01,Ethiopia,Oromia,South West Shewa,1.0
2669,2017-06-01,Ethiopia,Amhara,North Gondar,1.0
2670,2017-06-01,Ethiopia,SNNPR,Hadiya,1.0
2671,2017-06-01,Ethiopia,SNNPR,Silltie,1.0
6418,2017-06-01,Ethiopia,Somali,Dollo,4.0
2658,2017-06-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
2661,2017-06-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
2664,2017-06-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
2665,2017-06-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
2624,2017-06-01,Ethiopia,Oromia,Ilubabor,1.0
2657,2017-06-01,Ethiopia,Gambela,Itang,1.0
2602,2017-06-01,Ethiopia,SNNPR,Sheka,1.0
2608,2017-06-01,Ethiopia,Amhara,Awi,1.0
2629,2017-06-01,Ethiopia,Oromia,Kelem,1.0
2632,2017-06-01,Ethiopia,Gambela,Mezhenger,1.0
2645,2017-06-01,Ethiopia,Amhara,West Gojam,1.0
2648,2017-06-01,Ethiopia,Oromia,West Wellega,1.0
2651,2017-06-01,Ethiopia,SNNPR,Yem,1.0
2659,2017-06-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
2666,2017-06-01,Ethiopia,Addis Ababa,Region 14,1.0
2995,2015-07-01,Ethiopia,SNNPR,Segen,1.0
1374,2015-07-01,Ethiopia,Oromia,Bale,2.0
1375,2015-07-01,Ethiopia,Oromia,Borena,2.0
2999,2015-07-01,Ethiopia,SNNPR,Sidama,1.0
4938,2015-07-01,Ethiopia,Somali,Afder,1.0
3003,2015-07-01,Ethiopia,SNNPR,Basketo,1.0
3004,2015-07-01,Ethiopia,SNNPR,Bench Maji,1.0
3011,2015-07-01,Ethiopia,SNNPR,Gamo Gofa,1.0
3012,2015-07-01,Ethiopia,SNNPR,Gedeo,1.0
3013,2015-07-01,Ethiopia,Oromia,Gujii,1.0
3019,2015-07-01,Ethiopia,SNNPR,Keffa,1.0
3021,2015-07-01,Ethiopia,SNNPR,Konta,1.0
1395,2015-07-01,Ethiopia,Somali,Liben,2.0
1397,2015-07-01,Ethiopia,Amhara,North Wollo,2.0
3026,2015-07-01,Ethiopia,Gambela,Nuer,1.0
3027,2015-07-01,Ethiopia,Amhara,Oromia,1.0
3029,2015-07-01,Ethiopia,Amhara,South Gondar,1.0
3030,2015-07-01,Ethiopia,SNNPR,South Omo,1.0
1403,2015-07-01,Ethiopia,Amhara,South Wollo,2.0
1404,2015-07-01,Ethiopia,Tigray,South Tigray,2.0
1450,2015-07-01,Ethiopia,Amhara,Wag Himra,2.0
1451,2015-07-01,Ethiopia,Oromia,West Arsi,2.0
1452,2015-07-01,Ethiopia,Oromia,West Hararge,2.0
1455,2015-07-01,Ethiopia,Afar,Awusi,2.0
1457,2015-07-01,Ethiopia,Afar,Fanti,2.0
1413,2015-07-01,Ethiopia,Somali,Shebelle,2.0
3050,2015-07-01,Ethiopia,Gambela,Agniwak,1.0
1419,2015-07-01,Ethiopia,Oromia,East Hararge,2.0
1420,2015-07-01,Ethiopia,Tigray,East Tigray,2.0
1466,2015-07-01,Ethiopia,Afar,Kilbati,2.0
4952,2015-07-01,Ethiopia,Somali,Nogob,1.0
1432,2015-07-01,Ethiopia,SNNPR,Alaba,2.0
3001,2015-07-01,Ethiopia,Oromia,Arsi,1.0
4939,2015-07-01,Ethiopia,Tigray,Central Tigray,1.0
3006,2015-07-01,Ethiopia,SNNPR,Dawro,1.0
4940,2015-07-01,Ethiopia,Somali,Jarar,1.0
1384,2015-07-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
3008,2015-07-01,Ethiopia,Amhara,East Gojam,1.0
3009,2015-07-01,Ethiopia,Oromia,East Shewa,1.0
3010,2015-07-01,Ethiopia,Oromia,East Wellega,1.0
3014,2015-07-01,Ethiopia,SNNPR,Gurage,1.0
1390,2015-07-01,Ethiopia,Harari,Harari,2.0
3015,2015-07-01,Ethiopia,Oromia,Horo Guduru,1.0
1391,2015-07-01,Ethiopia,Somali,Fafan,2.0
3017,2015-07-01,Ethiopia,Oromia,Jimma,1.0
1392,2015-07-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
4943,2015-07-01,Ethiopia,Somali,Korahe,1.0
3061,2015-07-01,Ethiopia,Oromia,North Shewa,1.0
6463,2015-07-01,Ethiopia,Somali,Sitti,3.0
3032,2015-07-01,Ethiopia,Amhara,Argoba,1.0
3037,2015-07-01,Ethiopia,Oromia,West Shewa,1.0
3039,2015-07-01,Ethiopia,Tigray,West Tigray,1.0
1409,2015-07-01,Ethiopia,SNNPR,Wolayita,2.0
6466,2015-07-01,Ethiopia,Afar,Gabi,3.0
1458,2015-07-01,Ethiopia,Afar,Khari,2.0
3046,2015-07-01,Ethiopia,Tigray,Northwest Tigray,1.0
3056,2015-07-01,Ethiopia,Oromia,South West Shewa,1.0
3057,2015-07-01,Ethiopia,Amhara,North Gondar,1.0
3058,2015-07-01,Ethiopia,SNNPR,Hadiya,1.0
1470,2015-07-01,Ethiopia,SNNPR,Silltie,2.0
4953,2015-07-01,Ethiopia,Somali,Dollo,1.0
3048,2015-07-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
3051,2015-07-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
3053,2015-07-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
3054,2015-07-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
3016,2015-07-01,Ethiopia,Oromia,Ilubabor,1.0
3047,2015-07-01,Ethiopia,Gambela,Itang,1.0
2997,2015-07-01,Ethiopia,SNNPR,Sheka,1.0
3002,2015-07-01,Ethiopia,Amhara,Awi,1.0
3020,2015-07-01,Ethiopia,Oromia,Kelem,1.0
3023,2015-07-01,Ethiopia,Gambela,Mezhenger,1.0
3035,2015-07-01,Ethiopia,Amhara,West Gojam,1.0
3038,2015-07-01,Ethiopia,Oromia,West Wellega,1.0
3041,2015-07-01,Ethiopia,SNNPR,Yem,1.0
3049,2015-07-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
3055,2015-07-01,Ethiopia,Addis Ababa,Region 14,1.0
3914,2010-04-01,Ethiopia,SNNPR,Segen,2.0
3915,2010-04-01,Ethiopia,Oromia,Bale,2.0
3916,2010-04-01,Ethiopia,Oromia,Borena,2.0
3917,2010-04-01,Ethiopia,SNNPR,Sidama,2.0
3918,2010-04-01,Ethiopia,Somali,Afder,2.0
4182,2010-04-01,Ethiopia,SNNPR,Basketo,1.0
3922,2010-04-01,Ethiopia,SNNPR,Bench Maji,2.0
3928,2010-04-01,Ethiopia,SNNPR,Gamo Gofa,2.0
3929,2010-04-01,Ethiopia,SNNPR,Gedeo,2.0
4190,2010-04-01,Ethiopia,Oromia,Gujii,1.0
4195,2010-04-01,Ethiopia,SNNPR,Keffa,1.0
4197,2010-04-01,Ethiopia,SNNPR,Konta,1.0
3940,2010-04-01,Ethiopia,Somali,Liben,2.0
3942,2010-04-01,Ethiopia,Amhara,North Wollo,2.0
3943,2010-04-01,Ethiopia,Gambela,Nuer,2.0
3944,2010-04-01,Ethiopia,Amhara,Oromia,2.0
1628,2010-04-01,Ethiopia,Amhara,South Gondar,3.0
3947,2010-04-01,Ethiopia,SNNPR,South Omo,2.0
1630,2010-04-01,Ethiopia,Amhara,South Wollo,3.0
3949,2010-04-01,Ethiopia,Tigray,South Tigray,2.0
4664,2010-04-01,Ethiopia,Amhara,Wag Himra,4.0
4203,2010-04-01,Ethiopia,Oromia,West Arsi,1.0
1636,2010-04-01,Ethiopia,Oromia,West Hararge,3.0
1641,2010-04-01,Ethiopia,Afar,Awusi,3.0
1643,2010-04-01,Ethiopia,Afar,Fanti,3.0
3961,2010-04-01,Ethiopia,Somali,Shebelle,2.0
3965,2010-04-01,Ethiopia,Gambela,Agniwak,2.0
1650,2010-04-01,Ethiopia,Oromia,East Hararge,3.0
1651,2010-04-01,Ethiopia,Tigray,East Tigray,3.0
1655,2010-04-01,Ethiopia,Afar,Kilbati,3.0
1658,2010-04-01,Ethiopia,Somali,Nogob,3.0
1608,2010-04-01,Ethiopia,SNNPR,Alaba,3.0
4180,2010-04-01,Ethiopia,Oromia,Arsi,1.0
1610,2010-04-01,Ethiopia,Tigray,Central Tigray,3.0
3924,2010-04-01,Ethiopia,SNNPR,Dawro,2.0
1611,2010-04-01,Ethiopia,Somali,Jarar,3.0
3926,2010-04-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
4185,2010-04-01,Ethiopia,Amhara,East Gojam,1.0
1614,2010-04-01,Ethiopia,Oromia,East Shewa,3.0
4187,2010-04-01,Ethiopia,Oromia,East Wellega,1.0
3931,2010-04-01,Ethiopia,SNNPR,Gurage,2.0
1617,2010-04-01,Ethiopia,Harari,Harari,3.0
4192,2010-04-01,Ethiopia,Oromia,Horo Guduru,1.0
3933,2010-04-01,Ethiopia,Somali,Fafan,2.0
4194,2010-04-01,Ethiopia,Oromia,Jimma,1.0
3935,2010-04-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
1622,2010-04-01,Ethiopia,Somali,Korahe,3.0
1624,2010-04-01,Ethiopia,Amhara,North Shewa,3.0
3945,2010-04-01,Ethiopia,Somali,Sitti,2.0
1632,2010-04-01,Ethiopia,Amhara,Argoba,3.0
1637,2010-04-01,Ethiopia,Oromia,West Shewa,3.0
4208,2010-04-01,Ethiopia,Tigray,West Tigray,1.0
3955,2010-04-01,Ethiopia,SNNPR,Wolayita,2.0
3958,2010-04-01,Ethiopia,Afar,Gabi,2.0
3960,2010-04-01,Ethiopia,Afar,Khari,2.0
3962,2010-04-01,Ethiopia,Tigray,Northwest Tigray,2.0
4219,2010-04-01,Ethiopia,Oromia,South West Shewa,1.0
4220,2010-04-01,Ethiopia,Amhara,North Gondar,1.0
3970,2010-04-01,Ethiopia,SNNPR,Hadiya,2.0
1659,2010-04-01,Ethiopia,SNNPR,Silltie,3.0
1660,2010-04-01,Ethiopia,Somali,Dollo,3.0
1647,2010-04-01,Ethiopia,Benshangul Gumuz,Mao-Komo,3.0
1649,2010-04-01,Ethiopia,Benshangul Gumuz,Asosa,3.0
4216,2010-04-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
4217,2010-04-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
4193,2010-04-01,Ethiopia,Oromia,Ilubabor,1.0
3963,2010-04-01,Ethiopia,Gambela,Itang,2.0
4177,2010-04-01,Ethiopia,SNNPR,Sheka,1.0
4181,2010-04-01,Ethiopia,Amhara,Awi,1.0
4196,2010-04-01,Ethiopia,Oromia,Kelem,1.0
4198,2010-04-01,Ethiopia,Gambela,Mezhenger,1.0
4204,2010-04-01,Ethiopia,Amhara,West Gojam,1.0
4207,2010-04-01,Ethiopia,Oromia,West Wellega,1.0
4209,2010-04-01,Ethiopia,SNNPR,Yem,1.0
4213,2010-04-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6703,2010-04-01,Ethiopia,Addis Ababa,Region 14,99.0
1662,2018-02-01,Ethiopia,SNNPR,Segen,2.0
4740,2018-02-01,Ethiopia,Oromia,Bale,3.0
1664,2018-02-01,Ethiopia,Oromia,Borena,2.0
1665,2018-02-01,Ethiopia,SNNPR,Sidama,2.0
5047,2018-02-01,Ethiopia,Somali,Afder,4.0
1669,2018-02-01,Ethiopia,SNNPR,Basketo,2.0
5243,2018-02-01,Ethiopia,SNNPR,Bench Maji,1.0
1677,2018-02-01,Ethiopia,SNNPR,Gamo Gofa,2.0
1678,2018-02-01,Ethiopia,SNNPR,Gedeo,2.0
1679,2018-02-01,Ethiopia,Oromia,Gujii,2.0
5255,2018-02-01,Ethiopia,SNNPR,Keffa,1.0
5257,2018-02-01,Ethiopia,SNNPR,Konta,1.0
4755,2018-02-01,Ethiopia,Somali,Liben,3.0
1689,2018-02-01,Ethiopia,Amhara,North Wollo,2.0
5260,2018-02-01,Ethiopia,Gambela,Nuer,1.0
5261,2018-02-01,Ethiopia,Amhara,Oromia,1.0
1692,2018-02-01,Ethiopia,Amhara,South Gondar,2.0
1693,2018-02-01,Ethiopia,SNNPR,South Omo,2.0
1694,2018-02-01,Ethiopia,Amhara,South Wollo,2.0
1695,2018-02-01,Ethiopia,Tigray,South Tigray,2.0
4761,2018-02-01,Ethiopia,Amhara,Wag Himra,3.0
1698,2018-02-01,Ethiopia,Oromia,West Arsi,2.0
4763,2018-02-01,Ethiopia,Oromia,West Hararge,3.0
1704,2018-02-01,Ethiopia,Afar,Awusi,2.0
1706,2018-02-01,Ethiopia,Afar,Fanti,2.0
5056,2018-02-01,Ethiopia,Somali,Shebelle,4.0
5282,2018-02-01,Ethiopia,Gambela,Agniwak,1.0
4772,2018-02-01,Ethiopia,Oromia,East Hararge,3.0
4773,2018-02-01,Ethiopia,Tigray,East Tigray,3.0
1713,2018-02-01,Ethiopia,Afar,Kilbati,2.0
4777,2018-02-01,Ethiopia,Somali,Nogob,3.0
1667,2018-02-01,Ethiopia,SNNPR,Alaba,2.0
5241,2018-02-01,Ethiopia,Oromia,Arsi,1.0
4746,2018-02-01,Ethiopia,Tigray,Central Tigray,3.0
1672,2018-02-01,Ethiopia,SNNPR,Dawro,2.0
5049,2018-02-01,Ethiopia,Somali,Jarar,4.0
1674,2018-02-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
5246,2018-02-01,Ethiopia,Amhara,East Gojam,1.0
5247,2018-02-01,Ethiopia,Oromia,East Shewa,1.0
5248,2018-02-01,Ethiopia,Oromia,East Wellega,1.0
5250,2018-02-01,Ethiopia,SNNPR,Gurage,1.0
1681,2018-02-01,Ethiopia,Harari,Harari,2.0
5251,2018-02-01,Ethiopia,Oromia,Horo Guduru,1.0
1682,2018-02-01,Ethiopia,Somali,Fafan,2.0
5253,2018-02-01,Ethiopia,Oromia,Jimma,1.0
1684,2018-02-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
6569,2018-02-01,Ethiopia,Somali,Korahe,99.0
5259,2018-02-01,Ethiopia,Amhara,North Shewa,1.0
1691,2018-02-01,Ethiopia,Somali,Sitti,2.0
5266,2018-02-01,Ethiopia,Amhara,Argoba,1.0
5270,2018-02-01,Ethiopia,Oromia,West Shewa,1.0
5272,2018-02-01,Ethiopia,Tigray,West Tigray,1.0
1702,2018-02-01,Ethiopia,SNNPR,Wolayita,2.0
1705,2018-02-01,Ethiopia,Afar,Gabi,2.0
1707,2018-02-01,Ethiopia,Afar,Khari,2.0
5278,2018-02-01,Ethiopia,Tigray,Northwest Tigray,1.0
5288,2018-02-01,Ethiopia,Oromia,South West Shewa,1.0
5289,2018-02-01,Ethiopia,Amhara,North Gondar,1.0
1715,2018-02-01,Ethiopia,SNNPR,Hadiya,2.0
1716,2018-02-01,Ethiopia,SNNPR,Silltie,2.0
6571,2018-02-01,Ethiopia,Somali,Dollo,99.0
5280,2018-02-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5283,2018-02-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
5285,2018-02-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5286,2018-02-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5252,2018-02-01,Ethiopia,Oromia,Ilubabor,1.0
5279,2018-02-01,Ethiopia,Gambela,Itang,1.0
5237,2018-02-01,Ethiopia,SNNPR,Sheka,1.0
5242,2018-02-01,Ethiopia,Amhara,Awi,1.0
5256,2018-02-01,Ethiopia,Oromia,Kelem,1.0
5258,2018-02-01,Ethiopia,Gambela,Mezhenger,1.0
5268,2018-02-01,Ethiopia,Amhara,West Gojam,1.0
5271,2018-02-01,Ethiopia,Oromia,West Wellega,1.0
5273,2018-02-01,Ethiopia,SNNPR,Yem,1.0
5281,2018-02-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
5287,2018-02-01,Ethiopia,Addis Ababa,Region 14,1.0
2348,2011-04-01,Ethiopia,SNNPR,Segen,3.0
2349,2011-04-01,Ethiopia,Oromia,Bale,3.0
2350,2011-04-01,Ethiopia,Oromia,Borena,3.0
2351,2011-04-01,Ethiopia,SNNPR,Sidama,3.0
2352,2011-04-01,Ethiopia,Somali,Afder,3.0
6127,2011-04-01,Ethiopia,SNNPR,Basketo,1.0
6128,2011-04-01,Ethiopia,SNNPR,Bench Maji,1.0
2362,2011-04-01,Ethiopia,SNNPR,Gamo Gofa,3.0
2363,2011-04-01,Ethiopia,SNNPR,Gedeo,3.0
2364,2011-04-01,Ethiopia,Oromia,Gujii,3.0
6140,2011-04-01,Ethiopia,SNNPR,Keffa,1.0
6142,2011-04-01,Ethiopia,SNNPR,Konta,1.0
2373,2011-04-01,Ethiopia,Somali,Liben,3.0
1740,2011-04-01,Ethiopia,Amhara,North Wollo,2.0
2376,2011-04-01,Ethiopia,Gambela,Nuer,3.0
1742,2011-04-01,Ethiopia,Amhara,Oromia,2.0
1744,2011-04-01,Ethiopia,Amhara,South Gondar,2.0
2380,2011-04-01,Ethiopia,SNNPR,South Omo,3.0
1746,2011-04-01,Ethiopia,Amhara,South Wollo,2.0
2382,2011-04-01,Ethiopia,Tigray,South Tigray,3.0
2383,2011-04-01,Ethiopia,Amhara,Wag Himra,3.0
2384,2011-04-01,Ethiopia,Oromia,West Arsi,3.0
2385,2011-04-01,Ethiopia,Oromia,West Hararge,3.0
2388,2011-04-01,Ethiopia,Afar,Awusi,3.0
2390,2011-04-01,Ethiopia,Afar,Fanti,3.0
4572,2011-04-01,Ethiopia,Somali,Shebelle,4.0
6159,2011-04-01,Ethiopia,Gambela,Agniwak,1.0
2395,2011-04-01,Ethiopia,Oromia,East Hararge,3.0
2396,2011-04-01,Ethiopia,Tigray,East Tigray,3.0
2397,2011-04-01,Ethiopia,Afar,Kilbati,3.0
4574,2011-04-01,Ethiopia,Somali,Nogob,4.0
2353,2011-04-01,Ethiopia,SNNPR,Alaba,3.0
2354,2011-04-01,Ethiopia,Oromia,Arsi,3.0
1726,2011-04-01,Ethiopia,Tigray,Central Tigray,2.0
2358,2011-04-01,Ethiopia,SNNPR,Dawro,3.0
4567,2011-04-01,Ethiopia,Somali,Jarar,4.0
1728,2011-04-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
6130,2011-04-01,Ethiopia,Amhara,East Gojam,1.0
1730,2011-04-01,Ethiopia,Oromia,East Shewa,2.0
6132,2011-04-01,Ethiopia,Oromia,East Wellega,1.0
1735,2011-04-01,Ethiopia,SNNPR,Gurage,2.0
6581,2011-04-01,Ethiopia,Harari,Harari,99.0
6137,2011-04-01,Ethiopia,Oromia,Horo Guduru,1.0
2367,2011-04-01,Ethiopia,Somali,Fafan,3.0
6139,2011-04-01,Ethiopia,Oromia,Jimma,1.0
2369,2011-04-01,Ethiopia,SNNPR,Kembata Tembaro,3.0
4569,2011-04-01,Ethiopia,Somali,Korahe,4.0
1739,2011-04-01,Ethiopia,Amhara,North Shewa,2.0
2378,2011-04-01,Ethiopia,Somali,Sitti,3.0
1748,2011-04-01,Ethiopia,Amhara,Argoba,2.0
1752,2011-04-01,Ethiopia,Oromia,West Shewa,2.0
6153,2011-04-01,Ethiopia,Tigray,West Tigray,1.0
2386,2011-04-01,Ethiopia,SNNPR,Wolayita,3.0
2389,2011-04-01,Ethiopia,Afar,Gabi,3.0
