date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2000-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,99.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2000-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,88.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2000-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,83.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,76.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,75.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,69.6,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,58.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,58.4,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,53.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,52.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,59.4,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,60.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,55.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,53.6,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2001-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,53.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,58.4,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,49.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,51.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,52.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,58.2,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,90.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,90.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,106.8,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,103.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,109.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,109.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2002-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,127.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,136.8,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,131.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,131.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,130.8,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,132.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,162.75,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,156.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,156.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,143.75,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,117.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,97.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2003-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,90.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,96.2,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,111.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,119.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,118.8,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,117.75,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,121.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,131.2,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,134.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,133.8,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,139.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,129.75,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2004-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,126.6,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,124.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,132.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,136.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,142.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,152.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,168.8,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,181.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,180.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,172.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,158.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,145.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2005-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,144.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,147.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,152.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,150.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,160.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,169.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,171.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,175.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,177.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,175.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,162.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,163.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2006-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,161.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,156.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,149.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,160.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,169.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,166.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,186.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,191.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,219.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,235.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,205.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,188.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2007-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,201.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,255.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,276.25,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,315.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,353.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,423.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,540.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,553.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,595.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,569.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,390.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,430.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2008-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,365.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,365.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,340.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,343.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,303.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,302.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,415.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,358.5,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,390.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,344.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,328.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,286.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2009-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,302.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,314.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,270.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,266.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,272.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,270.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,274.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,273.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,263.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,238.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,239.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,240.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2010-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,252.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,257.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,269.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,324.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,396.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,452.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,449.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,487.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,615.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,631.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,603.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,442.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2011-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,442.2,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,429.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,487.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,475.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,476.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,473.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,517.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,518.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,518.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,538.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,543.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,580.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2012-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,457.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,471.2,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,474.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,475.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-04-15,Maize (white) - Wholesale,100 KG,cereals and tubers,495.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-05-15,Maize (white) - Wholesale,100 KG,cereals and tubers,516.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-06-15,Maize (white) - Wholesale,100 KG,cereals and tubers,588.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-07-15,Maize (white) - Wholesale,100 KG,cereals and tubers,578.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-08-15,Maize (white) - Wholesale,100 KG,cereals and tubers,640.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-09-15,Maize (white) - Wholesale,100 KG,cereals and tubers,701.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-10-15,Maize (white) - Wholesale,100 KG,cereals and tubers,777.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-11-15,Maize (white) - Wholesale,100 KG,cereals and tubers,771.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2013-12-15,Maize (white) - Wholesale,100 KG,cereals and tubers,461.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2014-01-15,Maize (white) - Wholesale,100 KG,cereals and tubers,485.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2014-02-15,Maize (white) - Wholesale,100 KG,cereals and tubers,467.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
2014-03-15,Maize (white) - Wholesale,100 KG,cereals and tubers,482.0,ETB,Ethiopia,Addis Ababa,1227,Addis Ababa,480,67,14,9,1,480_67_14_9,
