date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,scaling,interpolated,x
2016-09-15,Sorghum - Wholesale,100 KG,cereals and tubers,1065.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,65,14.0,9.0,1,480_65_14_9,,2016.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1473897600.0
2016-10-15,Sorghum - Wholesale,100 KG,cereals and tubers,1057.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,65,14.0,9.0,1,480_65_14_9,,2016.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1476489600.0
2016-11-15,Sorghum - Wholesale,100 KG,cereals and tubers,1025.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2016.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1479168000.0
2016-12-15,Sorghum - Wholesale,100 KG,cereals and tubers,932.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2016.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1481760000.0
2017-01-15,Sorghum - Wholesale,100 KG,cereals and tubers,850.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1484438400.0
2017-02-15,Sorghum - Wholesale,100 KG,cereals and tubers,820.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1487116800.0
2017-03-15,Sorghum - Wholesale,100 KG,cereals and tubers,663.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1489536000.0
2017-04-15,Sorghum - Wholesale,100 KG,cereals and tubers,780.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1492214400.0
2017-05-15,Sorghum - Wholesale,100 KG,cereals and tubers,820.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1494806400.0
2017-06-15,Sorghum - Wholesale,100 KG,cereals and tubers,760.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1497484800.0
2017-07-15,Sorghum - Wholesale,100 KG,cereals and tubers,837.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1500076800.0
2017-08-15,Sorghum - Wholesale,100 KG,cereals and tubers,993.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1502755200.0
2017-09-15,Sorghum - Wholesale,100 KG,cereals and tubers,900.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1505433600.0
2017-10-15,Sorghum - Wholesale,100 KG,cereals and tubers,882.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1508025600.0
2017-11-15,Sorghum - Wholesale,100 KG,cereals and tubers,958.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1510704000.0
2017-12-15,Sorghum - Wholesale,100 KG,cereals and tubers,810.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2017.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1513296000.0
2018-01-15,Sorghum - Wholesale,100 KG,cereals and tubers,775.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2018.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1515974400.0
2018-02-15,Sorghum - Wholesale,100 KG,cereals and tubers,873.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2018.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1518652800.0
2018-03-15,Sorghum - Wholesale,100 KG,cereals and tubers,880.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2018.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1521072000.0
2018-04-15,Sorghum - Wholesale,100 KG,cereals and tubers,998.9180327868853,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2018-05-15,Sorghum - Wholesale,100 KG,cereals and tubers,1114.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,65,14.0,9.0,1,480_65_14_9,,2018.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1526342400.0
2018-06-15,Sorghum - Wholesale,100 KG,cereals and tubers,950.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2018.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1529020800.0
2018-07-15,Sorghum - Wholesale,100 KG,cereals and tubers,1050.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2018.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1531612800.0
2018-08-15,Sorghum - Wholesale,100 KG,cereals and tubers,1125.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2018.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1534291200.0
2018-09-15,Sorghum - Wholesale,100 KG,cereals and tubers,1157.9491017964071,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2018-10-15,Sorghum - Wholesale,100 KG,cereals and tubers,1189.8353293413174,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2018-11-15,Sorghum - Wholesale,100 KG,cereals and tubers,1222.7844311377246,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2018-12-15,Sorghum - Wholesale,100 KG,cereals and tubers,1254.6706586826347,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2019-01-15,Sorghum - Wholesale,100 KG,cereals and tubers,1287.6197604790418,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2019-02-15,Sorghum - Wholesale,100 KG,cereals and tubers,1320.5688622754492,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2019-03-15,Sorghum - Wholesale,100 KG,cereals and tubers,1350.3293413173653,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2019-04-15,Sorghum - Wholesale,100 KG,cereals and tubers,1383.2784431137725,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2019-05-15,Sorghum - Wholesale,100 KG,cereals and tubers,1415.1646706586826,,,,,,,65,,,1,,,,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,1.0,
2019-07-15,Sorghum - Wholesale,100 KG,cereals and tubers,1480.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2019.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1563148800.0
2019-08-15,Sorghum - Wholesale,100 KG,cereals and tubers,1480.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2019.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1565827200.0
2019-09-15,Sorghum - Wholesale,100 KG,cereals and tubers,1655.0,ETB,Ethiopia,Dire Dawa,1231.0,Dire Dawa,472.0,65,14.0,9.0,1,472_65_14_9,,2019.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1568505600.0
2019-10-15,Sorghum - Wholesale,100 KG,cereals and tubers,1710.0,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,65,14.0,9.0,1,487_65_14_9,,2019.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1571097600.0
2019-11-15,Sorghum - Wholesale,100 KG,cereals and tubers,1650.0,ETB,Ethiopia,Amhara,1229.0,Desse,484.0,65,14.0,9.0,1,484_65_14_9,,2019.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1573776000.0
2019-12-15,Sorghum - Wholesale,100 KG,cereals and tubers,1786.6667,ETB,Ethiopia,Dire Dawa,1231.0,Dire Dawa,472.0,65,14.0,9.0,1,472_65_14_9,,2019.0,Sorghum - Wholesale (100 KG),Sorghum Whs.,1.0,0.0,1576368000.0
2014-01-15,Sugar - Retail,KG,miscellaneous food,14.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1389744000.0
2014-02-15,Sugar - Retail,KG,miscellaneous food,14.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1392422400.0
2014-03-15,Sugar - Retail,KG,miscellaneous food,14.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1394841600.0
2014-04-15,Sugar - Retail,KG,miscellaneous food,15.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1397520000.0
2014-05-15,Sugar - Retail,KG,miscellaneous food,15.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1400112000.0
2014-06-15,Sugar - Retail,KG,miscellaneous food,16.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1402790400.0
2014-07-15,Sugar - Retail,KG,miscellaneous food,16.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1405382400.0
2014-08-15,Sugar - Retail,KG,miscellaneous food,16.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1408060800.0
2014-09-15,Sugar - Retail,KG,miscellaneous food,10.8,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1410739200.0
2014-10-15,Sugar - Retail,KG,miscellaneous food,15.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1413331200.0
2014-11-15,Sugar - Retail,KG,miscellaneous food,15.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1416009600.0
2014-12-15,Sugar - Retail,KG,miscellaneous food,15.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2014.0,Sugar - Retail (KG),Sugar,1.0,0.0,1418601600.0
2015-01-15,Sugar - Retail,KG,miscellaneous food,15.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1421280000.0
2015-02-15,Sugar - Retail,KG,miscellaneous food,16.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1423958400.0
2015-03-15,Sugar - Retail,KG,miscellaneous food,24.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1426377600.0
2015-04-15,Sugar - Retail,KG,miscellaneous food,30.0,ETB,Ethiopia,Afar,1228.0,Abaala,511.0,97,15.0,5.0,7,511_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1429056000.0
2015-05-15,Sugar - Retail,KG,miscellaneous food,17.5,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1431648000.0
2015-06-15,Sugar - Retail,KG,miscellaneous food,20.80327868852459,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2015-07-15,Sugar - Retail,KG,miscellaneous food,24.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1436918400.0
2015-08-15,Sugar - Retail,KG,miscellaneous food,30.0,ETB,Ethiopia,Afar,1228.0,Asayta,1831.0,97,15.0,5.0,7,1831_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1439596800.0
2015-09-15,Sugar - Retail,KG,miscellaneous food,23.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1442275200.0
2015-10-15,Sugar - Retail,KG,miscellaneous food,23.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1444867200.0
2015-11-15,Sugar - Retail,KG,miscellaneous food,21.475409836065573,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2015-12-15,Sugar - Retail,KG,miscellaneous food,20.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2015.0,Sugar - Retail (KG),Sugar,1.0,0.0,1450137600.0
2016-01-15,Sugar - Retail,KG,miscellaneous food,15.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1452816000.0
2016-02-15,Sugar - Retail,KG,miscellaneous food,20.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1455494400.0
2016-03-15,Sugar - Retail,KG,miscellaneous food,19.033333333333335,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2016-04-15,Sugar - Retail,KG,miscellaneous food,18.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1460678400.0
2016-05-15,Sugar - Retail,KG,miscellaneous food,18.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1463270400.0
2016-06-15,Sugar - Retail,KG,miscellaneous food,21.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1465948800.0
2016-07-15,Sugar - Retail,KG,miscellaneous food,22.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1468540800.0
2016-08-15,Sugar - Retail,KG,miscellaneous food,18.5,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1471219200.0
2016-09-15,Sugar - Retail,KG,miscellaneous food,21.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1473897600.0
2016-10-15,Sugar - Retail,KG,miscellaneous food,23.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1476489600.0
2016-11-15,Sugar - Retail,KG,miscellaneous food,24.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1479168000.0
2016-12-15,Sugar - Retail,KG,miscellaneous food,26.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2016.0,Sugar - Retail (KG),Sugar,1.0,0.0,1481760000.0
2017-01-15,Sugar - Retail,KG,miscellaneous food,27.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1484438400.0
2017-02-15,Sugar - Retail,KG,miscellaneous food,23.2,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1487116800.0
2017-03-15,Sugar - Retail,KG,miscellaneous food,23.2,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1489536000.0
2017-04-15,Sugar - Retail,KG,miscellaneous food,24.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1492214400.0
2017-05-15,Sugar - Retail,KG,miscellaneous food,22.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1494806400.0
2017-06-15,Sugar - Retail,KG,miscellaneous food,24.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1497484800.0
2017-07-15,Sugar - Retail,KG,miscellaneous food,22.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1500076800.0
2017-08-15,Sugar - Retail,KG,miscellaneous food,28.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1502755200.0
2017-09-15,Sugar - Retail,KG,miscellaneous food,28.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1505433600.0
2017-10-15,Sugar - Retail,KG,miscellaneous food,25.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1508025600.0
2017-11-15,Sugar - Retail,KG,miscellaneous food,27.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1510704000.0
2017-12-15,Sugar - Retail,KG,miscellaneous food,30.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2017.0,Sugar - Retail (KG),Sugar,1.0,0.0,1513296000.0
2018-01-15,Sugar - Retail,KG,miscellaneous food,28.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2018.0,Sugar - Retail (KG),Sugar,1.0,0.0,1515974400.0
2018-02-15,Sugar - Retail,KG,miscellaneous food,25.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2018.0,Sugar - Retail (KG),Sugar,1.0,0.0,1518652800.0
2018-03-15,Sugar - Retail,KG,miscellaneous food,25.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2018.0,Sugar - Retail (KG),Sugar,1.0,0.0,1521072000.0
2018-04-15,Sugar - Retail,KG,miscellaneous food,25.508196721311474,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2018-05-15,Sugar - Retail,KG,miscellaneous food,26.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2018.0,Sugar - Retail (KG),Sugar,1.0,0.0,1526342400.0
2018-06-15,Sugar - Retail,KG,miscellaneous food,26.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2018.0,Sugar - Retail (KG),Sugar,1.0,0.0,1529020800.0
2018-07-15,Sugar - Retail,KG,miscellaneous food,22.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2018.0,Sugar - Retail (KG),Sugar,1.0,0.0,1531612800.0
2018-08-15,Sugar - Retail,KG,miscellaneous food,22.0,ETB,Ethiopia,Somali,47679.0,Jijiga,461.0,97,15.0,5.0,7,461_97_15_5,,2018.0,Sugar - Retail (KG),Sugar,1.0,0.0,1534291200.0
2018-09-15,Sugar - Retail,KG,miscellaneous food,22.37125748502994,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2018-10-15,Sugar - Retail,KG,miscellaneous food,22.730538922155688,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2018-11-15,Sugar - Retail,KG,miscellaneous food,23.101796407185628,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2018-12-15,Sugar - Retail,KG,miscellaneous food,23.461077844311376,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2019-01-15,Sugar - Retail,KG,miscellaneous food,23.83233532934132,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2019-02-15,Sugar - Retail,KG,miscellaneous food,24.20359281437126,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2019-03-15,Sugar - Retail,KG,miscellaneous food,24.538922155688624,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2019-04-15,Sugar - Retail,KG,miscellaneous food,24.910179640718564,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2019-05-15,Sugar - Retail,KG,miscellaneous food,25.269461077844312,,,,,,,97,,,7,,,,Sugar - Retail (KG),Sugar,1.0,1.0,
2019-07-15,Sugar - Retail,KG,miscellaneous food,26.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2019.0,Sugar - Retail (KG),Sugar,1.0,0.0,1563148800.0
2019-08-15,Sugar - Retail,KG,miscellaneous food,25.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2019.0,Sugar - Retail (KG),Sugar,1.0,0.0,1565827200.0
2019-09-15,Sugar - Retail,KG,miscellaneous food,25.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2019.0,Sugar - Retail (KG),Sugar,1.0,0.0,1568505600.0
2019-10-15,Sugar - Retail,KG,miscellaneous food,25.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2019.0,Sugar - Retail (KG),Sugar,1.0,0.0,1571097600.0
2019-11-15,Sugar - Retail,KG,miscellaneous food,25.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2019.0,Sugar - Retail (KG),Sugar,1.0,0.0,1573776000.0
2019-12-15,Sugar - Retail,KG,miscellaneous food,25.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,97,15.0,5.0,7,460_97_15_5,,2019.0,Sugar - Retail (KG),Sugar,1.0,0.0,1576368000.0
2014-01-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-02-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-03-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-04-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-05-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-06-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-07-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-08-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-09-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-10-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-11-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2014-12-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
2015-01-15,Sweet potatoes - Retail,10 KG,cereals and tubers,32.0,,,,,,,87,,,1,,,,Sweet potatoes - Retail (10 KG),Sweet potatoes,10.0,1.0,
