,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
396,2011-07-01,1.0,Malawi,Southern,Mwanza
397,2011-07-01,1.0,Malawi,Northern,Mzimba
398,2011-07-01,1.0,Malawi,Northern,Mzuzu City
399,2011-07-01,1.0,Malawi,Southern,Neno
400,2011-07-01,1.0,Malawi,Northern,Nkhata Bay
401,2011-07-01,1.0,Malawi,Central,Nkhotakota
402,2011-07-01,1.0,Malawi,Southern,Nsanje
403,2011-07-01,1.0,Malawi,Central,Ntcheu
404,2011-07-01,1.0,Malawi,Central,Ntchisi
405,2011-07-01,1.0,Malawi,Southern,Phalombe
406,2011-07-01,1.0,Malawi,Northern,Rumphi
407,2011-07-01,1.0,Malawi,Central,Salima
408,2011-07-01,1.0,Malawi,Southern,Thyolo
409,2011-07-01,1.0,Malawi,Southern,Zomba
410,2011-07-01,1.0,Malawi,Southern,Zomba City
2836,2011-07-01,,Malawi,Northern,Likoma
441,2011-10-01,2.0,Malawi,Southern,Balaka
442,2011-10-01,2.0,Malawi,Southern,Blantyre
443,2011-10-01,2.0,Malawi,Southern,Blantyre City
444,2011-10-01,2.0,Malawi,Southern,Chikwawa
415,2011-10-01,1.0,Malawi,Southern,Chiradzulu
416,2011-10-01,1.0,Malawi,Northern,Chitipa
417,2011-10-01,1.0,Malawi,Central,Dedza
418,2011-10-01,1.0,Malawi,Central,Dowa
419,2011-10-01,1.0,Malawi,Northern,Karonga
420,2011-10-01,1.0,Malawi,Central,Kasungu
421,2011-10-01,1.0,Malawi,Central,Lilongwe
422,2011-10-01,1.0,Malawi,Central,Lilongwe City
423,2011-10-01,1.0,Malawi,Southern,Machinga
424,2011-10-01,1.0,Malawi,Southern,Mangochi
425,2011-10-01,1.0,Malawi,Central,Mchinji
426,2011-10-01,1.0,Malawi,Southern,Mulanje
449,2011-10-01,2.0,Malawi,Southern,Mwanza
427,2011-10-01,1.0,Malawi,Northern,Mzimba
428,2011-10-01,1.0,Malawi,Northern,Mzuzu City
450,2011-10-01,2.0,Malawi,Southern,Neno
430,2011-10-01,1.0,Malawi,Northern,Nkhata Bay
431,2011-10-01,1.0,Malawi,Central,Nkhotakota
451,2011-10-01,2.0,Malawi,Southern,Nsanje
433,2011-10-01,1.0,Malawi,Central,Ntcheu
434,2011-10-01,1.0,Malawi,Central,Ntchisi
453,2011-10-01,2.0,Malawi,Southern,Phalombe
436,2011-10-01,1.0,Malawi,Northern,Rumphi
437,2011-10-01,1.0,Malawi,Central,Salima
438,2011-10-01,1.0,Malawi,Southern,Thyolo
439,2011-10-01,1.0,Malawi,Southern,Zomba
440,2011-10-01,1.0,Malawi,Southern,Zomba City
2837,2011-10-01,,Malawi,Northern,Likoma
488,2012-01-01,2.0,Malawi,Southern,Balaka
489,2012-01-01,2.0,Malawi,Southern,Blantyre
490,2012-01-01,2.0,Malawi,Southern,Blantyre City
